offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013012,12,False,2,0,0,"{'seconds': 39, 'minutes': 7}",2,80,80,"{'seconds': 33, 'minutes': 7}",1,0,KICKOFF,False,0,21,0,21
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013013,13,False,2,80,80,"{'seconds': 33, 'minutes': 7}",2,82,82,"{'seconds': 18, 'minutes': 5}",3,-2,PUNT,False,0,21,0,21
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013014,14,True,2,16,84,"{'seconds': 18, 'minutes': 5}",2,100,0,"{'seconds': 14, 'minutes': 2}",8,84,PASSING TD,True,21,0,28,0
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013015,15,False,2,0,0,"{'seconds': 14, 'minutes': 2}",2,81,81,"{'seconds': 9, 'minutes': 2}",1,0,KICKOFF,False,0,28,0,28
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013016,16,False,2,81,81,"{'seconds': 9, 'minutes': 2}",2,87,87,"{'seconds': 38, 'minutes': 1}",3,-6,PUNT,False,0,28,0,28
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013017,17,True,2,33,67,"{'seconds': 38, 'minutes': 1}",2,100,0,"{'seconds': 11, 'minutes': 0}",10,67,RUSHING TD,True,28,0,35,0
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013018,18,False,2,0,0,"{'seconds': 11, 'minutes': 0}",2,80,80,"{'seconds': 5, 'minutes': 0}",1,0,KICKOFF,False,0,35,0,35
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013019,19,False,2,80,80,"{'seconds': 5, 'minutes': 0}",2,75,75,"{'seconds': 5, 'minutes': 0}",1,5,RUSH,False,0,35,0,35
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013021,20,False,3,78,78,"{'seconds': 54, 'minutes': 14}",3,77,77,"{'seconds': 35, 'minutes': 13}",3,1,PUNT,False,0,35,0,35
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013022,21,False,3,45,55,"{'seconds': 35, 'minutes': 13}",3,47,53,"{'seconds': 36, 'minutes': 12}",3,2,PUNT,True,35,0,35,0
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013023,22,True,3,81,81,"{'seconds': 36, 'minutes': 12}",3,0,0,"{'seconds': 44, 'minutes': 7}",11,81,RUSHING TD,False,0,35,7,35
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013024,23,False,3,0,100,"{'seconds': 44, 'minutes': 7}",3,26,74,"{'seconds': 38, 'minutes': 7}",1,0,KICKOFF,True,35,7,35,7
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013025,24,True,3,26,74,"{'seconds': 38, 'minutes': 7}",3,100,0,"{'seconds': 32, 'minutes': 5}",9,74,RUSHING TD,True,35,7,42,7
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013026,25,False,3,0,0,"{'seconds': 32, 'minutes': 5}",3,77,77,"{'seconds': 26, 'minutes': 5}",1,0,KICKOFF,False,7,42,7,42
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013027,26,False,3,77,77,"{'seconds': 26, 'minutes': 5}",3,75,75,"{'seconds': 26, 'minutes': 4}",3,2,PUNT,False,7,42,7,42
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013028,27,False,3,29,71,"{'seconds': 26, 'minutes': 4}",3,45,55,"{'seconds': 15, 'minutes': 1}",5,16,PUNT,True,42,7,42,7
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013029,28,False,3,82,82,"{'seconds': 15, 'minutes': 1}",3,54,54,"{'seconds': 5, 'minutes': 0}",3,28,FUMBLE,False,7,42,7,42
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013031,29,False,4,80,80,"{'seconds': 9, 'minutes': 11}",4,74,74,"{'seconds': 23, 'minutes': 10}",3,6,INT,False,7,42,7,42
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013032,30,True,4,77,23,"{'seconds': 23, 'minutes': 10}",4,100,0,"{'seconds': 44, 'minutes': 9}",2,23,PASSING TD,True,42,7,49,7
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013033,31,False,4,0,0,"{'seconds': 44, 'minutes': 9}",4,80,80,"{'seconds': 44, 'minutes': 9}",1,0,KICKOFF,False,7,49,7,49
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013034,32,True,4,80,80,"{'seconds': 44, 'minutes': 9}",4,0,0,"{'seconds': 33, 'minutes': 5}",10,80,RUSHING TD,False,7,49,14,49
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013035,33,False,4,0,100,"{'seconds': 33, 'minutes': 5}",4,24,76,"{'seconds': 30, 'minutes': 5}",1,0,KICKOFF,True,49,14,49,14
Michigan,Big Ten,Illinois,Big Ten,232910130,23291013036,34,True,4,24,76,"{'seconds': 30, 'minutes': 5}",4,100,0,"{'seconds': 47, 'minutes': 1}",10,76,RUSHING TD,True,49,14,56,14
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013037,35,False,4,0,0,"{'seconds': 47, 'minutes': 1}",4,78,78,"{'seconds': 41, 'minutes': 1}",1,0,KICKOFF,False,14,56,14,56
Illinois,Big Ten,Michigan,Big Ten,232910130,23291013038,36,False,4,78,78,"{'seconds': 41, 'minutes': 1}",4,69,69,"{'seconds': 30, 'minutes': 0}",3,9,PASS COMPLETE,False,14,56,14,56
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013501,1,False,1,38,62,"{'seconds': 55, 'minutes': 14}",1,38,62,"{'seconds': 55, 'minutes': 14}",0,0,FUMBLE,True,0,0,0,0
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013502,2,True,1,36,36,"{'seconds': 55, 'minutes': 14}",1,0,0,"{'seconds': 38, 'minutes': 13}",4,36,RUSHING TD,False,0,0,7,0
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013503,3,False,1,0,100,"{'seconds': 38, 'minutes': 13}",1,20,80,"{'seconds': 38, 'minutes': 13}",1,0,KICKOFF,True,0,7,0,7
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013504,4,False,1,20,80,"{'seconds': 38, 'minutes': 13}",1,26,74,"{'seconds': 54, 'minutes': 12}",3,6,PUNT,True,0,7,0,7
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013505,5,True,1,68,68,"{'seconds': 54, 'minutes': 12}",1,0,0,"{'seconds': 34, 'minutes': 8}",11,68,RUSHING TD,False,7,0,14,0
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013506,6,False,1,0,100,"{'seconds': 34, 'minutes': 8}",1,45,55,"{'seconds': 26, 'minutes': 8}",1,0,KICKOFF,True,0,14,0,14
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013507,7,False,1,45,55,"{'seconds': 26, 'minutes': 8}",1,49,51,"{'seconds': 36, 'minutes': 7}",3,4,PUNT,True,0,14,0,14
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013508,8,True,1,89,89,"{'seconds': 36, 'minutes': 7}",1,30,30,"{'seconds': 39, 'minutes': 3}",10,59,MADE FG,False,14,0,17,0
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013509,9,False,1,0,100,"{'seconds': 39, 'minutes': 3}",1,20,80,"{'seconds': 39, 'minutes': 3}",1,0,KICKOFF,True,0,17,0,17
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013510,10,True,1,20,80,"{'seconds': 39, 'minutes': 3}",2,93,7,"{'seconds': 56, 'minutes': 14}",10,73,MADE FG,True,0,17,3,17
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013511,11,False,2,0,0,"{'seconds': 56, 'minutes': 14}",2,80,80,"{'seconds': 56, 'minutes': 14}",1,0,KICKOFF,False,17,3,17,3
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013512,12,False,2,80,80,"{'seconds': 56, 'minutes': 14}",2,79,79,"{'seconds': 0, 'minutes': 14}",3,1,PUNT,False,17,3,17,3
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013513,13,True,2,8,92,"{'seconds': 0, 'minutes': 14}",2,100,0,"{'seconds': 39, 'minutes': 10}",8,92,PASSING TD,True,3,17,10,17
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013514,14,False,2,0,0,"{'seconds': 39, 'minutes': 10}",2,80,80,"{'seconds': 34, 'minutes': 10}",1,0,KICKOFF,False,17,10,17,10
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013515,15,False,2,80,80,"{'seconds': 34, 'minutes': 10}",2,79,79,"{'seconds': 55, 'minutes': 7}",4,1,PUNT,False,17,10,17,10
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013516,16,False,2,32,68,"{'seconds': 55, 'minutes': 7}",2,44,56,"{'seconds': 0, 'minutes': 7}",3,12,FUMBLE,True,10,17,10,17
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013517,17,True,2,29,29,"{'seconds': 0, 'minutes': 7}",2,0,0,"{'seconds': 59, 'minutes': 4}",6,29,RUSHING TD,False,17,10,24,10
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013518,18,False,2,0,100,"{'seconds': 59, 'minutes': 4}",2,20,80,"{'seconds': 59, 'minutes': 4}",1,0,KICKOFF,True,10,24,10,24
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013519,19,True,2,20,80,"{'seconds': 59, 'minutes': 4}",2,100,0,"{'seconds': 48, 'minutes': 0}",10,80,RUSHING TD,True,10,24,17,24
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013520,20,True,2,101,101,"{'seconds': 48, 'minutes': 0}",2,0,0,"{'seconds': 37, 'minutes': 0}",0,101,KICK RETURN TD,False,30,17,31,17
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013521,21,False,2,0,100,"{'seconds': 37, 'minutes': 0}",2,33,67,"{'seconds': 32, 'minutes': 0}",1,0,KICKOFF,True,17,31,17,31
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013522,22,False,2,33,67,"{'seconds': 32, 'minutes': 0}",2,33,67,"{'seconds': 23, 'minutes': 0}",1,0,FUMBLE,True,17,31,17,31
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013523,23,True,2,45,45,"{'seconds': 23, 'minutes': 0}",2,33,33,"{'seconds': 3, 'minutes': 0}",4,12,MADE FG,False,31,17,34,17
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013525,24,False,3,74,74,"{'seconds': 55, 'minutes': 14}",3,45,45,"{'seconds': 7, 'minutes': 12}",7,29,PUNT,False,34,17,34,17
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013526,25,False,3,7,93,"{'seconds': 7, 'minutes': 12}",3,5,95,"{'seconds': 38, 'minutes': 10}",3,-2,PUNT,True,17,34,17,34
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013527,26,False,3,63,63,"{'seconds': 38, 'minutes': 10}",3,73,73,"{'seconds': 9, 'minutes': 9}",3,-10,PUNT,False,34,17,34,17
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013528,27,False,3,37,63,"{'seconds': 9, 'minutes': 9}",3,38,62,"{'seconds': 58, 'minutes': 8}",3,1,PUNT,True,17,34,17,34
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013529,28,False,3,78,78,"{'seconds': 58, 'minutes': 8}",3,62,62,"{'seconds': 29, 'minutes': 6}",3,16,PUNT,False,34,17,34,17
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013530,29,False,3,23,77,"{'seconds': 29, 'minutes': 6}",3,22,78,"{'seconds': 27, 'minutes': 4}",3,-1,PUNT,True,17,34,17,34
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013531,30,True,3,61,61,"{'seconds': 27, 'minutes': 4}",3,35,35,"{'seconds': 47, 'minutes': 1}",6,26,MADE FG,False,34,17,37,17
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013532,31,False,3,0,100,"{'seconds': 47, 'minutes': 1}",3,23,77,"{'seconds': 41, 'minutes': 1}",1,0,KICKOFF,True,17,37,17,37
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013533,32,True,3,23,77,"{'seconds': 41, 'minutes': 1}",3,100,0,"{'seconds': 20, 'minutes': 0}",5,77,PASSING TD,True,17,37,24,37
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013534,33,False,3,0,0,"{'seconds': 20, 'minutes': 0}",3,80,80,"{'seconds': 20, 'minutes': 0}",1,0,KICKOFF,False,37,24,37,24
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013535,34,False,3,80,80,"{'seconds': 20, 'minutes': 0}",4,37,37,"{'seconds': 13, 'minutes': 11}",10,43,PUNT,False,37,24,37,24
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013536,35,False,4,20,80,"{'seconds': 13, 'minutes': 11}",4,80,20,"{'seconds': 20, 'minutes': 8}",8,60,POSS. ON DOWNS,True,24,37,24,37
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013537,36,True,4,73,73,"{'seconds': 20, 'minutes': 8}",4,0,0,"{'seconds': 47, 'minutes': 6}",3,73,RUSHING TD,False,37,24,44,24
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013538,37,False,4,0,100,"{'seconds': 47, 'minutes': 6}",4,36,64,"{'seconds': 42, 'minutes': 6}",1,0,KICKOFF,True,24,44,24,44
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013539,38,True,4,36,64,"{'seconds': 42, 'minutes': 6}",4,100,0,"{'seconds': 47, 'minutes': 4}",9,64,PASSING TD,True,24,44,31,44
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013540,39,False,4,0,0,"{'seconds': 47, 'minutes': 4}",4,54,54,"{'seconds': 46, 'minutes': 4}",1,0,KICKOFF,False,44,31,44,31
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013541,40,False,4,54,54,"{'seconds': 46, 'minutes': 4}",4,48,48,"{'seconds': 26, 'minutes': 3}",3,6,PUNT,False,44,31,44,31
Minnesota,Big Ten,Michigan State,Big Ten,232910135,23291013542,41,True,4,2,98,"{'seconds': 26, 'minutes': 3}",4,100,0,"{'seconds': 2, 'minutes': 2}",11,98,PASSING TD,True,31,44,38,44
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013543,42,False,4,0,0,"{'seconds': 2, 'minutes': 2}",4,54,54,"{'seconds': 2, 'minutes': 2}",1,0,KICKOFF,False,44,38,44,38
Michigan State,Big Ten,Minnesota,Big Ten,232910135,23291013544,43,False,4,54,54,"{'seconds': 2, 'minutes': 2}",4,55,55,"{'seconds': 50, 'minutes': 0}",3,-1,RUSH,False,44,38,44,38
Wake Forest,ACC,Duke,ACC,232910150,23291015001,1,True,1,85,85,"{'seconds': 55, 'minutes': 14}",1,0,0,"{'seconds': 9, 'minutes': 11}",9,85,RUSHING TD,False,0,0,7,0
Duke,ACC,Wake Forest,ACC,232910150,23291015002,2,False,1,0,100,"{'seconds': 9, 'minutes': 11}",1,32,68,"{'seconds': 0, 'minutes': 11}",1,0,KICKOFF,True,0,7,0,7
Duke,ACC,Wake Forest,ACC,232910150,23291015003,3,False,1,32,68,"{'seconds': 0, 'minutes': 11}",1,64,36,"{'seconds': 54, 'minutes': 6}",9,32,PUNT,True,0,7,0,7
Wake Forest,ACC,Duke,ACC,232910150,23291015004,4,False,1,93,93,"{'seconds': 54, 'minutes': 6}",1,83,83,"{'seconds': 49, 'minutes': 4}",3,10,PUNT,False,7,0,7,0
Duke,ACC,Wake Forest,ACC,232910150,23291015005,5,False,1,16,84,"{'seconds': 49, 'minutes': 4}",1,24,76,"{'seconds': 59, 'minutes': 3}",2,8,FUMBLE,True,0,7,0,7
Wake Forest,ACC,Duke,ACC,232910150,23291015006,6,True,1,1,1,"{'seconds': 59, 'minutes': 3}",1,0,0,"{'seconds': 56, 'minutes': 3}",1,1,RUSHING TD,False,13,0,14,0
Duke,ACC,Wake Forest,ACC,232910150,23291015007,7,False,1,0,100,"{'seconds': 56, 'minutes': 3}",1,25,75,"{'seconds': 50, 'minutes': 3}",1,0,KICKOFF,True,0,14,0,14
Duke,ACC,Wake Forest,ACC,232910150,23291015008,8,False,1,25,75,"{'seconds': 50, 'minutes': 3}",1,27,73,"{'seconds': 48, 'minutes': 2}",3,2,PUNT,True,0,14,0,14
Wake Forest,ACC,Duke,ACC,232910150,23291015009,9,True,1,68,68,"{'seconds': 48, 'minutes': 2}",2,0,0,"{'seconds': 26, 'minutes': 11}",14,68,RUSHING TD,False,14,0,21,0
Duke,ACC,Wake Forest,ACC,232910150,23291015010,10,False,2,0,100,"{'seconds': 26, 'minutes': 11}",2,20,80,"{'seconds': 26, 'minutes': 11}",1,0,KICKOFF,True,0,21,0,21
Duke,ACC,Wake Forest,ACC,232910150,23291015011,11,False,2,20,80,"{'seconds': 26, 'minutes': 11}",2,52,48,"{'seconds': 10, 'minutes': 9}",6,32,INT,True,0,21,0,21
Wake Forest,ACC,Duke,ACC,232910150,23291015012,12,True,2,52,52,"{'seconds': 10, 'minutes': 9}",2,0,0,"{'seconds': 41, 'minutes': 8}",1,52,INT TD,False,27,0,28,0
Duke,ACC,Wake Forest,ACC,232910150,23291015013,13,False,2,0,100,"{'seconds': 41, 'minutes': 8}",2,20,80,"{'seconds': 41, 'minutes': 8}",1,0,KICKOFF,True,0,28,0,28
Duke,ACC,Wake Forest,ACC,232910150,23291015014,14,False,2,20,80,"{'seconds': 41, 'minutes': 8}",2,23,77,"{'seconds': 46, 'minutes': 6}",3,3,PUNT,True,0,28,0,28
Wake Forest,ACC,Duke,ACC,232910150,23291015015,15,True,2,57,57,"{'seconds': 46, 'minutes': 6}",2,0,0,"{'seconds': 54, 'minutes': 5}",3,57,RUSHING TD,False,28,0,35,0
Duke,ACC,Wake Forest,ACC,232910150,23291015016,16,False,2,0,100,"{'seconds': 54, 'minutes': 5}",2,20,80,"{'seconds': 54, 'minutes': 5}",1,0,KICKOFF,True,0,35,0,35
Duke,ACC,Wake Forest,ACC,232910150,23291015017,17,False,2,20,80,"{'seconds': 54, 'minutes': 5}",2,37,63,"{'seconds': 45, 'minutes': 4}",5,17,PUNT,True,0,35,0,35
Wake Forest,ACC,Duke,ACC,232910150,23291015018,18,True,2,50,50,"{'seconds': 45, 'minutes': 4}",2,0,0,"{'seconds': 29, 'minutes': 3}",3,50,RUSHING TD,False,35,0,42,0
Duke,ACC,Wake Forest,ACC,232910150,23291015019,19,False,2,0,100,"{'seconds': 29, 'minutes': 3}",2,27,73,"{'seconds': 22, 'minutes': 3}",1,0,KICKOFF,True,0,42,0,42
Duke,ACC,Wake Forest,ACC,232910150,23291015020,20,False,2,27,73,"{'seconds': 22, 'minutes': 3}",2,75,25,"{'seconds': 51, 'minutes': 0}",10,48,RUSH,True,0,42,0,42
Wake Forest,ACC,Duke,ACC,232910150,23291015021,21,False,2,75,75,"{'seconds': 51, 'minutes': 0}",2,25,25,"{'seconds': 36, 'minutes': 0}",1,50,POSS. ON DOWNS,False,42,0,42,0
Wake Forest,ACC,Duke,ACC,232910150,23291015022,22,False,2,25,25,"{'seconds': 36, 'minutes': 0}",2,77,77,"{'seconds': 36, 'minutes': 0}",1,-52,RUSH,False,42,0,42,0
Duke,ACC,Wake Forest,ACC,232910150,23291015024,23,False,3,38,62,"{'seconds': 50, 'minutes': 14}",3,61,39,"{'seconds': 23, 'minutes': 13}",7,23,PUNT,True,0,42,0,42
Wake Forest,ACC,Duke,ACC,232910150,23291015025,24,False,3,96,96,"{'seconds': 23, 'minutes': 13}",3,90,90,"{'seconds': 50, 'minutes': 11}",3,6,PUNT,False,42,0,42,0
Duke,ACC,Wake Forest,ACC,232910150,23291015026,25,False,3,42,58,"{'seconds': 50, 'minutes': 11}",3,58,42,"{'seconds': 35, 'minutes': 9}",3,16,PUNT,True,0,42,0,42
Wake Forest,ACC,Duke,ACC,232910150,23291015027,26,False,3,96,96,"{'seconds': 35, 'minutes': 9}",3,92,92,"{'seconds': 50, 'minutes': 7}",3,4,PUNT,False,42,0,42,0
Duke,ACC,Wake Forest,ACC,232910150,23291015028,27,False,3,35,65,"{'seconds': 50, 'minutes': 7}",3,42,58,"{'seconds': 26, 'minutes': 6}",3,7,INCOMPLETE,True,0,42,0,42
Wake Forest,ACC,Duke,ACC,232910150,23291015029,28,False,3,42,42,"{'seconds': 26, 'minutes': 6}",3,57,57,"{'seconds': 21, 'minutes': 6}",1,-15,POSS. ON DOWNS,False,42,0,42,0
Wake Forest,ACC,Duke,ACC,232910150,23291015030,29,False,3,57,57,"{'seconds': 21, 'minutes': 6}",3,34,34,"{'seconds': 22, 'minutes': 4}",3,23,PUNT,False,42,0,42,0
Duke,ACC,Wake Forest,ACC,232910150,23291015031,30,True,3,7,93,"{'seconds': 22, 'minutes': 4}",3,100,0,"{'seconds': 9, 'minutes': 0}",12,93,RUSHING TD,True,0,42,7,42
Wake Forest,ACC,Duke,ACC,232910150,23291015032,31,False,3,0,0,"{'seconds': 9, 'minutes': 0}",3,49,49,"{'seconds': 9, 'minutes': 0}",1,0,KICKOFF,False,42,7,42,7
Wake Forest,ACC,Duke,ACC,232910150,23291015033,32,False,3,49,49,"{'seconds': 9, 'minutes': 0}",4,27,27,"{'seconds': 34, 'minutes': 12}",5,22,PUNT,False,42,7,42,7
Duke,ACC,Wake Forest,ACC,232910150,23291015034,33,True,4,24,76,"{'seconds': 34, 'minutes': 12}",4,100,0,"{'seconds': 19, 'minutes': 8}",15,76,RUSHING TD,True,7,42,13,42
Wake Forest,ACC,Duke,ACC,232910150,23291015035,34,False,4,0,0,"{'seconds': 19, 'minutes': 8}",4,80,80,"{'seconds': 19, 'minutes': 8}",1,0,KICKOFF,False,42,13,42,13
Wake Forest,ACC,Duke,ACC,232910150,23291015036,35,False,4,80,80,"{'seconds': 19, 'minutes': 8}",4,61,61,"{'seconds': 30, 'minutes': 5}",7,19,POSS. ON DOWNS,False,42,13,42,13
Wake Forest,ACC,Duke,ACC,232910150,23291015037,36,False,4,0,0,"{'seconds': 30, 'minutes': 5}",4,37,37,"{'seconds': 23, 'minutes': 4}",0,0,PUNT,False,42,13,42,13
Duke,ACC,Wake Forest,ACC,232910150,23291015038,37,False,4,30,70,"{'seconds': 23, 'minutes': 4}",4,42,58,"{'seconds': 45, 'minutes': 2}",6,12,POSS. ON DOWNS,True,13,42,13,42
Wake Forest,ACC,Duke,ACC,232910150,23291015039,38,False,4,58,58,"{'seconds': 45, 'minutes': 2}",4,42,42,"{'seconds': 40, 'minutes': 0}",5,16,RUSH,False,42,13,42,13
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015301,1,True,1,64,64,"{'seconds': 50, 'minutes': 14}",1,0,0,"{'seconds': 9, 'minutes': 13}",4,64,PASSING TD,False,0,0,6,0
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015302,2,False,1,0,100,"{'seconds': 9, 'minutes': 13}",1,35,65,"{'seconds': 0, 'minutes': 13}",1,0,KICKOFF,True,0,6,0,6
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015303,3,False,1,35,65,"{'seconds': 0, 'minutes': 13}",1,49,51,"{'seconds': 15, 'minutes': 11}",5,14,POSS. ON DOWNS,True,0,6,0,6
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015304,4,True,1,51,49,"{'seconds': 15, 'minutes': 11}",1,100,0,"{'seconds': 25, 'minutes': 6}",7,49,RUSHING TD,True,0,6,7,6
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015305,5,False,1,0,0,"{'seconds': 25, 'minutes': 6}",1,78,78,"{'seconds': 10, 'minutes': 6}",1,0,KICKOFF,False,6,7,6,7
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015306,6,False,1,78,78,"{'seconds': 10, 'minutes': 6}",1,62,62,"{'seconds': 45, 'minutes': 5}",3,16,FUMBLE,False,6,7,6,7
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015307,7,True,1,89,11,"{'seconds': 45, 'minutes': 5}",1,100,0,"{'seconds': 38, 'minutes': 5}",1,11,RUSHING TD,True,13,6,14,6
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015308,8,False,1,0,0,"{'seconds': 38, 'minutes': 5}",1,80,80,"{'seconds': 32, 'minutes': 5}",1,0,KICKOFF,False,6,14,6,14
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015309,9,False,1,80,80,"{'seconds': 32, 'minutes': 5}",1,40,40,"{'seconds': 57, 'minutes': 1}",9,40,PUNT,False,6,14,6,14
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015310,10,False,1,20,80,"{'seconds': 57, 'minutes': 1}",2,75,25,"{'seconds': 45, 'minutes': 14}",5,55,FUMBLE,True,14,6,14,6
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015311,11,True,2,80,80,"{'seconds': 45, 'minutes': 14}",2,0,0,"{'seconds': 49, 'minutes': 11}",8,80,PASSING TD,False,6,14,14,14
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015312,12,False,2,0,100,"{'seconds': 49, 'minutes': 11}",2,16,84,"{'seconds': 40, 'minutes': 11}",1,0,KICKOFF,True,14,14,14,14
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015313,13,False,2,16,84,"{'seconds': 40, 'minutes': 11}",2,22,78,"{'seconds': 50, 'minutes': 10}",3,6,PUNT,True,14,14,14,14
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015314,14,True,2,70,70,"{'seconds': 50, 'minutes': 10}",2,5,5,"{'seconds': 27, 'minutes': 6}",9,65,MADE FG,False,14,14,17,14
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015315,15,False,2,0,100,"{'seconds': 27, 'minutes': 6}",2,25,75,"{'seconds': 20, 'minutes': 6}",1,0,KICKOFF,True,14,17,14,17
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015316,16,False,2,25,75,"{'seconds': 20, 'minutes': 6}",2,30,70,"{'seconds': 40, 'minutes': 5}",3,5,PUNT,True,14,17,14,17
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015317,17,False,2,69,69,"{'seconds': 40, 'minutes': 5}",2,45,45,"{'seconds': 15, 'minutes': 2}",7,24,PUNT,False,17,14,17,14
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015318,18,False,2,12,88,"{'seconds': 15, 'minutes': 2}",2,12,88,"{'seconds': 38, 'minutes': 1}",0,0,FUMBLE,True,14,17,14,17
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015319,19,True,2,12,12,"{'seconds': 38, 'minutes': 1}",2,7,7,"{'seconds': 3, 'minutes': 0}",7,5,MADE FG,False,17,14,20,14
North Carolina,ACC,Arizona State,Pac-10,232910153,23291015321,20,True,3,36,64,"{'seconds': 50, 'minutes': 14}",3,67,33,"{'seconds': 42, 'minutes': 12}",6,31,MADE FG,True,14,20,17,20
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015322,21,False,3,0,0,"{'seconds': 42, 'minutes': 12}",3,80,80,"{'seconds': 42, 'minutes': 12}",1,0,KICKOFF,False,20,17,20,17
Arizona State,Pac-10,North Carolina,ACC,232910153,23291015323,22,False,3,80,80,"{'seconds': 42, 'minutes': 12}",3,62,62,"{'seconds': 16, 'minutes': 10}",6,18,PUNT,False,20,17,20,17
