offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257208,9,False,1,19,81,"{'seconds': 6, 'minutes': 4}",1,7,93,"{'seconds': 48, 'minutes': 1}",0,33,INT,True,14,7,14,7
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257209,10,False,1,93,93,"{'seconds': 48, 'minutes': 1}",2,57,57,"{'seconds': 27, 'minutes': 13}",7,36,END OF GAME,False,7,14,7,14
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257210,11,True,2,24,76,"{'seconds': 27, 'minutes': 13}",2,100,0,"{'seconds': 20, 'minutes': 11}",6,76,RUSHING TD,True,14,7,21,7
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257211,12,True,2,64,64,"{'seconds': 20, 'minutes': 11}",2,12,12,"{'seconds': 54, 'minutes': 6}",10,52,FG GOOD,False,7,21,10,21
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257212,13,False,2,15,85,"{'seconds': 54, 'minutes': 6}",2,10,90,"{'seconds': 0, 'minutes': 6}",3,-5,PUNT,True,21,10,21,10
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257213,14,True,2,38,38,"{'seconds': 0, 'minutes': 6}",2,34,34,"{'seconds': 24, 'minutes': 4}",4,4,FG GOOD,False,10,21,13,21
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257214,15,True,2,22,78,"{'seconds': 24, 'minutes': 4}",2,77,23,"{'seconds': 0, 'minutes': 0}",11,55,FG GOOD,True,21,13,27,13
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257215,16,True,3,77,23,"{'seconds': 0, 'minutes': 15}",3,100,0,"{'seconds': 7, 'minutes': 12}",4,77,PASSING TD,True,24,13,31,19
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257216,17,False,3,3,3,"{'seconds': 7, 'minutes': 12}",3,0,0,"{'seconds': 23, 'minutes': 11}",3,100,KICKOFF RETURN TD,False,19,31,19,37
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257217,18,True,3,96,4,"{'seconds': 23, 'minutes': 11}",3,100,0,"{'seconds': 40, 'minutes': 10}",1,4,RUSHING TD,True,37,19,38,19
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257218,19,False,3,74,74,"{'seconds': 40, 'minutes': 10}",3,74,74,"{'seconds': 18, 'minutes': 10}",3,0,INT,False,19,38,19,38
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257219,20,True,3,56,44,"{'seconds': 18, 'minutes': 10}",3,100,0,"{'seconds': 57, 'minutes': 4}",14,44,RUSHING TD,True,38,19,45,19
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257220,21,False,3,68,68,"{'seconds': 57, 'minutes': 4}",4,14,14,"{'seconds': 30, 'minutes': 14}",11,64,FUMBLE,False,19,39,19,45
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257221,22,True,4,14,86,"{'seconds': 30, 'minutes': 14}",4,82,18,"{'seconds': 18, 'minutes': 8}",15,68,FG GOOD,True,44,13,47,19
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257222,23,True,4,68,68,"{'seconds': 18, 'minutes': 8}",4,136,136,"{'seconds': 34, 'minutes': 7}",2,68,Uncategorized,False,13,47,20,47
Southern Miss,Conference USA,McNeese,Southland,252602572,25260257225,24,False,4,15,85,"{'seconds': 34, 'minutes': 7}",4,75,25,"{'seconds': 6, 'minutes': 1}",12,60,INT,True,48,20,48,20
McNeese,Southland,Southern Miss,Conference USA,252602572,25260257226,25,False,4,96,96,"{'seconds': 6, 'minutes': 1}",4,83,83,"{'seconds': 0, 'minutes': 0}",2,13,END OF GAME,False,20,48,20,48
Alabama,SEC,South Carolina,SEC,252602579,25260257901,1,True,1,80,80,"{'seconds': 0, 'minutes': 15}",1,0,0,"{'seconds': 54, 'minutes': 10}",8,80,RUSHING TD,False,0,0,7,0
South Carolina,SEC,Alabama,SEC,252602579,25260257902,2,True,1,26,74,"{'seconds': 54, 'minutes': 10}",1,100,0,"{'seconds': 16, 'minutes': 5}",13,74,RUSHING TD,True,0,7,7,7
Alabama,SEC,South Carolina,SEC,252602579,25260257903,3,True,1,80,80,"{'seconds': 16, 'minutes': 5}",1,0,0,"{'seconds': 6, 'minutes': 3}",7,80,PASSING TD,False,7,7,14,7
South Carolina,SEC,Alabama,SEC,252602579,25260257904,4,False,1,35,65,"{'seconds': 6, 'minutes': 3}",1,37,63,"{'seconds': 7, 'minutes': 2}",3,2,PUNT,True,7,14,7,14
Alabama,SEC,South Carolina,SEC,252602579,25260257905,5,True,1,85,85,"{'seconds': 7, 'minutes': 2}",2,24,24,"{'seconds': 56, 'minutes': 11}",12,61,FG GOOD,False,14,7,17,7
South Carolina,SEC,Alabama,SEC,252602579,25260257906,6,False,2,20,80,"{'seconds': 56, 'minutes': 11}",2,25,75,"{'seconds': 22, 'minutes': 10}",3,5,PUNT,True,7,17,7,17
Alabama,SEC,South Carolina,SEC,252602579,25260257907,7,True,2,52,52,"{'seconds': 22, 'minutes': 10}",2,12,12,"{'seconds': 2, 'minutes': 4}",13,40,FG GOOD,False,17,7,20,7
South Carolina,SEC,Alabama,SEC,252602579,25260257908,8,False,2,35,65,"{'seconds': 2, 'minutes': 4}",2,35,65,"{'seconds': 2, 'minutes': 4}",1,0,INT,True,7,20,7,20
Alabama,SEC,South Carolina,SEC,252602579,25260257909,9,False,2,46,46,"{'seconds': 2, 'minutes': 4}",2,38,38,"{'seconds': 23, 'minutes': 2}",4,8,PUNT,False,20,7,20,7
South Carolina,SEC,Alabama,SEC,252602579,25260257910,10,False,2,20,80,"{'seconds': 23, 'minutes': 2}",2,24,76,"{'seconds': 32, 'minutes': 1}",3,4,PUNT,True,7,20,7,20
Alabama,SEC,South Carolina,SEC,252602579,25260257911,11,False,2,71,71,"{'seconds': 32, 'minutes': 1}",2,60,60,"{'seconds': 0, 'minutes': 0}",3,11,END OF HALF,False,20,7,20,7
South Carolina,SEC,Alabama,SEC,252602579,25260257912,12,False,3,20,80,"{'seconds': 0, 'minutes': 15}",3,48,52,"{'seconds': 48, 'minutes': 11}",6,27,TURNOVER ON DOWNS,True,7,20,7,20
Alabama,SEC,South Carolina,SEC,252602579,25260257913,13,True,3,48,48,"{'seconds': 48, 'minutes': 11}",3,9,9,"{'seconds': 24, 'minutes': 6}",9,39,FG GOOD,False,20,7,23,7
South Carolina,SEC,Alabama,SEC,252602579,25260257914,14,False,3,23,77,"{'seconds': 24, 'minutes': 6}",3,39,61,"{'seconds': 18, 'minutes': 5}",4,17,FUMBLE,True,7,23,7,23
Alabama,SEC,South Carolina,SEC,252602579,25260257915,15,True,3,39,39,"{'seconds': 18, 'minutes': 5}",3,0,0,"{'seconds': 8, 'minutes': 4}",3,39,RUSHING TD,False,23,7,30,7
South Carolina,SEC,Alabama,SEC,252602579,25260257916,16,False,3,20,80,"{'seconds': 8, 'minutes': 4}",3,48,52,"{'seconds': 31, 'minutes': 2}",6,28,PUNT,True,7,30,7,30
Alabama,SEC,South Carolina,SEC,252602579,25260257917,17,False,3,93,93,"{'seconds': 31, 'minutes': 2}",4,60,60,"{'seconds': 0, 'minutes': 15}",5,33,PUNT,False,30,7,30,7
South Carolina,SEC,Alabama,SEC,252602579,25260257918,18,False,4,19,81,"{'seconds': 0, 'minutes': 15}",4,40,60,"{'seconds': 41, 'minutes': 13}",5,21,PUNT,True,7,30,7,30
Alabama,SEC,South Carolina,SEC,252602579,25260257919,19,True,4,80,80,"{'seconds': 41, 'minutes': 13}",4,0,0,"{'seconds': 51, 'minutes': 9}",6,80,PASSING TD,False,30,7,37,7
South Carolina,SEC,Alabama,SEC,252602579,25260257920,20,True,4,20,80,"{'seconds': 51, 'minutes': 9}",4,100,0,"{'seconds': 43, 'minutes': 5}",11,80,PASSING TD,True,7,37,14,37
Alabama,SEC,South Carolina,SEC,252602579,25260257921,21,False,4,49,49,"{'seconds': 43, 'minutes': 5}",4,42,42,"{'seconds': 31, 'minutes': 3}",3,7,PUNT,False,37,14,37,14
South Carolina,SEC,Alabama,SEC,252602579,25260257922,22,False,4,20,80,"{'seconds': 31, 'minutes': 3}",4,21,79,"{'seconds': 35, 'minutes': 2}",3,1,PUNT,True,14,37,14,37
Alabama,SEC,South Carolina,SEC,252602579,25260257923,23,False,4,68,68,"{'seconds': 35, 'minutes': 2}",4,58,58,"{'seconds': 0, 'minutes': 0}",4,10,END OF GAME,False,37,14,37,14
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264101,1,True,1,46,54,"{'seconds': 55, 'minutes': 14}",1,100,0,"{'seconds': 56, 'minutes': 12}",6,54,PASSING TD,True,0,0,7,0
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264102,2,False,1,80,80,"{'seconds': 56, 'minutes': 12}",1,82,82,"{'seconds': 23, 'minutes': 11}",3,-2,PUNT,False,0,7,0,7
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264103,3,True,1,45,55,"{'seconds': 23, 'minutes': 11}",1,100,0,"{'seconds': 5, 'minutes': 10}",4,55,RUSHING TD,True,7,0,14,0
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264104,4,False,1,85,85,"{'seconds': 5, 'minutes': 10}",1,87,87,"{'seconds': 57, 'minutes': 8}",3,-2,PUNT,False,0,14,0,14
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264105,5,True,1,55,45,"{'seconds': 57, 'minutes': 8}",1,100,0,"{'seconds': 15, 'minutes': 6}",9,45,RUSHING TD,True,14,0,21,0
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264106,6,False,1,80,80,"{'seconds': 15, 'minutes': 6}",1,68,68,"{'seconds': 23, 'minutes': 4}",5,12,PUNT,False,0,21,0,21
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264107,7,True,1,41,59,"{'seconds': 23, 'minutes': 4}",1,100,0,"{'seconds': 40, 'minutes': 0}",9,59,PASSING TD,True,21,0,28,0
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264108,8,False,1,80,80,"{'seconds': 40, 'minutes': 0}",2,68,68,"{'seconds': 0, 'minutes': 14}",3,12,PUNT,False,0,28,0,28
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264109,9,True,2,25,75,"{'seconds': 0, 'minutes': 14}",2,100,0,"{'seconds': 50, 'minutes': 11}",4,75,PASSING TD,True,28,0,35,0
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264110,10,True,2,39,39,"{'seconds': 50, 'minutes': 11}",2,0,0,"{'seconds': 28, 'minutes': 9}",5,39,RUSHING TD,False,0,35,7,35
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264111,11,True,2,15,85,"{'seconds': 28, 'minutes': 9}",2,100,0,"{'seconds': 47, 'minutes': 6}",8,85,PASSING TD,True,35,7,42,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264112,12,False,2,80,80,"{'seconds': 47, 'minutes': 6}",2,77,77,"{'seconds': 34, 'minutes': 5}",3,3,PUNT,False,7,42,7,42
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264113,13,False,2,66,34,"{'seconds': 34, 'minutes': 5}",2,49,51,"{'seconds': 11, 'minutes': 4}",3,-17,PUNT,True,42,7,42,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264114,14,False,2,89,89,"{'seconds': 11, 'minutes': 4}",2,88,88,"{'seconds': 5, 'minutes': 1}",5,1,PUNT,False,7,42,7,42
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264115,15,True,2,55,45,"{'seconds': 5, 'minutes': 1}",2,100,0,"{'seconds': 34, 'minutes': 0}",5,45,RUSHING TD,True,42,7,49,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264116,16,False,2,80,80,"{'seconds': 34, 'minutes': 0}",2,81,81,"{'seconds': 0, 'minutes': 0}",1,-1,END OF HALF,False,7,49,7,49
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264117,17,True,3,20,80,"{'seconds': 0, 'minutes': 15}",3,100,0,"{'seconds': 0, 'minutes': 14}",3,80,PASSING TD,True,49,7,56,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264118,18,False,3,80,80,"{'seconds': 0, 'minutes': 14}",3,75,75,"{'seconds': 27, 'minutes': 12}",3,5,PUNT,False,7,56,7,56
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264119,19,True,3,36,64,"{'seconds': 27, 'minutes': 12}",3,98,2,"{'seconds': 28, 'minutes': 9}",8,62,FG GOOD,True,56,7,59,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264120,20,False,3,79,79,"{'seconds': 28, 'minutes': 9}",3,78,78,"{'seconds': 16, 'minutes': 9}",2,1,FUMBLE,False,7,59,7,59
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264121,21,False,3,78,22,"{'seconds': 16, 'minutes': 9}",3,72,28,"{'seconds': 46, 'minutes': 7}",4,-6,FG MISSED,True,59,7,59,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264122,22,False,3,72,72,"{'seconds': 46, 'minutes': 7}",3,33,33,"{'seconds': 28, 'minutes': 5}",11,39,FG MISSED,False,7,59,7,59
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264123,23,True,3,33,67,"{'seconds': 28, 'minutes': 5}",3,100,0,"{'seconds': 20, 'minutes': 3}",5,67,RUSHING TD,True,59,7,66,7
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264124,24,True,3,80,80,"{'seconds': 20, 'minutes': 3}",4,0,0,"{'seconds': 49, 'minutes': 14}",13,80,RUSHING TD,False,7,66,14,66
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264125,25,True,4,31,69,"{'seconds': 49, 'minutes': 14}",4,100,0,"{'seconds': 39, 'minutes': 12}",5,69,PASSING TD,True,66,14,73,14
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264126,26,False,4,53,53,"{'seconds': 39, 'minutes': 12}",4,54,54,"{'seconds': 40, 'minutes': 11}",3,-1,PUNT,False,14,73,14,73
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264127,27,True,4,30,70,"{'seconds': 40, 'minutes': 11}",4,100,0,"{'seconds': 11, 'minutes': 6}",9,70,RUSHING TD,True,73,14,80,14
Sam Houston,Southland,Texas Tech,Big 12,252602641,25260264128,28,True,4,80,80,"{'seconds': 11, 'minutes': 6}",4,0,0,"{'seconds': 53, 'minutes': 0}",11,80,PASSING TD,False,14,80,21,80
Texas Tech,Big 12,Sam Houston,Southland,252602641,25260264129,29,False,4,17,83,"{'seconds': 53, 'minutes': 0}",4,28,72,"{'seconds': 0, 'minutes': 0}",2,11,END OF GAME,True,80,21,80,21
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265500,1,False,0,65,65,"{'seconds': 0, 'minutes': 0}",0,-13,-13,"{'seconds': 0, 'minutes': 0}",1,-13,Uncategorized,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265501,2,False,0,8,92,"{'seconds': 0, 'minutes': 0}",1,13,87,"{'seconds': 59, 'minutes': 13}",3,5,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265502,3,False,1,54,54,"{'seconds': 59, 'minutes': 13}",1,55,55,"{'seconds': 27, 'minutes': 12}",3,-1,PUNT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265503,4,False,1,24,76,"{'seconds': 27, 'minutes': 12}",1,58,42,"{'seconds': 16, 'minutes': 8}",9,34,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265504,5,False,1,88,88,"{'seconds': 16, 'minutes': 8}",1,70,70,"{'seconds': 32, 'minutes': 5}",5,18,PUNT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265505,6,False,1,26,74,"{'seconds': 32, 'minutes': 5}",1,37,63,"{'seconds': 25, 'minutes': 3}",4,11,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265506,7,False,1,64,64,"{'seconds': 25, 'minutes': 3}",1,56,56,"{'seconds': 25, 'minutes': 1}",3,8,PUNT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265507,8,False,1,31,69,"{'seconds': 25, 'minutes': 1}",2,33,67,"{'seconds': 27, 'minutes': 12}",7,17,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265508,9,False,2,67,67,"{'seconds': 27, 'minutes': 12}",2,64,64,"{'seconds': 56, 'minutes': 10}",3,3,PUNT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265509,10,False,2,13,87,"{'seconds': 56, 'minutes': 10}",2,16,84,"{'seconds': 8, 'minutes': 9}",4,3,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265510,11,False,2,64,64,"{'seconds': 8, 'minutes': 9}",2,64,64,"{'seconds': 2, 'minutes': 9}",1,0,INT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265511,12,False,2,62,38,"{'seconds': 2, 'minutes': 9}",2,79,21,"{'seconds': 10, 'minutes': 6}",5,17,FUMBLE,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265512,13,False,2,79,79,"{'seconds': 10, 'minutes': 6}",2,76,76,"{'seconds': 31, 'minutes': 4}",3,3,PUNT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265513,14,False,2,16,84,"{'seconds': 31, 'minutes': 4}",2,35,65,"{'seconds': 38, 'minutes': 2}",5,3,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265514,15,False,2,69,69,"{'seconds': 38, 'minutes': 2}",2,62,62,"{'seconds': 40, 'minutes': 1}",3,7,PUNT,False,0,0,0,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265515,16,False,2,16,84,"{'seconds': 40, 'minutes': 1}",2,31,69,"{'seconds': 0, 'minutes': 0}",5,15,PUNT,True,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265516,17,False,2,79,79,"{'seconds': 0, 'minutes': 0}",2,79,79,"{'seconds': 0, 'minutes': 0}",0,0,Uncategorized,False,0,0,0,0
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265517,18,True,3,65,65,"{'seconds': 0, 'minutes': 15}",3,0,0,"{'seconds': 17, 'minutes': 12}",8,65,PASSING TD,False,0,0,7,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265518,19,False,3,20,80,"{'seconds': 17, 'minutes': 12}",3,22,78,"{'seconds': 18, 'minutes': 11}",3,2,PUNT,True,0,7,0,7
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265519,20,False,3,38,38,"{'seconds': 18, 'minutes': 11}",3,54,54,"{'seconds': 3, 'minutes': 10}",3,-16,PUNT,False,7,0,7,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265520,21,False,3,9,91,"{'seconds': 3, 'minutes': 10}",3,10,90,"{'seconds': 52, 'minutes': 8}",3,1,PUNT,True,0,7,0,7
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265521,22,True,3,39,39,"{'seconds': 52, 'minutes': 8}",3,0,0,"{'seconds': 43, 'minutes': 6}",6,39,PASSING TD,False,7,0,14,0
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265522,23,True,3,17,83,"{'seconds': 43, 'minutes': 6}",3,100,0,"{'seconds': 43, 'minutes': 3}",10,83,PASSING TD,True,0,14,7,14
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265523,24,False,3,39,39,"{'seconds': 43, 'minutes': 3}",3,34,34,"{'seconds': 24, 'minutes': 2}",3,5,PUNT,False,14,7,14,7
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265524,25,False,3,20,80,"{'seconds': 24, 'minutes': 2}",3,40,60,"{'seconds': 2, 'minutes': 0}",4,20,PUNT,True,7,14,7,14
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265525,26,False,3,86,86,"{'seconds': 2, 'minutes': 0}",4,46,46,"{'seconds': 20, 'minutes': 13}",6,40,FUMBLE,False,14,7,14,7
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265526,27,True,4,72,28,"{'seconds': 20, 'minutes': 13}",4,100,0,"{'seconds': 28, 'minutes': 9}",5,28,RUSHING TD,True,7,14,14,14
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265527,28,False,4,67,67,"{'seconds': 28, 'minutes': 9}",4,68,68,"{'seconds': 44, 'minutes': 7}",3,-1,PUNT,False,14,14,20,14
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265529,29,True,4,82,82,"{'seconds': 44, 'minutes': 7}",4,0,0,"{'seconds': 44, 'minutes': 7}",1,17,RUSHING TD,False,20,14,21,14
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265530,30,False,4,20,80,"{'seconds': 44, 'minutes': 7}",4,49,51,"{'seconds': 45, 'minutes': 3}",7,29,PUNT,True,14,21,14,21
Mississippi State,SEC,Tulane,Conference USA,252602655,25260265531,31,False,4,93,93,"{'seconds': 45, 'minutes': 3}",4,70,70,"{'seconds': 17, 'minutes': 1}",5,23,PUNT,False,21,14,21,14
Tulane,Conference USA,Mississippi State,SEC,252602655,25260265532,32,False,4,36,64,"{'seconds': 17, 'minutes': 1}",4,61,39,"{'seconds': 0, 'minutes': 0}",7,25,END OF GAME,True,14,21,14,21
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271101,1,True,1,40,60,"{'seconds': 0, 'minutes': 15}",1,71,29,"{'seconds': 32, 'minutes': 12}",7,31,INT,True,0,0,0,6
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271102,2,True,1,3,3,"{'seconds': 32, 'minutes': 12}",1,0,0,"{'seconds': 27, 'minutes': 12}",1,75,INT RETURN TOUCH,False,7,0,7,0
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271103,3,False,1,16,84,"{'seconds': 27, 'minutes': 12}",1,29,71,"{'seconds': 7, 'minutes': 10}",6,13,PUNT,True,0,7,0,7
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271104,4,False,1,60,60,"{'seconds': 7, 'minutes': 10}",1,55,55,"{'seconds': 9, 'minutes': 9}",3,5,INT,False,7,0,7,0
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271105,5,True,1,53,47,"{'seconds': 9, 'minutes': 9}",1,96,4,"{'seconds': 39, 'minutes': 6}",8,43,FG GOOD,True,0,7,3,7
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271106,6,False,1,65,65,"{'seconds': 39, 'minutes': 6}",1,76,76,"{'seconds': 33, 'minutes': 5}",3,-11,PUNT,False,7,3,7,3
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271107,7,True,1,44,56,"{'seconds': 33, 'minutes': 5}",1,100,0,"{'seconds': 5, 'minutes': 0}",13,56,PASSING TD,True,3,7,15,7
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271108,8,False,1,77,77,"{'seconds': 5, 'minutes': 0}",2,70,70,"{'seconds': 3, 'minutes': 14}",3,7,PUNT,False,7,10,7,10
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271109,9,False,2,57,43,"{'seconds': 3, 'minutes': 14}",2,75,25,"{'seconds': 39, 'minutes': 11}",4,18,INT,True,10,7,10,7
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271110,10,True,2,92,92,"{'seconds': 39, 'minutes': 11}",2,0,0,"{'seconds': 0, 'minutes': 9}",7,92,PASSING TD,False,7,10,14,10
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271111,11,False,2,27,73,"{'seconds': 0, 'minutes': 9}",2,28,72,"{'seconds': 54, 'minutes': 7}",3,1,PUNT,True,10,14,10,14
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271112,12,True,2,82,82,"{'seconds': 54, 'minutes': 7}",2,0,0,"{'seconds': 41, 'minutes': 4}",9,82,PASSING TD,False,14,10,21,10
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271113,13,True,2,36,64,"{'seconds': 41, 'minutes': 4}",2,100,0,"{'seconds': 1, 'minutes': 1}",10,64,RUSHING TD,True,10,21,17,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271114,14,False,2,48,48,"{'seconds': 1, 'minutes': 1}",2,10,10,"{'seconds': 0, 'minutes': 0}",6,38,FG MISSED,False,21,17,21,17
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271115,15,False,2,10,90,"{'seconds': 0, 'minutes': 0}",2,10,90,"{'seconds': 0, 'minutes': 0}",1,0,END OF HALF,True,17,21,17,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271116,16,False,3,71,71,"{'seconds': 58, 'minutes': 14}",3,67,67,"{'seconds': 20, 'minutes': 13}",3,4,PUNT,False,21,17,21,17
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271117,17,False,3,31,69,"{'seconds': 20, 'minutes': 13}",3,40,60,"{'seconds': 50, 'minutes': 11}",3,9,PUNT,True,17,21,17,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271118,18,False,3,99,99,"{'seconds': 50, 'minutes': 11}",3,58,58,"{'seconds': 38, 'minutes': 9}",5,41,PUNT,False,21,17,21,17
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271119,19,True,3,22,78,"{'seconds': 38, 'minutes': 9}",3,100,0,"{'seconds': 52, 'minutes': 7}",6,78,PASSING TD,True,17,21,24,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271120,20,False,3,74,74,"{'seconds': 52, 'minutes': 7}",3,81,81,"{'seconds': 52, 'minutes': 7}",1,-7,FUMBLE,False,21,24,21,30
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271121,21,True,3,81,19,"{'seconds': 52, 'minutes': 7}",3,100,0,"{'seconds': 19, 'minutes': 7}",1,19,PASSING TD,True,30,21,31,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271122,22,False,3,46,46,"{'seconds': 19, 'minutes': 7}",3,38,38,"{'seconds': 21, 'minutes': 6}",4,8,TURNOVER ON DOWNS,False,21,31,21,31
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271123,23,False,3,38,62,"{'seconds': 21, 'minutes': 6}",3,66,34,"{'seconds': 30, 'minutes': 4}",5,28,TURNOVER ON DOWNS,True,31,21,31,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271124,24,False,3,66,66,"{'seconds': 30, 'minutes': 4}",3,65,65,"{'seconds': 53, 'minutes': 2}",3,1,PUNT,False,21,31,21,31
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271125,25,False,3,42,58,"{'seconds': 53, 'minutes': 2}",3,51,49,"{'seconds': 17, 'minutes': 1}",3,9,PUNT,True,31,21,31,21
Southern Illinois,MVFC,Western Michigan,Mid-American,252602711,25260271126,26,True,3,93,93,"{'seconds': 17, 'minutes': 1}",4,0,0,"{'seconds': 48, 'minutes': 11}",10,93,RUSHING TD,False,21,31,28,31
Western Michigan,Mid-American,Southern Illinois,MVFC,252602711,25260271127,27,False,4,35,65,"{'seconds': 48, 'minutes': 11}",4,53,47,"{'seconds': 45, 'minutes': 7}",6,18,PUNT,True,31,28,31,28
