offense,offenseConference,defense,defenseConference,gameId,id,driveNumber,scoring,startPeriod,startYardline,startYardsToGoal,startTime,endPeriod,endYardline,endYardsToGoal,endTime,plays,yards,driveResult,isHomeOffense,startOffenseScore,startDefenseScore,endOffenseScore,endDefenseScore
Virginia Tech,ACC,Miami,ACC,292690259,29269025911,11,True,2,99,1,"{'seconds': 39, 'minutes': 4}",2,100,0,"{'seconds': 39, 'minutes': 4}",0,1,Uncategorized,True,21,0,21,0
Miami,ACC,Virginia Tech,ACC,292690259,29269025912,12,False,2,64,64,"{'seconds': 39, 'minutes': 4}",2,59,59,"{'seconds': 56, 'minutes': 2}",3,5,PUNT,False,0,21,0,21
Virginia Tech,ACC,Miami,ACC,292690259,29269025913,13,False,2,12,88,"{'seconds': 56, 'minutes': 2}",2,35,65,"{'seconds': 22, 'minutes': 1}",6,23,PUNT,True,21,0,21,0
Miami,ACC,Virginia Tech,ACC,292690259,29269025914,14,False,2,85,85,"{'seconds': 22, 'minutes': 1}",2,65,65,"{'seconds': 0, 'minutes': 0}",3,20,END OF HALF,False,0,21,0,21
Miami,ACC,Virginia Tech,ACC,292690259,29269025915,15,True,3,46,46,"{'seconds': 0, 'minutes': 15}",3,0,0,"{'seconds': 17, 'minutes': 13}",5,46,RUSHING TD,False,0,21,7,21
Virginia Tech,ACC,Miami,ACC,292690259,29269025916,16,False,3,21,79,"{'seconds': 17, 'minutes': 13}",3,30,70,"{'seconds': 51, 'minutes': 11}",3,9,PUNT,True,21,7,21,7
Miami,ACC,Virginia Tech,ACC,292690259,29269025917,17,False,3,65,65,"{'seconds': 51, 'minutes': 11}",3,24,24,"{'seconds': 36, 'minutes': 8}",8,41,TURNOVER ON DOWNS,False,7,21,7,21
Virginia Tech,ACC,Miami,ACC,292690259,29269025918,18,True,3,25,75,"{'seconds': 36, 'minutes': 8}",3,95,5,"{'seconds': 49, 'minutes': 3}",10,70,FG GOOD,True,21,7,24,7
Miami,ACC,Virginia Tech,ACC,292690259,29269025919,19,False,3,64,64,"{'seconds': 49, 'minutes': 3}",3,57,57,"{'seconds': 52, 'minutes': 0}",5,7,PUNT,False,7,24,7,24
Virginia Tech,ACC,Miami,ACC,292690259,29269025920,20,False,3,16,84,"{'seconds': 52, 'minutes': 0}",4,16,84,"{'seconds': 46, 'minutes': 14}",3,0,PUNT,True,24,7,24,7
Miami,ACC,Virginia Tech,ACC,292690259,29269025921,21,False,4,63,63,"{'seconds': 46, 'minutes': 14}",4,63,63,"{'seconds': 37, 'minutes': 14}",1,0,INT,False,7,24,7,24
Virginia Tech,ACC,Miami,ACC,292690259,29269025922,22,True,4,75,25,"{'seconds': 37, 'minutes': 14}",4,100,0,"{'seconds': 16, 'minutes': 12}",5,25,RUSHING TD,True,24,7,31,7
Miami,ACC,Virginia Tech,ACC,292690259,29269025923,23,False,4,81,81,"{'seconds': 16, 'minutes': 12}",4,23,23,"{'seconds': 8, 'minutes': 8}",11,62,TURNOVER ON DOWNS,False,7,31,7,31
Virginia Tech,ACC,Miami,ACC,292690259,29269025924,24,False,4,24,76,"{'seconds': 8, 'minutes': 8}",4,25,75,"{'seconds': 52, 'minutes': 4}",3,1,PUNT,True,31,7,31,7
Miami,ACC,Virginia Tech,ACC,292690259,29269025925,25,False,4,68,68,"{'seconds': 52, 'minutes': 4}",4,65,65,"{'seconds': 33, 'minutes': 2}",3,3,PUNT,False,7,31,7,31
Virginia Tech,ACC,Miami,ACC,292690259,29269025926,26,False,4,25,75,"{'seconds': 33, 'minutes': 2}",4,34,66,"{'seconds': 14, 'minutes': 0}",4,9,TURNOVER ON DOWNS,True,31,7,31,7
Miami,ACC,Virginia Tech,ACC,292690259,29269025927,27,False,4,34,34,"{'seconds': 14, 'minutes': 0}",4,34,34,"{'seconds': 0, 'minutes': 0}",1,0,Uncategorized,False,7,31,7,31
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027501,1,False,1,80,80,"{'seconds': 0, 'minutes': 15}",1,79,79,"{'seconds': 0, 'minutes': 14}",3,1,PUNT,False,0,0,0,0
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027502,2,False,1,57,43,"{'seconds': 0, 'minutes': 14}",1,60,40,"{'seconds': 57, 'minutes': 12}",3,3,PUNT,True,0,0,0,0
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027503,3,False,1,97,97,"{'seconds': 57, 'minutes': 12}",1,89,89,"{'seconds': 11, 'minutes': 11}",3,8,PUNT,False,0,0,0,0
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027504,4,False,1,43,57,"{'seconds': 11, 'minutes': 11}",1,57,43,"{'seconds': 21, 'minutes': 7}",6,14,PUNT,True,0,0,0,0
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027505,5,False,1,80,80,"{'seconds': 21, 'minutes': 7}",1,58,58,"{'seconds': 27, 'minutes': 4}",7,22,INT,False,0,0,0,0
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027506,6,True,1,50,50,"{'seconds': 27, 'minutes': 4}",1,100,0,"{'seconds': 22, 'minutes': 1}",6,50,PASSING TD,True,0,0,7,0
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027507,7,True,1,64,64,"{'seconds': 22, 'minutes': 1}",2,0,0,"{'seconds': 6, 'minutes': 13}",9,64,PASSING TD,False,0,7,7,14
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027508,8,True,2,30,70,"{'seconds': 6, 'minutes': 13}",2,100,0,"{'seconds': 55, 'minutes': 8}",8,70,PASSING TD,True,7,7,14,7
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027509,9,False,2,77,77,"{'seconds': 55, 'minutes': 8}",2,65,65,"{'seconds': 37, 'minutes': 7}",3,12,INT,False,7,14,7,14
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027510,10,True,2,31,69,"{'seconds': 37, 'minutes': 7}",2,100,0,"{'seconds': 57, 'minutes': 2}",12,69,RUSHING TD,True,14,7,21,7
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027511,11,False,2,79,79,"{'seconds': 57, 'minutes': 2}",2,85,85,"{'seconds': 32, 'minutes': 1}",2,-6,PUNT,False,7,21,7,21
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027512,12,False,2,48,52,"{'seconds': 32, 'minutes': 1}",2,48,52,"{'seconds': 11, 'minutes': 1}",3,0,PUNT,True,21,7,21,7
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027513,13,False,2,84,84,"{'seconds': 11, 'minutes': 1}",2,65,65,"{'seconds': 43, 'minutes': 0}",4,19,PUNT,False,7,21,7,21
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027514,14,False,2,27,73,"{'seconds': 43, 'minutes': 0}",2,31,69,"{'seconds': 0, 'minutes': 0}",1,4,END OF HALF,True,21,7,21,7
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027515,15,False,3,15,85,"{'seconds': 0, 'minutes': 15}",3,29,71,"{'seconds': 49, 'minutes': 13}",3,14,FUMBLE,True,21,7,21,7
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027516,16,True,3,29,29,"{'seconds': 49, 'minutes': 13}",3,10,10,"{'seconds': 31, 'minutes': 11}",6,19,FG GOOD,False,7,21,10,21
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027517,17,True,3,27,73,"{'seconds': 31, 'minutes': 11}",3,77,23,"{'seconds': 51, 'minutes': 3}",17,50,FG GOOD,True,21,10,24,10
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027518,18,True,3,70,70,"{'seconds': 51, 'minutes': 3}",3,0,0,"{'seconds': 25, 'minutes': 1}",5,70,PASSING TD,False,10,24,17,24
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027519,19,True,3,32,68,"{'seconds': 25, 'minutes': 1}",4,100,0,"{'seconds': 56, 'minutes': 14}",4,68,PASSING TD,True,24,17,31,17
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027520,20,False,4,93,93,"{'seconds': 56, 'minutes': 14}",4,68,68,"{'seconds': 41, 'minutes': 13}",4,25,FUMBLE,False,17,31,17,31
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027521,21,True,4,68,32,"{'seconds': 41, 'minutes': 13}",4,100,0,"{'seconds': 14, 'minutes': 12}",3,32,PASSING TD,True,31,17,38,17
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027522,22,False,4,80,80,"{'seconds': 14, 'minutes': 12}",4,37,37,"{'seconds': 10, 'minutes': 10}",11,43,TURNOVER ON DOWNS,False,17,38,17,38
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027523,23,False,4,37,63,"{'seconds': 10, 'minutes': 10}",4,80,20,"{'seconds': 23, 'minutes': 5}",9,43,TURNOVER ON DOWNS,True,38,17,38,23
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027524,24,False,4,80,80,"{'seconds': 23, 'minutes': 5}",4,29,29,"{'seconds': 54, 'minutes': 3}",6,50,INT,False,17,38,23,38
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027525,25,False,4,20,80,"{'seconds': 54, 'minutes': 3}",4,28,72,"{'seconds': 47, 'minutes': 2}",3,8,PUNT,True,38,23,38,23
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027526,26,True,4,62,62,"{'seconds': 47, 'minutes': 2}",4,0,0,"{'seconds': 55, 'minutes': 1}",4,62,PASSING TD,False,23,38,23,38
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027527,27,False,4,59,41,"{'seconds': 55, 'minutes': 1}",4,57,43,"{'seconds': 27, 'minutes': 0}",3,-2,PUNT,True,38,23,38,23
Michigan State,Big Ten,Wisconsin,Big Ten,292690275,29269027528,28,True,4,91,91,"{'seconds': 27, 'minutes': 0}",4,0,0,"{'seconds': 15, 'minutes': 0}",1,91,PASSING TD,False,29,38,30,38
Wisconsin,Big Ten,Michigan State,Big Ten,292690275,29269027529,29,False,4,31,69,"{'seconds': 15, 'minutes': 0}",4,30,70,"{'seconds': 0, 'minutes': 0}",1,-1,Uncategorized,True,38,30,38,30
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032801,1,False,1,80,80,"{'seconds': 0, 'minutes': 15}",1,61,61,"{'seconds': 41, 'minutes': 11}",6,19,PUNT,False,0,0,0,0
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032803,2,True,1,30,30,"{'seconds': 0, 'minutes': 15}",1,31,31,"{'seconds': 43, 'minutes': 10}",4,-1,FG GOOD,False,0,0,3,0
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032804,3,True,1,20,80,"{'seconds': 43, 'minutes': 10}",1,100,0,"{'seconds': 50, 'minutes': 7}",7,80,PASSING TD,True,0,3,7,3
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032805,4,False,1,90,90,"{'seconds': 50, 'minutes': 7}",1,82,82,"{'seconds': 42, 'minutes': 7}",3,8,PUNT,False,3,7,3,7
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032806,5,True,1,38,62,"{'seconds': 42, 'minutes': 7}",1,100,0,"{'seconds': 41, 'minutes': 3}",4,62,PASSING TD,True,7,3,14,3
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032807,6,False,1,89,89,"{'seconds': 41, 'minutes': 3}",1,66,66,"{'seconds': 35, 'minutes': 3}",3,23,PUNT,False,3,14,3,14
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032808,7,False,1,23,77,"{'seconds': 35, 'minutes': 3}",2,42,58,"{'seconds': 47, 'minutes': 13}",5,19,PUNT,True,14,3,14,3
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032809,8,False,2,80,80,"{'seconds': 47, 'minutes': 13}",2,75,75,"{'seconds': 39, 'minutes': 13}",1,5,FUMBLE,False,3,14,3,14
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032810,9,True,2,75,25,"{'seconds': 39, 'minutes': 13}",2,100,0,"{'seconds': 57, 'minutes': 12}",3,25,RUSHING TD,True,14,3,21,3
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032811,10,True,2,80,80,"{'seconds': 57, 'minutes': 12}",2,0,0,"{'seconds': 18, 'minutes': 11}",5,80,PASSING TD,False,3,21,10,21
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032813,11,True,2,29,29,"{'seconds': 32, 'minutes': 11}",2,0,0,"{'seconds': 59, 'minutes': 9}",4,29,PASSING TD,False,10,21,17,21
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032814,12,True,2,27,73,"{'seconds': 59, 'minutes': 9}",2,83,17,"{'seconds': 12, 'minutes': 6}",9,56,FG GOOD,True,21,17,24,17
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032815,13,False,2,80,80,"{'seconds': 12, 'minutes': 6}",2,76,76,"{'seconds': 12, 'minutes': 6}",3,4,PUNT,False,17,24,17,24
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032816,14,True,2,25,75,"{'seconds': 12, 'minutes': 6}",2,100,0,"{'seconds': 23, 'minutes': 4}",2,75,PASSING TD,True,24,17,31,17
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032817,15,True,2,80,80,"{'seconds': 23, 'minutes': 4}",2,0,0,"{'seconds': 14, 'minutes': 0}",14,80,PASSING TD,False,17,31,24,31
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032818,16,False,2,36,64,"{'seconds': 14, 'minutes': 0}",2,36,64,"{'seconds': 0, 'minutes': 0}",1,0,END OF HALF,True,31,24,31,24
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032819,17,True,3,20,80,"{'seconds': 0, 'minutes': 15}",3,100,0,"{'seconds': 42, 'minutes': 12}",6,80,RUSHING TD,True,31,24,37,24
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032820,18,True,3,80,80,"{'seconds': 42, 'minutes': 12}",3,0,0,"{'seconds': 12, 'minutes': 9}",10,80,RUSHING TD,False,24,37,31,37
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032821,19,False,3,20,80,"{'seconds': 12, 'minutes': 9}",3,53,47,"{'seconds': 12, 'minutes': 9}",6,33,PUNT,True,37,31,37,31
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032822,20,False,3,92,92,"{'seconds': 12, 'minutes': 9}",3,90,90,"{'seconds': 6, 'minutes': 6}",3,2,PUNT,False,31,37,31,37
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032823,21,True,3,44,56,"{'seconds': 6, 'minutes': 6}",3,100,0,"{'seconds': 4, 'minutes': 2}",8,56,RUSHING TD,True,37,31,44,31
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032824,22,False,3,80,80,"{'seconds': 4, 'minutes': 2}",3,73,73,"{'seconds': 4, 'minutes': 2}",3,7,PUNT,False,31,44,31,44
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032826,23,True,3,25,25,"{'seconds': 4, 'minutes': 2}",3,11,11,"{'seconds': 12, 'minutes': 0}",5,14,FG GOOD,False,31,44,34,44
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032827,24,False,3,20,80,"{'seconds': 12, 'minutes': 0}",4,40,60,"{'seconds': 0, 'minutes': 15}",4,20,PUNT,True,44,34,44,34
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032828,25,False,4,77,77,"{'seconds': 0, 'minutes': 15}",4,77,77,"{'seconds': 58, 'minutes': 12}",3,0,PUNT,False,34,44,34,44
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032829,26,True,4,31,69,"{'seconds': 58, 'minutes': 12}",4,100,0,"{'seconds': 39, 'minutes': 11}",2,69,PASSING TD,True,44,34,51,34
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032830,27,False,4,80,80,"{'seconds': 39, 'minutes': 11}",4,59,59,"{'seconds': 39, 'minutes': 11}",9,21,INT,False,34,51,34,51
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032831,28,False,4,49,51,"{'seconds': 39, 'minutes': 11}",4,52,48,"{'seconds': 35, 'minutes': 8}",3,3,PUNT,True,51,34,51,34
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032832,29,False,4,80,80,"{'seconds': 35, 'minutes': 8}",4,48,48,"{'seconds': 50, 'minutes': 6}",9,32,INT,False,34,51,34,51
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032833,30,False,4,43,57,"{'seconds': 50, 'minutes': 6}",4,43,57,"{'seconds': 44, 'minutes': 3}",3,0,PUNT,True,51,34,51,34
Southern Utah,Great West,Utah State,Western Athletic,292690328,29269032834,31,True,4,99,99,"{'seconds': 44, 'minutes': 3}",4,100,100,"{'seconds': 28, 'minutes': 1}",1,-1,SF,False,34,53,34,53
Utah State,Western Athletic,Southern Utah,Great West,292690328,29269032835,32,False,4,36,64,"{'seconds': 28, 'minutes': 1}",4,67,33,"{'seconds': 0, 'minutes': 0}",4,31,END OF GAME,True,53,34,53,34
Arkansas,SEC,Alabama,SEC,292690333,29269033301,1,False,1,66,66,"{'seconds': 0, 'minutes': 15}",1,53,53,"{'seconds': 11, 'minutes': 13}",5,13,PUNT,False,0,0,0,0
Alabama,SEC,Arkansas,SEC,292690333,29269033302,2,False,1,8,92,"{'seconds': 11, 'minutes': 13}",1,13,87,"{'seconds': 11, 'minutes': 12}",3,5,PUNT,True,0,0,0,0
Arkansas,SEC,Alabama,SEC,292690333,29269033303,3,False,1,42,42,"{'seconds': 11, 'minutes': 12}",1,39,39,"{'seconds': 51, 'minutes': 10}",3,3,PUNT,False,0,0,0,0
Alabama,SEC,Arkansas,SEC,292690333,29269033304,4,False,1,30,70,"{'seconds': 51, 'minutes': 10}",1,49,51,"{'seconds': 53, 'minutes': 6}",8,19,PUNT,True,0,0,0,0
Arkansas,SEC,Alabama,SEC,292690333,29269033305,5,False,1,80,80,"{'seconds': 53, 'minutes': 6}",1,89,89,"{'seconds': 3, 'minutes': 5}",3,-9,PUNT,False,0,0,0,0
Alabama,SEC,Arkansas,SEC,292690333,29269033306,6,False,1,52,48,"{'seconds': 3, 'minutes': 5}",1,57,43,"{'seconds': 29, 'minutes': 3}",3,5,PUNT,True,0,0,0,0
Arkansas,SEC,Alabama,SEC,292690333,29269033307,7,False,1,93,93,"{'seconds': 29, 'minutes': 3}",2,43,43,"{'seconds': 52, 'minutes': 12}",11,50,PUNT,False,0,0,0,0
Alabama,SEC,Arkansas,SEC,292690333,29269033308,8,True,2,14,86,"{'seconds': 52, 'minutes': 12}",2,100,0,"{'seconds': 30, 'minutes': 9}",6,86,RUSHING TD,True,0,0,7,0
Arkansas,SEC,Alabama,SEC,292690333,29269033309,9,False,2,80,80,"{'seconds': 30, 'minutes': 9}",2,79,79,"{'seconds': 19, 'minutes': 7}",6,1,PUNT,False,0,7,0,7
Alabama,SEC,Arkansas,SEC,292690333,29269033310,10,True,2,50,50,"{'seconds': 19, 'minutes': 7}",2,100,0,"{'seconds': 55, 'minutes': 6}",1,50,PASSING TD,True,13,0,14,0
Arkansas,SEC,Alabama,SEC,292690333,29269033311,11,False,2,80,80,"{'seconds': 55, 'minutes': 6}",2,80,80,"{'seconds': 12, 'minutes': 6}",3,0,PUNT,False,0,14,0,14
Alabama,SEC,Arkansas,SEC,292690333,29269033312,12,False,2,33,67,"{'seconds': 12, 'minutes': 6}",2,39,61,"{'seconds': 23, 'minutes': 4}",3,6,PUNT,True,14,0,14,0
Arkansas,SEC,Alabama,SEC,292690333,29269033313,13,False,2,86,86,"{'seconds': 23, 'minutes': 4}",2,77,77,"{'seconds': 16, 'minutes': 2}",6,9,PUNT,False,0,14,0,14
Alabama,SEC,Arkansas,SEC,292690333,29269033314,14,False,2,41,59,"{'seconds': 16, 'minutes': 2}",2,60,40,"{'seconds': 48, 'minutes': 0}",5,19,PUNT,True,14,0,14,0
Arkansas,SEC,Alabama,SEC,292690333,29269033315,15,False,2,80,80,"{'seconds': 48, 'minutes': 0}",2,75,75,"{'seconds': 0, 'minutes': 0}",1,5,END OF HALF,False,0,14,0,14
Alabama,SEC,Arkansas,SEC,292690333,29269033316,16,False,3,21,79,"{'seconds': 0, 'minutes': 15}",3,27,73,"{'seconds': 32, 'minutes': 13}",3,6,PUNT,True,14,0,14,6
Arkansas,SEC,Alabama,SEC,292690333,29269033317,17,False,3,55,55,"{'seconds': 32, 'minutes': 13}",3,0,0,"{'seconds': 45, 'minutes': 10}",5,55,PASSING TD,False,0,14,7,14
Alabama,SEC,Arkansas,SEC,292690333,29269033318,18,True,3,20,80,"{'seconds': 45, 'minutes': 10}",3,100,0,"{'seconds': 25, 'minutes': 10}",1,80,PASSING TD,True,20,7,21,7
Arkansas,SEC,Alabama,SEC,292690333,29269033319,19,False,3,83,83,"{'seconds': 25, 'minutes': 10}",3,64,64,"{'seconds': 33, 'minutes': 8}",5,19,TURNOVER ON DOWNS,False,7,21,7,28
Alabama,SEC,Arkansas,SEC,292690333,29269033320,20,True,3,64,36,"{'seconds': 33, 'minutes': 8}",3,100,0,"{'seconds': 53, 'minutes': 5}",5,35,PASSING TD,True,28,7,28,7
Arkansas,SEC,Alabama,SEC,292690333,29269033321,21,False,3,83,83,"{'seconds': 53, 'minutes': 5}",3,36,36,"{'seconds': 49, 'minutes': 4}",5,12,PUNT,False,7,28,7,28
Alabama,SEC,Arkansas,SEC,292690333,29269033322,22,True,3,1,99,"{'seconds': 49, 'minutes': 4}",4,100,0,"{'seconds': 12, 'minutes': 13}",13,99,RUSHING TD,True,28,7,35,7
Arkansas,SEC,Alabama,SEC,292690333,29269033323,23,False,4,82,82,"{'seconds': 12, 'minutes': 13}",4,82,82,"{'seconds': 18, 'minutes': 12}",4,0,PUNT,False,7,35,7,35
Alabama,SEC,Arkansas,SEC,292690333,29269033324,24,False,4,30,70,"{'seconds': 18, 'minutes': 12}",4,61,39,"{'seconds': 59, 'minutes': 7}",7,31,PUNT,True,35,7,35,7
Arkansas,SEC,Alabama,SEC,292690333,29269033325,25,False,4,80,80,"{'seconds': 59, 'minutes': 7}",4,80,80,"{'seconds': 13, 'minutes': 7}",2,0,INT,False,7,35,7,35
Alabama,SEC,Arkansas,SEC,292690333,29269033326,26,False,4,87,13,"{'seconds': 13, 'minutes': 7}",4,85,15,"{'seconds': 26, 'minutes': 5}",4,-2,TURNOVER ON DOWNS,True,35,7,35,7
Arkansas,SEC,Alabama,SEC,292690333,29269033327,27,False,4,85,85,"{'seconds': 26, 'minutes': 5}",4,44,44,"{'seconds': 36, 'minutes': 2}",8,41,TURNOVER ON DOWNS,False,7,35,7,35
Alabama,SEC,Arkansas,SEC,292690333,29269033328,28,False,4,44,56,"{'seconds': 36, 'minutes': 2}",4,49,51,"{'seconds': 0, 'minutes': 0}",3,5,Uncategorized,True,35,7,35,7
LSU,SEC,Mississippi State,SEC,292690344,29269034401,1,False,1,73,73,"{'seconds': 0, 'minutes': 15}",1,64,64,"{'seconds': 57, 'minutes': 12}",3,9,PUNT,False,0,0,0,0
Mississippi State,SEC,LSU,SEC,292690344,29269034402,2,True,1,27,73,"{'seconds': 57, 'minutes': 12}",1,27,73,"{'seconds': 47, 'minutes': 12}",1,0,INT TD,True,0,6,0,6
LSU,SEC,Mississippi State,SEC,292690344,29269034403,3,False,1,35,35,"{'seconds': 47, 'minutes': 12}",1,0,0,"{'seconds': 47, 'minutes': 12}",0,0,INT RETURN TOUCH,False,6,0,6,0
Mississippi State,SEC,LSU,SEC,292690344,29269034404,4,True,1,34,66,"{'seconds': 47, 'minutes': 12}",1,100,0,"{'seconds': 47, 'minutes': 12}",9,66,RUSHING TD,True,0,6,7,6
LSU,SEC,Mississippi State,SEC,292690344,29269034405,5,True,1,66,66,"{'seconds': 47, 'minutes': 12}",1,0,0,"{'seconds': 45, 'minutes': 3}",7,66,PASSING TD,False,6,7,13,7
Mississippi State,SEC,LSU,SEC,292690344,29269034406,6,False,1,26,74,"{'seconds': 45, 'minutes': 3}",1,34,66,"{'seconds': 55, 'minutes': 1}",5,8,PUNT,True,7,13,7,13
LSU,SEC,Mississippi State,SEC,292690344,29269034407,7,False,1,75,75,"{'seconds': 55, 'minutes': 1}",1,99,99,"{'seconds': 46, 'minutes': 0}",4,-24,TURNOVER ON DOWNS,False,13,7,13,7
Mississippi State,SEC,LSU,SEC,292690344,29269034408,8,True,1,99,1,"{'seconds': 46, 'minutes': 0}",1,100,0,"{'seconds': 41, 'minutes': 0}",1,1,RUSHING TD,True,13,13,14,13
LSU,SEC,Mississippi State,SEC,292690344,29269034409,9,False,1,90,90,"{'seconds': 41, 'minutes': 0}",2,68,68,"{'seconds': 56, 'minutes': 11}",7,22,PUNT,False,13,14,13,14
Mississippi State,SEC,LSU,SEC,292690344,29269034410,10,False,2,34,66,"{'seconds': 56, 'minutes': 11}",2,34,66,"{'seconds': 46, 'minutes': 11}",1,0,INT,True,14,13,14,13
LSU,SEC,Mississippi State,SEC,292690344,29269034411,11,False,2,81,81,"{'seconds': 46, 'minutes': 11}",2,66,66,"{'seconds': 14, 'minutes': 9}",5,15,PUNT,False,13,14,13,14
Mississippi State,SEC,LSU,SEC,292690344,29269034412,12,False,2,22,78,"{'seconds': 14, 'minutes': 9}",2,25,75,"{'seconds': 4, 'minutes': 9}",1,3,FUMBLE,True,14,13,14,13
LSU,SEC,Mississippi State,SEC,292690344,29269034413,13,True,2,25,25,"{'seconds': 4, 'minutes': 9}",2,5,5,"{'seconds': 16, 'minutes': 6}",6,20,FG GOOD,False,13,14,16,14
Mississippi State,SEC,LSU,SEC,292690344,29269034414,14,False,2,33,67,"{'seconds': 16, 'minutes': 6}",2,62,38,"{'seconds': 4, 'minutes': 3}",9,29,INT,True,14,16,14,16
LSU,SEC,Mississippi State,SEC,292690344,29269034415,15,False,2,83,83,"{'seconds': 4, 'minutes': 3}",2,79,79,"{'seconds': 28, 'minutes': 1}",3,4,PUNT,False,16,14,16,14
Mississippi State,SEC,LSU,SEC,292690344,29269034416,16,False,2,26,74,"{'seconds': 28, 'minutes': 1}",2,66,34,"{'seconds': 5, 'minutes': 0}",7,40,TURNOVER ON DOWNS,True,14,16,14,16
LSU,SEC,Mississippi State,SEC,292690344,29269034417,17,False,2,66,66,"{'seconds': 5, 'minutes': 0}",2,68,68,"{'seconds': 0, 'minutes': 0}",1,-2,END OF HALF,False,16,14,16,14
Mississippi State,SEC,LSU,SEC,292690344,29269034418,18,False,3,36,64,"{'seconds': 0, 'minutes': 15}",3,29,71,"{'seconds': 41, 'minutes': 13}",3,-7,PUNT,True,14,16,14,16
LSU,SEC,Mississippi State,SEC,292690344,29269034419,19,True,3,58,58,"{'seconds': 41, 'minutes': 13}",3,0,0,"{'seconds': 30, 'minutes': 13}",1,58,PASSING TD,False,22,14,23,14
Mississippi State,SEC,LSU,SEC,292690344,29269034420,20,False,3,36,64,"{'seconds': 30, 'minutes': 13}",3,46,54,"{'seconds': 42, 'minutes': 10}",5,10,PUNT,True,14,23,14,23
LSU,SEC,Mississippi State,SEC,292690344,29269034421,21,False,3,81,81,"{'seconds': 42, 'minutes': 10}",3,72,72,"{'seconds': 12, 'minutes': 9}",3,9,PUNT,False,23,14,23,14
Mississippi State,SEC,LSU,SEC,292690344,29269034422,22,True,3,27,73,"{'seconds': 12, 'minutes': 9}",3,100,0,"{'seconds': 33, 'minutes': 6}",6,73,PASSING TD,True,14,23,21,23
LSU,SEC,Mississippi State,SEC,292690344,29269034423,23,False,3,51,51,"{'seconds': 33, 'minutes': 6}",3,2,2,"{'seconds': 18, 'minutes': 4}",6,49,FG MISSED,False,23,21,23,21
