id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,offenseTimeouts,defenseTimeouts,ppa
401507652103849923,40150765215,401507652,15,9,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",65,35,4,4,12,False,Rush,Cameron Skattebo run for 12 yds to the InWrd 23 for a 1ST down,2022-12-09T05:34:23.000Z,3.0,3.0,2.2104069900049925
401507652103849921,40150765215,401507652,15,8,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",64,36,3,5,1,False,Rush,Asher O'Hara run for 1 yd to the InWrd 35,2022-12-09T05:34:23.000Z,3.0,3.0,-0.824615306762819
401507652103849911,40150765215,401507652,15,4,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",37,63,1,10,0,False,Pass Incompletion,Asher O'Hara pass incomplete,2022-12-09T05:34:23.000Z,3.0,3.0,-1.065701080215459
401507652103894201,40150765216,401507652,16,1,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 57, 'minutes': 10}",35,65,0,0,32,False,Kickoff,"Kyle Sentkowski kickoff for 45 yds , Kole Wilson return for 32 yds to the InWrd 20",2022-12-09T05:49:03.000Z,3.0,3.0,
401507652103917904,40150765217,401507652,17,3,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,31,3,"{'seconds': 20, 'minutes': 8}",27,73,2,8,15,False,Penalty,"INCARNATEW Penalty, Roughing the Passer on RICH, Ricky enforced (Ricky Rich) to the SacSt 45 for a 1ST down",2022-12-09T05:57:35.000Z,3.0,3.0,
401507652103917903,40150765217,401507652,17,2,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,31,3,"{'seconds': 20, 'minutes': 8}",25,75,1,10,2,False,Rush,Cameron Skattebo run for 2 yds to the SacSt 27,2022-12-09T05:57:35.000Z,3.0,3.0,-0.45260367932203766
401507652103849918,40150765215,401507652,15,7,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",64,36,2,5,0,False,Pass Incompletion,Asher O'Hara pass incomplete,2022-12-09T05:34:23.000Z,3.0,3.0,-0.8978390125055055
401507652103849916,40150765215,401507652,15,6,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",59,41,1,10,5,False,Rush,Cameron Skattebo run for 5 yds to the InWrd 36,2022-12-09T05:34:23.000Z,3.0,3.0,0.0885892770886229
401507652103849914,40150765215,401507652,15,5,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",37,63,2,10,22,False,Rush,Cameron Skattebo run for 22 yds to the InWrd 41 for a 1ST down,2022-12-09T05:34:23.000Z,3.0,3.0,2.8756922478966898
401507652102999901,40150765214,401507652,14,2,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,2,"{'seconds': 0, 'minutes': 0}",52,48,1,10,14,False,Pass Reception,Asher O'Hara pass complete to Cameron Skattebo for 14 yds to the InWrd 34 for a 1ST down,2022-12-09T05:15:18.000Z,0.0,1.0,0.749507675366287
401507652102999903,40150765214,401507652,14,3,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,2,"{'seconds': 0, 'minutes': 0}",66,34,0,10,0,False,End of Half,End of 2nd Quarter,2022-12-09T05:15:18.000Z,0.0,1.0,
401507652103917905,40150765217,401507652,17,4,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,31,3,"{'seconds': 20, 'minutes': 8}",45,55,1,10,15,False,Pass Reception,Jake Dunniway pass complete to Cameron Skattebo for 15 yds to the InWrd 40 for a 1ST down,2022-12-09T05:57:35.000Z,3.0,3.0,1.087564093379024
401507652103917906,40150765217,401507652,17,5,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,31,3,"{'seconds': 20, 'minutes': 8}",60,40,1,10,12,False,Rush,Asher O'Hara run for 12 yds to the InWrd 28 for a 1ST down,2022-12-09T05:57:35.000Z,3.0,3.0,0.42503466979891
401507652103917907,40150765217,401507652,17,6,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,31,3,"{'seconds': 20, 'minutes': 8}",72,28,1,10,5,False,Rush,Asher O'Hara run for 5 yds to the InWrd 23,2022-12-09T05:57:35.000Z,3.0,3.0,0.076570349594624
401507652103917908,40150765217,401507652,17,7,Sacramento State,Big Sky,24,Incarnate Word,Sacramento State,Incarnate Word,Southland,31,3,"{'seconds': 20, 'minutes': 8}",77,23,2,5,6,False,Rush,Cameron Skattebo run for 6 yds to the InWrd 17 for a 1ST down,2022-12-09T05:57:35.000Z,3.0,3.0,0.107541021759393
401507652102986501,40150765212,401507652,12,7,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,21,2,"{'seconds': 34, 'minutes': 1}",44,56,3,15,-5,False,Sack,Asher O'Hara sacked for a loss of 5 yards to the SacSt 39,2022-12-09T05:02:01.000Z,2.0,2.0,-0.5229792348614692
401507652103849908,40150765215,401507652,15,2,Sacramento State,Big Sky,17,Incarnate Word,Sacramento State,Incarnate Word,Southland,28,3,"{'seconds': 0, 'minutes': 15}",25,75,1,10,7,False,Rush,Asher O'Hara run for 7 yds to the SacSt 32,2022-12-09T05:34:23.000Z,3.0,3.0,0.604642460086338
401507652104999404,40150765228,401507652,28,6,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,66,4,"{'seconds': 5, 'minutes': 0}",52,48,3,10,0,False,Pass Incompletion,Jake Dunniway pass incomplete,2022-12-09T07:32:28.000Z,3.0,1.0,-0.7682826649286678
401507652104999403,40150765228,401507652,28,5,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,66,4,"{'seconds': 5, 'minutes': 0}",52,48,2,10,0,False,Pass Incompletion,Jake Dunniway pass incomplete,2022-12-09T07:32:28.000Z,3.0,1.0,-1.0509966519448302
401507652104999402,40150765228,401507652,28,4,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,66,4,"{'seconds': 5, 'minutes': 0}",52,48,1,10,0,False,Pass Incompletion,Jake Dunniway pass incomplete,2022-12-09T07:32:28.000Z,3.0,1.0,-1.0742999147475647
401507652104997703,40150765228,401507652,28,2,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,66,4,"{'seconds': 22, 'minutes': 0}",36,64,1,10,16,False,Pass Reception,Jake Dunniway pass complete to Pierre Williams for 16 yds to the InWrd 48 for a 1ST down,2022-12-09T07:31:17.000Z,3.0,2.0,1.460958771495374
401507652104999401,40150765228,401507652,28,3,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,66,4,"{'seconds': 5, 'minutes': 0}",52,48,2,10,0,False,Timeout,"Timeout INCARNATEW, clock 00:05",2022-12-09T07:32:28.000Z,3.0,1.0,
401507652104985603,40150765227,401507652,27,1,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 43, 'minutes': 1}",35,65,0,0,0,False,Kickoff,Kyle Sentkowski kickoff for 65 yds for a touchback,2022-12-09T07:18:55.000Z,3.0,2.0,
401507652104985502,40150765226,401507652,26,8,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 44, 'minutes': 1}",98,2,1,2,-2,False,Rush,Asher O'Hara run for a loss of 2 yards to the InWrd 4,2022-12-09T07:17:35.000Z,3.0,2.0,-1.1206549427758625
401507652104985601,40150765226,401507652,26,9,Sacramento State,Big Sky,63,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 43, 'minutes': 1}",96,4,2,4,4,True,Rushing Touchdown,Marshel Martin run for 4 yds for a TD (Kyle Sentkowski KICK),2022-12-09T07:18:55.000Z,3.0,2.0,2.3338902404479605
401507652104954209,40150765226,401507652,26,6,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",88,12,2,8,10,False,Rush,Marcus Fulcher run for 10 yds to the InWrd 2 for a 1ST down,2022-12-09T07:09:59.000Z,3.0,3.0,1.51058496804611
401507652104954208,40150765226,401507652,26,5,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",86,14,1,10,2,False,Rush,Cameron Skattebo run for 2 yds to the InWrd 12,2022-12-09T07:09:59.000Z,3.0,3.0,-0.1755370905391265
401507652101854701,4015076521,401507652,1,1,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 52, 'minutes': 14}",35,65,0,0,18,False,Kickoff,"Kyle Sentkowski kickoff for 61 yds , Kole Wilson return for 18 yds to the InWrd 22",2022-12-10T03:30:06.000Z,3.0,3.0,
401507652101865605,4015076522,401507652,2,3,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 43, 'minutes': 13}",37,63,1,10,15,False,Penalty,"DUNNIWAY, Jake pass to the right incomplete intended for GIPSON, Jared thrown to the UIW45. PENALTY UIW Pass Interference on MAYES, Brian enforced 15 yards to the UIW48 and results in automatic 1ST DOWN [NHSG]. NO PLAY (replay the down).",2022-12-10T03:35:35.000Z,3.0,3.0,
401507652101865603,4015076522,401507652,2,1,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 43, 'minutes': 13}",21,79,1,10,8,False,Pass Reception,Jake Dunniway pass complete to Jared Gipson for 8 yds to the SacSt 29,2022-12-10T03:35:35.000Z,3.0,3.0,0.8218247388783606
401507652101865604,4015076522,401507652,2,2,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 43, 'minutes': 13}",29,71,2,2,8,False,Pass Reception,Jake Dunniway pass complete to Parker Clayton for 8 yds to the SacSt 37 for a 1ST down,2022-12-10T03:35:35.000Z,3.0,3.0,0.458199257361045
401507652101865606,4015076522,401507652,2,4,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 43, 'minutes': 13}",52,48,1,10,14,False,Rush,Jake Dunniway run for 14 yds to the InWrd 34 for a 1ST down,2022-12-10T03:35:35.000Z,3.0,3.0,0.749507675366287
401507652101875901,4015076522,401507652,2,5,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 40, 'minutes': 12}",66,34,1,10,0,False,Interception,Jake Dunniway pass intercepted,2022-12-10T03:38:00.000Z,3.0,3.0,-4.06327383908633
401507652104954207,40150765226,401507652,26,4,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",68,32,1,10,18,False,Pass Reception,Jake Dunniway pass complete to Cameron Skattebo for 18 yds to the InWrd 14 for a 1ST down,2022-12-09T07:09:59.000Z,3.0,3.0,0.3232362504098809
401507652104954206,40150765226,401507652,26,3,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",64,36,2,3,4,False,Rush,Cameron Skattebo run for 4 yds to the InWrd 32 for a 1ST down,2022-12-09T07:09:59.000Z,3.0,3.0,-0.0056546131503604
401507652101879408,4015076524,401507652,4,6,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",64,36,1,10,-10,False,Penalty,"SACRAMENTO ST Penalty, Offensive Holding (Pierre Williams) to the InWrd 42",2022-12-10T03:40:05.000Z,3.0,3.0,
401507652101879403,4015076524,401507652,4,1,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",19,81,1,10,8,False,Rush,Marcus Fulcher run for 8 yds to the SacSt 27,2022-12-10T03:40:05.000Z,3.0,3.0,0.7756370382176572
401507652101879404,4015076524,401507652,4,2,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",27,73,2,2,8,False,Rush,Cameron Skattebo run for 8 yds to the SacSt 35 for a 1ST down,2022-12-10T03:40:05.000Z,3.0,3.0,0.4202654720938046
401507652101879405,4015076524,401507652,4,3,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",35,65,1,10,18,False,Rush,Asher O'Hara run for 18 yds to the InWrd 47 for a 1ST down,2022-12-10T03:40:05.000Z,3.0,3.0,1.6295147694249048
401507652104954205,40150765226,401507652,26,2,Sacramento State,Big Sky,56,Incarnate Word,Sacramento State,Incarnate Word,Southland,59,4,"{'seconds': 57, 'minutes': 4}",57,43,1,10,7,False,Pass Reception,Jake Dunniway pass complete to Pierre Williams for 7 yds to the InWrd 36,2022-12-09T07:09:59.000Z,3.0,3.0,0.4865052754922522
401507652101879406,4015076524,401507652,4,4,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",53,47,1,10,8,False,Rush,Marcus Fulcher run for 8 yds to the InWrd 39,2022-12-10T03:40:05.000Z,3.0,3.0,0.773497584431148
401507652101879407,4015076524,401507652,4,5,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",61,39,2,2,3,False,Rush,Cameron Skattebo run for 3 yds to the InWrd 36 for a 1ST down,2022-12-10T03:40:05.000Z,3.0,3.0,-0.171073438178514
401507652101879409,4015076524,401507652,4,7,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 5, 'minutes': 12}",58,42,1,16,18,False,Rush,Elijah Tau-Tolliver run for 18 yds to the InWrd 24 for a 1ST down,2022-12-10T03:40:05.000Z,3.0,3.0,1.2876623868073995
401507652101908701,4015076524,401507652,4,9,Sacramento State,Big Sky,0,Incarnate Word,Sacramento State,Incarnate Word,Southland,0,1,"{'seconds': 12, 'minutes': 9}",89,11,1,10,10,False,Rush,Asher O'Hara run for 10 yds to the InWrd 1 for a 1ST down,2022-12-10T03:46:02.000Z,3.0,3.0,1.583718138247482
401507650101879301,4015076502,401507650,2,6,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 6, 'minutes': 12}",50,50,4,9,0,False,Punt,"Kaedin Steindorf punt for 33 yds, punt out-of-bounds at the Samf 17",2022-12-10T00:10:47.000Z,3.0,3.0,
401507650101865501,4015076502,401507650,2,1,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 44, 'minutes': 13}",38,62,1,10,1,False,Rush,Kobe Johnson run for 1 yd to the NDkSt 39,2022-12-10T00:07:54.000Z,3.0,3.0,-0.8867433222723466
401507650101867401,4015076502,401507650,2,2,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 25, 'minutes': 13}",39,61,2,9,10,False,Rush,Cole Payton run for 10 yds to the NDkSt 49 for a 1ST down,2022-12-10T00:08:15.000Z,3.0,3.0,1.9163797590588982
401507650101874001,4015076502,401507650,2,3,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 59, 'minutes': 12}",49,51,1,10,0,False,Pass Incompletion,Cam Miller pass incomplete to Zach Mathis,2022-12-10T00:08:55.000Z,3.0,3.0,-1.1301991718133413
401507650101875401,4015076502,401507650,2,4,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 45, 'minutes': 12}",49,51,2,10,1,False,Rush,TaMerik Williams run for 1 yd to the 50 yard line,2022-12-10T00:09:28.000Z,3.0,3.0,-0.8173649087049775
401507650101878501,4015076502,401507650,2,5,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 14, 'minutes': 12}",50,50,3,9,0,False,Pass Incompletion,Cam Miller pass incomplete to Zach Mathis,2022-12-10T00:10:03.000Z,3.0,3.0,-0.7493962506844163
401507650102916901,40150765010,401507650,10,1,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 30, 'minutes': 8}",31,69,1,10,3,False,Rush,Kobe Johnson run for 3 yds to the NDkSt 34,2022-12-10T00:54:51.000Z,3.0,3.0,-0.367641675563645
401507650102879201,4015076508,401507650,8,10,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 7, 'minutes': 12}",66,34,4,1,-1,False,Rush,Cam Miller run for a loss of 1 yard to the Samf 35,2022-12-10T00:44:50.000Z,3.0,3.0,-2.6253364582892527
401507650102876401,4015076508,401507650,8,9,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 35, 'minutes': 12}",65,35,3,2,1,False,Rush,TaMerik Williams run for 1 yd to the Samf 34,2022-12-10T00:44:03.000Z,3.0,3.0,-0.8021485033508303
401507650102869401,4015076508,401507650,8,8,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 5, 'minutes': 13}",57,43,2,10,8,False,Rush,RaJa Nelson run for 8 yds to the Samf 35,2022-12-10T00:43:33.000Z,3.0,3.0,0.7190243061398204
401507650102867101,4015076508,401507650,8,7,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 28, 'minutes': 13}",57,43,1,10,0,False,Pass Incompletion,Cam Miller pass incomplete to Eli Green,2022-12-10T00:42:51.000Z,3.0,3.0,-0.9391692565688832
401507650102864001,4015076508,401507650,8,6,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 59, 'minutes': 13}",51,49,2,3,6,False,Pass Reception,Cam Miller pass complete to RaJa Nelson for 6 yds to the Samf 43 for a 1ST down,2022-12-10T00:41:56.000Z,3.0,3.0,0.3474198868396883
401507650102858501,4015076508,401507650,8,5,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 14, 'minutes': 14}",44,56,1,10,7,False,Pass Reception,Cam Miller pass complete to Hunter Brozio for 7 yds to the Samf 49,2022-12-10T00:41:40.000Z,3.0,3.0,0.6703928066087635
401507650101906001,4015076504,401507650,4,4,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 39, 'minutes': 9}",31,69,4,17,0,False,Punt,"Kaedin Steindorf punt for 36 yds, fair catch by Judd Cockett at the Samf 33",2022-12-10T00:18:02.000Z,3.0,3.0,
401507650101887101,4015076504,401507650,4,1,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 28, 'minutes': 11}",38,62,1,10,2,False,Rush,Kobe Johnson run for 2 yds to the NDkSt 40,2022-12-10T00:15:50.000Z,3.0,3.0,-0.6656376494811928
401507650101895101,4015076504,401507650,4,2,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 48, 'minutes': 10}",40,60,2,8,1,False,Rush,Kobe Johnson run for 1 yd to the NDkSt 41,2022-12-10T00:16:29.000Z,3.0,3.0,-0.7183018371048746
401507650101904901,4015076504,401507650,4,3,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 50, 'minutes': 9}",41,59,3,7,-10,False,Fumble Recovery (Own),"Cam Miller sacked by Johnny Johnson for a loss of 10 yards to the NDkSt 31 Cam Miller fumbled, forced by Johnny Johnson, recovered by NDkSt Cam Miller , return for 0 yards",2022-12-10T00:17:27.000Z,3.0,3.0,-0.9804160189830718
401507650101936201,4015076506,401507650,6,4,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 37, 'minutes': 6}",53,47,3,2,-5,False,Penalty,"NO DAKOTA ST Penalty, False Start (Hunter Brozio) to the NDkSt 48",2022-12-10T00:28:28.000Z,3.0,3.0,
401507650101916601,4015076506,401507650,6,1,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 33, 'minutes': 8}",34,66,1,10,11,False,Pass Reception,Cam Miller pass complete to Joe Stoffel for 11 yds to the NDkSt 45 for a 1ST down,2022-12-10T00:26:15.000Z,3.0,3.0,1.0601561524132492
401507650101925501,4015076506,401507650,6,2,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 44, 'minutes': 7}",45,55,1,10,1,False,Rush,TaMerik Williams run for 1 yd to the NDkSt 46,2022-12-10T00:27:03.000Z,3.0,3.0,-0.9265072803619887
401507650101929901,4015076506,401507650,6,3,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 0, 'minutes': 7}",46,54,2,9,7,False,Pass Reception,Cam Miller pass complete to Zach Mathis for 7 yds to the Samf 47,2022-12-10T00:27:41.000Z,3.0,3.0,0.6011116470135391
401507650101944201,4015076506,401507650,6,5,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 57, 'minutes': 5}",48,52,3,7,13,False,Pass Reception,Cam Miller pass complete to RaJa Nelson for 13 yds to the Samf 39 for a 1ST down,2022-12-10T00:29:12.000Z,3.0,3.0,2.66894805401496
401507650101946401,4015076506,401507650,6,6,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 35, 'minutes': 5}",61,39,1,10,2,False,Fumble Recovery (Opponent),"Kobe Johnson run for 2 yds to the Samf 37 Kobe Johnson fumbled, forced by Isaiah Richardson, recovered by Samf Isaiah Richardson",2022-12-10T00:30:54.000Z,3.0,3.0,-3.859561445068449
401507650101999402,4015076508,401507650,8,4,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 0, 'minutes': 0}",41,59,0,3,0,False,End Period,End of 1st Quarter,2022-12-10T00:37:45.000Z,3.0,3.0,
401507650101987401,4015076508,401507650,8,1,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 25, 'minutes': 1}",34,66,1,10,4,False,Rush,TaMerik Williams run for 4 yds to the NDkSt 38,2022-12-10T00:35:48.000Z,3.0,3.0,-0.1564365612469736
401507650101994901,4015076508,401507650,8,2,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 50, 'minutes': 0}",38,62,2,6,3,False,Rush,TaMerik Williams run for 3 yds to the NDkSt 41,2022-12-10T00:36:25.000Z,3.0,3.0,-0.3813230298008482
401507650101999401,4015076508,401507650,8,3,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 5, 'minutes': 0}",41,59,3,3,3,False,Rush,Cam Miller run for 3 yds to the NDkSt 44 for a 1ST down,2022-12-10T00:37:13.000Z,3.0,3.0,1.50434619939813
401507650104886401,40150765017,401507650,17,2,North Dakota State,MVFC,24,Samford,North Dakota State,Samford,Southern,3,4,"{'seconds': 35, 'minutes': 11}",25,75,1,10,11,False,Rush,Kobe Johnson run for 11 yds to the NDkSt 36 for a 1ST down,2022-12-10T02:25:09.000Z,2.0,3.0,0.9305625119459905
401507650104894401,40150765017,401507650,17,3,North Dakota State,MVFC,24,Samford,North Dakota State,Samford,Southern,3,4,"{'seconds': 55, 'minutes': 10}",36,64,1,10,25,False,Pass Reception,Cam Miller pass complete to Braylon Henderson for 25 yds to the Samf 39 for a 1ST down,2022-12-10T02:25:53.000Z,2.0,3.0,2.00675405284378
401507650104899501,40150765017,401507650,17,4,North Dakota State,MVFC,24,Samford,North Dakota State,Samford,Southern,3,4,"{'seconds': 4, 'minutes': 10}",61,39,1,10,3,False,Rush,TK Marshall run for 3 yds to the Samf 36,2022-12-10T02:26:45.000Z,2.0,3.0,-0.2585563392598456
401507650103979703,40150765016,401507650,16,1,North Dakota State,MVFC,24,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 2, 'minutes': 2}",35,65,3,9,23,False,Kickoff,"Will Cardinal kickoff for 64 yds , Judd Cockett return for 23 yds to the Samf 24",2022-12-10T02:09:26.000Z,2.0,3.0,
401507650103975501,40150765015,401507650,15,11,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 44, 'minutes': 2}",98,2,2,2,1,False,Rush,Cam Miller run for 1 yd to the Samf 1,2022-12-10T02:07:02.000Z,3.0,3.0,-0.386061703857327
401507650103979701,40150765015,401507650,15,13,North Dakota State,MVFC,24,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 2, 'minutes': 2}",99,1,3,1,1,True,Rushing Touchdown,Cam Miller run for 1 yd for a TD (Griffin Crosa KICK),2022-12-10T02:09:26.000Z,2.0,3.0,2.45399822917955
401507650103968901,40150765015,401507650,15,10,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 10, 'minutes': 3}",98,2,1,2,0,False,Rush,Kobe Johnson run for no gain to the Samf 2,2022-12-10T02:06:34.000Z,3.0,3.0,-0.854701227650125
401507650103964501,40150765015,401507650,15,9,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 54, 'minutes': 3}",81,19,3,2,17,False,Rush,Cam Miller run for 17 yds to the Samf 2 for a 1ST down,2022-12-10T02:05:52.000Z,3.0,3.0,1.6138130141437086
401507650103957401,40150765015,401507650,15,8,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 25, 'minutes': 4}",75,25,2,8,6,False,Pass Reception,Cam Miller pass complete to RaJa Nelson for 6 yds to the Samf 19,2022-12-10T02:00:26.000Z,3.0,3.0,0.1771785358377365
401507650103949901,40150765015,401507650,15,7,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 0, 'minutes': 5}",73,27,1,10,2,False,Rush,Kobe Johnson run for 2 yds to the Samf 25,2022-12-10T01:59:45.000Z,3.0,3.0,-0.262946006262057
401507650103947401,40150765015,401507650,15,6,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 25, 'minutes': 5}",67,33,2,5,6,False,Pass Reception,Cam Miller pass complete to Zach Mathis for 6 yds to the Samf 27 for a 1ST down,2022-12-10T01:59:06.000Z,3.0,3.0,0.268511565724715
401507650103937901,40150765015,401507650,15,5,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 20, 'minutes': 6}",62,38,1,10,5,False,Rush,TK Marshall run for 5 yds to the Samf 33,2022-12-10T01:58:05.000Z,3.0,3.0,0.084800241468987
401507650103929901,40150765015,401507650,15,4,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 0, 'minutes': 7}",50,50,1,10,12,False,Rush,TK Marshall run for 12 yds to the Samf 38 for a 1ST down,2022-12-10T01:57:30.000Z,3.0,3.0,0.746819283536185
