season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2020,Rutgers,Big Ten,171,215,11,10,22,16,5,11,12,5,9,0,0,54,55,8,8,2,1,851,559,33,29,1787,2209,309,282,195,189,8,8,14,21,66,66,537,586,15093,17054,1,0,99,32,10,10,343,400,13,14,1261,1840,20,20,71,62,49,49,144,128,3048,4049,13,19
2020,SMU,American Athletic,250,228,7,13,17,22,6,9,9,6,10,1,0,48,79,6,7,0,0,551,339,29,20,3180,2420,376,319,246,185,7,6,23,22,69,75,617,670,17625,18198,0,0,267,75,21,10,376,428,24,19,1778,1803,25,20,75,57,69,66,148,152,4958,4223,12,16
2020,San Diego State,Mountain West,152,122,8,8,18,10,6,5,5,6,8,2,0,156,23,5,8,1,0,430,331,16,14,1200,1463,203,264,116,157,7,5,6,11,38,35,339,265,16630,12960,1,0,245,143,23,16,360,258,14,5,1590,781,19,16,64,66,43,35,120,122,2790,2244,11,13
2020,San José State,Mountain West,164,157,5,9,13,18,0,8,8,0,8,0,1,0,122,9,3,2,0,591,568,19,31,2387,1807,288,261,183,162,3,9,19,8,54,47,455,435,14141,14634,0,1,127,69,14,3,236,298,8,10,1060,953,25,7,53,36,38,47,101,119,3447,2760,9,11
2020,South Alabama,Sun Belt,218,231,16,10,34,26,9,6,6,9,11,1,0,134,37,6,7,0,0,369,490,22,20,2718,2876,350,332,218,219,7,6,18,15,42,62,384,623,20073,19246,0,0,40,101,8,8,419,411,7,22,1238,1915,12,40,45,96,67,60,167,143,3956,4791,15,13
2020,South Carolina,SEC,195,235,17,8,23,15,6,3,3,6,10,0,2,90,139,9,8,0,1,256,453,13,18,1872,2561,295,290,175,193,8,9,8,21,49,57,432,540,17508,18316,0,0,29,153,8,12,365,397,19,23,1671,1955,14,28,39,78,50,61,136,126,3543,4516,15,11
2020,South Florida,American Athletic,189,210,7,11,24,15,11,3,3,13,9,2,1,220,47,6,10,0,1,710,373,34,19,1949,2061,312,270,187,164,10,6,12,21,48,50,440,486,15367,16978,1,2,71,309,9,20,337,384,11,20,1339,1901,7,29,43,78,38,71,124,140,3288,3962,17,13
2020,Southern Miss,Conference USA,187,215,6,14,17,21,7,6,6,7,10,0,0,41,123,9,6,1,0,678,501,31,23,2113,2208,272,294,169,185,6,9,12,24,44,43,367,352,17169,18192,0,0,63,24,9,6,367,402,18,17,1595,1813,15,25,49,70,57,68,135,142,3708,4021,16,12
2020,Stanford,Pac-12,130,139,6,5,7,5,1,5,5,1,6,0,0,0,0,3,2,0,0,513,155,21,8,1726,1300,220,156,143,100,2,2,7,12,35,32,341,300,11365,9909,0,0,20,10,4,6,194,244,15,12,790,1332,8,10,29,24,40,39,84,76,2516,2632,4,7
2020,Syracuse,ACC,145,281,6,11,17,17,9,11,11,9,11,2,1,265,142,12,13,1,0,725,398,31,18,1906,2803,336,373,173,244,13,12,15,19,77,71,725,615,16182,22962,0,0,185,170,14,26,318,502,5,24,1007,2293,24,38,69,84,40,82,153,173,2913,5096,21,24
2020,TCU,Big 12,192,162,8,8,14,13,9,4,4,9,10,1,1,84,79,5,8,0,0,395,577,20,27,1933,2234,272,307,163,167,8,5,10,18,76,65,628,600,18050,17905,2,0,326,58,25,9,410,351,23,9,2151,1276,23,22,77,68,52,50,143,155,4084,3510,14,12
2020,Temple,American Athletic,146,150,8,10,14,11,3,9,9,3,7,0,0,45,129,11,3,0,1,228,472,13,19,1456,1571,240,170,146,96,3,11,11,18,36,37,311,360,13512,11645,0,0,46,197,5,17,283,303,5,15,978,1460,13,12,40,45,44,40,115,91,2434,3031,14,12
2020,Tennessee,SEC,201,221,16,5,24,9,6,5,5,7,10,2,3,131,256,9,5,0,0,394,112,19,5,2047,2655,285,314,179,214,5,9,14,15,61,51,502,469,16763,19151,0,0,35,8,5,8,375,384,12,15,1415,1415,20,29,55,54,38,70,128,147,3462,4070,15,10
2020,Texas,Big 12,224,237,6,5,12,15,4,8,8,4,10,0,0,184,93,5,10,1,0,666,238,23,12,2801,2658,345,392,208,246,10,5,32,17,82,70,790,570,16565,19193,1,1,78,189,18,19,368,382,20,16,1954,1414,15,22,74,57,49,52,134,151,4755,4072,9,18
2020,Texas A&M,SEC,232,175,3,8,8,14,4,4,4,4,10,1,2,116,152,4,10,0,0,27,142,2,7,2267,2253,301,310,189,196,10,4,20,19,61,47,564,380,20275,15587,0,0,96,17,16,4,374,280,21,6,2050,913,27,6,63,37,73,43,133,123,4317,3166,8,14
2020,Texas State,Sun Belt,247,313,10,14,26,21,4,8,8,4,12,1,3,156,276,14,7,1,0,992,369,48,21,2864,3245,404,413,247,278,7,14,26,26,62,84,592,791,18532,24295,1,0,209,122,17,15,372,525,15,29,1577,2693,12,29,54,89,50,88,151,181,4441,5938,18,15
2020,Texas Tech,Big 12,215,232,12,12,22,21,7,5,5,7,10,0,2,45,218,11,5,0,1,395,480,23,22,2649,2585,395,353,257,225,5,11,18,17,66,61,574,508,16241,19678,1,1,96,184,18,13,337,422,17,24,1637,1870,17,13,58,52,55,64,148,156,4286,4455,18,10
2020,Toledo,Mid-American,163,121,6,7,13,13,5,5,5,5,6,1,0,69,13,7,4,0,0,349,369,23,18,1955,1398,219,196,143,110,4,6,18,12,57,41,449,390,12081,9514,0,0,68,23,17,6,243,210,7,5,1008,774,11,14,36,48,41,23,85,84,2963,2172,12,9
2020,Troy,Sun Belt,240,243,10,13,17,28,5,6,6,5,11,2,1,103,185,13,8,0,0,755,313,39,17,3192,2623,456,358,299,240,8,13,22,16,55,58,552,538,17702,21855,0,0,96,32,10,10,328,448,11,17,1129,1833,22,22,66,57,75,61,164,160,4321,4456,18,14
2020,Tulane,American Athletic,258,253,12,16,22,33,4,10,10,4,12,1,1,142,198,10,9,0,1,602,632,25,32,2119,3353,313,394,165,238,9,10,21,27,74,68,607,589,20526,22208,0,0,253,151,20,22,515,504,32,16,2606,1730,35,34,101,82,52,79,150,196,4725,5083,14,19
2020,Tulsa,American Athletic,199,176,9,8,17,16,7,10,10,7,9,2,2,160,210,11,6,0,0,267,859,16,36,2274,1701,306,280,173,170,6,11,15,10,81,92,736,675,15318,16947,0,0,54,203,15,13,355,356,13,9,1418,1296,22,21,67,59,57,45,138,137,3692,2997,18,16
2020,UAB,Conference USA,145,143,4,14,7,24,7,6,6,7,9,0,0,75,133,9,8,0,1,269,753,13,31,1812,1578,244,284,136,149,8,9,14,15,74,38,676,367,15243,14386,1,0,75,77,7,12,366,311,17,5,1800,1249,21,4,59,44,47,33,115,117,3612,2827,16,14
2020,UCF,American Athletic,281,276,12,11,22,20,6,13,13,6,10,0,0,56,36,4,9,0,0,317,571,20,25,3521,2992,408,350,244,209,9,4,32,26,92,70,750,593,16500,19436,0,0,53,120,9,11,444,442,23,17,2107,1927,26,21,71,58,78,62,158,145,5628,4919,10,22
2020,UCLA,Pac-12,172,156,7,3,17,9,7,2,2,7,7,0,1,55,132,6,9,0,0,201,373,10,17,1571,1919,200,263,130,161,8,6,18,13,48,50,374,415,12109,13072,0,0,49,60,5,8,319,264,13,14,1614,1014,22,12,46,46,43,49,96,106,3185,2933,13,11
2020,UL Monroe,Sun Belt,166,219,17,13,32,19,6,6,6,6,10,0,3,111,314,12,4,0,0,758,315,42,18,2290,2153,383,217,223,126,4,12,14,20,48,53,437,474,16347,19544,0,2,30,171,6,14,249,459,8,29,761,2486,17,27,53,52,34,81,133,142,3051,4639,18,10
2020,UNLV,Mountain West,112,136,10,4,15,6,5,3,3,5,6,0,0,23,30,4,2,0,0,409,427,21,18,1115,1363,196,163,115,99,2,4,6,6,39,41,324,327,10538,11053,0,0,39,74,5,15,223,241,7,22,841,1530,14,29,31,58,34,36,92,77,1956,2893,9,5
2020,USC,Pac-12,134,126,10,5,15,12,4,6,6,4,6,0,0,141,24,7,9,0,0,305,100,13,6,1916,1298,263,186,178,120,9,7,17,14,40,32,431,313,10887,10706,0,0,43,61,10,5,184,217,8,4,584,921,13,12,34,35,39,31,89,79,2500,2219,11,15
2020,UTEP,Conference USA,149,149,6,7,13,11,6,6,6,6,8,0,0,8,49,9,2,1,0,668,464,26,22,1674,1922,239,224,126,142,2,9,7,19,57,49,519,473,15691,13039,0,0,23,55,7,6,299,273,16,14,1121,1129,12,12,47,36,48,37,109,95,2795,3051,15,8
2020,UTSA,Conference USA,262,242,10,9,19,17,4,8,8,4,12,1,1,147,80,8,11,0,0,508,670,29,33,2399,2655,370,360,222,219,11,8,16,22,84,71,803,659,21272,21842,0,1,66,266,21,17,496,457,24,16,2585,1947,25,22,85,64,78,66,179,165,4984,4602,12,19
2020,Utah,Pac-12,102,91,5,2,11,10,6,6,6,6,5,1,0,201,74,7,7,0,0,113,403,4,17,1079,1286,156,191,95,110,7,7,6,8,26,29,238,258,9978,8001,1,1,147,92,9,4,190,141,9,7,971,539,7,4,27,25,26,23,69,67,2050,1825,13,13
2020,Utah State,Mountain West,82,156,5,11,10,14,5,2,2,5,6,0,0,11,14,4,2,1,0,564,243,23,14,815,1564,169,192,89,130,2,3,6,14,32,37,284,328,9065,12190,0,0,22,13,5,9,192,252,4,14,840,1348,16,14,38,28,35,38,91,82,1655,2912,9,4
2020,Vanderbilt,SEC,180,219,12,6,20,10,6,7,8,6,9,0,1,32,150,11,2,0,0,336,265,20,14,1979,2668,300,301,192,221,2,12,13,24,42,58,343,496,16028,15947,0,0,46,201,5,16,330,298,4,16,980,1714,13,19,33,62,55,43,139,97,2959,4382,17,9
2020,Virginia,ACC,236,204,16,5,25,15,5,7,7,5,10,2,1,175,80,14,11,0,0,533,316,23,16,2605,3044,379,323,221,203,11,14,22,19,53,79,483,667,18644,18256,0,0,71,142,14,12,366,369,16,14,1629,1386,32,20,72,42,53,60,143,144,4234,4430,19,18
2020,Virginia Tech,ACC,246,255,7,18,12,25,8,5,5,8,11,0,0,140,20,6,12,0,0,546,382,23,21,2212,2910,253,387,157,238,12,6,13,19,58,81,514,714,19894,19432,0,0,66,28,17,7,472,406,27,24,2648,2026,36,22,75,64,51,62,133,153,4860,4936,14,17
2020,Wake Forest,ACC,212,209,10,6,21,10,2,4,4,2,9,3,0,132,176,5,13,1,0,352,469,15,21,2533,2271,310,298,175,189,13,5,14,17,48,58,401,536,14795,17352,0,0,96,52,10,9,378,365,22,20,1491,1650,16,27,68,65,56,52,139,125,4024,3921,7,17
2020,Washington,Pac-12,87,80,5,4,6,8,0,5,5,0,4,0,0,24,119,3,3,0,0,124,332,7,13,906,740,111,117,68,74,3,3,4,5,21,18,162,145,7593,6723,0,1,56,64,3,3,156,142,11,8,705,645,10,1,18,10,26,22,54,52,1611,1385,3,8
2020,Washington State,Pac-12,78,93,3,6,7,7,4,4,4,4,4,0,1,36,72,4,2,0,0,200,181,10,9,1019,1228,152,152,94,103,2,4,6,11,21,19,187,195,7553,6847,0,0,10,38,1,7,110,124,8,9,517,619,8,9,25,25,20,25,51,52,1536,1847,8,6
2020,West Virginia,Big 12,219,159,12,6,22,11,8,2,2,8,10,1,0,112,60,4,11,0,1,460,686,23,36,2775,1596,401,254,253,157,11,4,16,12,82,60,741,518,19093,16674,0,0,105,33,21,12,358,371,15,11,1350,1313,21,21,62,76,67,55,162,140,4125,2909,12,13
2020,Western Kentucky,Conference USA,197,232,18,19,32,33,11,4,4,11,12,1,0,69,36,4,6,0,1,492,477,31,24,1984,2128,369,335,208,175,6,4,12,16,54,55,481,517,20839,22145,0,1,28,230,11,19,389,492,11,20,1500,2052,23,26,74,69,50,77,156,184,3484,4180,15,10
2020,Western Michigan,Mid-American,142,122,5,10,8,14,4,1,1,4,6,1,0,42,15,2,2,1,0,536,439,28,22,1704,1454,155,199,98,127,2,2,18,12,46,43,391,345,10138,11223,0,0,31,30,9,6,236,228,13,12,1175,936,19,7,51,25,29,36,67,90,2879,2390,6,3
2020,Wisconsin,Big Ten,137,107,5,2,12,11,5,4,4,5,7,0,0,217,21,7,8,0,0,251,278,11,13,1267,1426,202,218,124,110,8,6,10,12,36,29,296,261,15263,9880,0,0,30,39,11,8,293,200,13,2,1152,676,11,12,36,41,38,25,100,87,2419,2102,12,12
2020,Wyoming,Mountain West,111,105,6,0,12,6,4,6,6,4,6,0,1,60,35,5,4,0,0,290,407,15,17,920,1201,134,176,62,111,4,5,1,7,31,37,279,311,11047,10553,0,0,66,64,12,8,275,219,16,7,1317,742,17,15,46,37,27,29,89,80,2237,1943,9,10
