season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2016,Rutgers,Big Ten,186,242,7,11,16,21,12,6,3,10,12,1,2,97,164,7,8,1,2,791,836,42,37,1659,2238,332,295,159,172,8,7,11,21,63,70,516,555,19560,23640,1,2,168,366,28,35,489,556,8,33,1739,3170,21,34,65,94,60,70,195,174,3398,5408,19,14
2016,SMU,American Athletic,262,268,6,14,16,23,7,8,8,7,12,4,2,416,309,17,18,0,1,933,1118,53,47,3168,2910,456,408,248,239,18,17,22,22,69,92,624,866,22053,21147,0,0,48,177,14,19,478,498,14,30,1959,2526,29,26,68,73,90,69,209,184,5127,5436,24,26
2016,San Diego State,Mountain West,278,237,6,9,13,26,9,3,3,8,14,5,0,364,27,6,26,3,0,984,1209,35,58,2023,2936,256,445,155,240,27,6,20,24,98,73,843,673,26358,24042,0,1,271,170,30,20,636,480,34,10,3680,1480,38,28,76,83,70,80,173,214,5703,4416,15,29
2016,San José State,Mountain West,253,253,10,12,23,15,5,9,10,5,12,0,2,149,147,15,10,0,0,855,273,44,14,2665,2263,371,266,214,160,10,15,18,18,52,66,439,628,22167,21033,0,0,91,308,15,23,480,540,16,33,1869,2960,23,50,69,101,71,56,177,149,4534,5223,20,19
2016,South Alabama,Sun Belt,251,276,10,11,22,20,8,10,10,7,13,1,1,89,71,14,10,1,0,674,1017,34,47,3169,2270,415,313,233,188,10,14,15,14,98,74,818,611,23014,23786,0,0,71,28,17,15,469,587,25,25,1879,2798,26,32,89,79,67,58,174,168,5048,5068,22,20
2016,South Carolina,SEC,241,298,13,14,25,24,13,12,12,11,13,0,1,37,68,7,15,1,2,825,1032,33,36,2771,2713,402,403,248,243,15,7,12,20,65,83,606,730,23357,23443,0,0,89,249,15,27,475,550,20,20,1747,2642,21,41,70,102,63,81,185,190,4518,5355,20,27
2016,South Florida,American Athletic,300,324,17,18,19,34,9,11,11,9,13,2,0,233,26,8,15,0,0,857,1577,44,73,2941,3712,358,507,225,303,15,8,26,21,83,60,763,544,20915,25885,1,0,238,185,24,22,570,570,47,29,3709,2554,31,13,79,69,84,85,191,218,6650,6266,17,26
2016,Southern Miss,Conference USA,307,193,22,5,35,12,16,5,6,16,13,2,0,180,157,16,10,0,0,1042,1169,59,53,3877,2274,478,312,285,170,10,16,26,19,97,86,834,760,26096,20704,1,1,252,75,27,16,544,427,26,28,2264,1949,34,29,94,93,83,37,204,155,6141,4223,32,15
2016,Stanford,Pac-12,235,253,6,16,12,28,9,6,6,9,13,3,0,261,118,9,14,0,0,574,528,40,26,2056,2907,304,436,179,239,14,9,15,18,85,87,702,757,25569,21231,0,0,85,143,12,21,523,457,20,15,2720,1878,37,34,73,72,74,69,177,187,4776,4785,18,20
2016,Syracuse,ACC,268,276,17,9,27,17,7,9,9,7,12,1,2,93,198,13,10,0,2,1293,847,64,35,3855,3313,522,373,332,215,10,13,24,20,96,64,729,614,20653,22539,0,1,313,219,18,31,449,497,15,35,1435,2700,17,38,59,97,84,72,213,174,5290,6013,20,19
2016,TCU,Big 12,296,274,10,10,17,18,6,8,8,6,13,1,1,80,174,14,8,0,0,1025,874,44,46,3486,3106,503,428,295,244,8,14,18,19,88,77,797,627,21931,24869,1,0,227,87,23,22,488,578,30,23,2535,2441,43,31,85,75,80,98,198,226,6021,5547,20,16
2016,Temple,American Athletic,297,215,10,11,23,22,6,13,10,6,14,0,2,130,165,13,12,0,1,660,1566,32,73,3324,2130,403,342,232,182,12,13,22,13,75,81,604,664,28175,22225,0,0,190,78,20,23,564,510,31,17,2466,1825,39,29,103,94,79,68,190,197,5790,3955,19,25
2016,Tennessee,SEC,280,293,2,8,9,26,14,13,14,10,13,1,1,120,71,12,11,1,0,1047,689,42,35,3100,2999,379,432,238,238,11,12,28,18,80,83,735,672,21373,25427,1,1,365,154,33,12,517,568,31,28,2668,2841,30,25,100,73,72,78,175,206,5768,5840,26,24
2016,Texas,Big 12,302,276,11,8,22,17,11,10,8,11,12,0,1,101,196,12,10,0,0,773,930,42,44,3024,3102,402,405,241,246,10,12,21,22,85,83,769,738,20352,22848,0,0,182,93,28,19,597,550,27,23,2871,2277,41,32,93,68,70,72,195,192,5895,5379,23,20
2016,Texas A&M,SEC,281,306,10,7,18,21,12,12,8,11,13,0,0,19,17,9,12,0,0,967,417,41,21,3317,3250,469,462,255,272,12,9,25,16,81,82,685,574,20678,26122,4,0,355,104,15,20,484,573,28,21,2754,2493,38,21,111,70,76,82,194,211,6071,5743,21,24
2016,Texas State,Sun Belt,212,284,11,10,23,14,8,8,7,4,12,1,1,53,131,17,3,0,1,922,747,55,33,2639,2976,415,372,257,248,3,17,14,28,82,93,687,736,19241,23659,0,0,205,156,23,23,426,540,13,33,1027,2668,9,44,64,106,58,74,188,176,3666,5644,25,11
2016,Texas Tech,Big 12,361,324,11,11,25,21,6,8,10,6,12,0,2,15,102,11,5,0,1,489,927,28,41,5556,3789,653,443,428,271,5,11,47,28,94,78,744,741,22275,20925,0,0,171,84,19,11,389,500,22,37,1243,2863,14,30,47,70,101,71,196,164,6799,6652,17,13
2016,Toledo,Mid-American,315,256,4,7,10,15,5,4,4,5,13,0,1,19,133,9,6,0,1,916,1265,51,65,4196,2870,423,414,291,227,6,9,46,24,91,85,783,893,23540,23260,2,0,237,99,27,15,512,474,17,15,2535,2285,21,14,77,67,93,66,183,190,6731,5155,14,10
2016,Troy,Sun Belt,300,250,17,18,26,33,7,8,8,7,13,0,2,239,197,13,22,1,0,831,867,38,51,3386,3203,492,482,315,254,22,13,25,20,88,99,803,816,24135,22665,1,0,199,142,25,20,485,462,28,13,2199,1562,29,8,92,66,71,72,192,205,5585,4765,20,30
2016,Tulane,American Athletic,208,216,20,3,36,9,10,15,15,8,12,1,3,216,147,8,12,1,0,712,522,32,30,1360,2463,258,344,109,187,12,8,10,17,77,66,661,585,23322,19878,0,0,62,31,15,17,591,472,25,20,2737,1911,29,21,87,73,52,81,187,191,4097,4374,18,27
2016,Tulsa,American Athletic,373,261,9,17,15,32,9,11,11,9,13,3,3,184,147,12,10,0,0,810,1517,40,64,3449,3252,449,487,267,260,10,12,33,16,78,99,684,861,23165,23635,0,0,224,141,28,17,667,526,33,28,3410,2292,31,24,81,64,97,85,210,230,6841,5544,21,21
2016,UCF,American Athletic,249,254,15,14,35,31,16,11,11,16,13,4,0,295,81,9,15,1,0,838,634,40,32,2726,2610,448,432,244,223,15,9,14,16,91,80,729,741,21425,25375,1,1,203,191,29,19,526,576,25,22,1839,2204,37,35,101,109,63,63,214,220,4565,4814,25,26
2016,UCLA,Pac-12,237,267,5,14,11,20,9,8,8,9,12,1,0,205,188,16,15,0,1,844,953,40,38,3547,2526,494,441,273,245,15,16,22,12,79,81,716,765,19254,23946,1,1,182,258,29,23,345,503,13,21,1011,2058,25,24,65,70,62,69,177,199,4558,4584,25,23
2016,UConn,American Athletic,205,253,11,13,23,22,8,4,4,8,12,0,2,6,148,11,7,0,0,740,217,39,12,2432,3176,380,414,213,265,7,11,8,20,43,59,339,502,21509,21691,0,0,21,157,3,16,418,448,11,19,1408,1753,17,38,54,95,61,73,181,181,3840,4929,19,11
2016,UL Monroe,Sun Belt,247,292,13,6,26,15,8,7,7,7,12,0,2,24,227,16,6,0,1,907,968,43,42,2304,2641,364,322,198,192,7,16,15,22,50,87,507,745,21199,22001,0,1,98,154,12,19,512,545,21,31,2176,3161,17,20,69,73,81,68,191,152,4480,5802,24,13
2016,UNLV,Mountain West,236,267,9,12,16,19,3,10,9,3,12,1,1,102,127,10,5,0,0,1212,1102,65,44,1955,2918,294,395,138,210,5,10,16,23,67,52,614,457,20477,22723,1,1,-1,282,14,25,521,484,28,30,2898,2243,20,10,65,60,65,80,172,180,4853,5161,13,15
2016,USC,Pac-12,322,247,7,15,14,25,9,6,6,9,13,1,1,131,159,11,14,2,0,929,752,41,41,3593,2958,463,439,304,250,14,11,33,24,99,62,873,587,24885,21915,2,0,414,50,29,9,506,448,18,16,2609,1815,26,11,71,57,85,66,179,188,6202,4773,20,20
2016,UTEP,Conference USA,218,265,5,9,15,15,8,5,5,9,12,0,2,47,165,8,6,0,0,809,385,44,19,2204,2508,327,346,195,210,6,8,21,26,67,56,543,496,21728,21472,1,0,210,168,25,28,409,476,20,23,2226,2524,14,22,46,72,64,65,156,157,4430,5032,16,11
2016,UTSA,Conference USA,255,271,14,8,26,19,7,11,11,7,13,0,0,24,16,8,7,0,2,847,759,38,38,2777,2984,383,408,216,224,7,9,28,22,92,76,778,656,24527,22273,0,0,164,247,27,38,524,487,22,21,2104,2112,27,43,78,100,91,74,207,187,4881,5096,15,18
2016,Utah,Pac-12,284,255,13,6,22,12,17,13,13,17,13,2,0,150,71,8,18,1,1,631,802,27,40,2817,3306,399,467,212,254,19,8,15,23,90,70,785,578,26053,20747,1,1,273,157,36,23,570,428,27,13,2782,1673,43,27,101,82,74,73,194,189,5599,4979,25,31
2016,Utah State,Mountain West,227,256,9,11,19,19,6,3,3,6,12,0,1,63,129,9,7,0,0,686,623,36,32,2474,2118,383,314,221,181,7,9,10,20,85,85,696,773,19255,23945,1,1,120,165,22,11,411,558,25,19,2046,2440,22,28,67,73,69,76,178,184,4520,4558,15,10
2016,Vanderbilt,SEC,253,266,6,6,18,19,4,14,14,4,13,0,2,63,164,11,5,0,1,850,902,37,39,2486,3180,394,444,210,271,5,11,9,20,67,80,575,698,24808,21992,0,0,138,113,21,22,497,455,26,14,2138,2126,15,32,69,78,65,77,183,191,4624,5306,15,19
2016,Virginia,ACC,238,258,12,8,23,15,10,8,4,8,12,0,4,70,308,16,9,0,1,865,807,40,31,2872,3079,487,361,266,221,9,16,23,25,76,71,695,656,20885,22315,0,0,216,118,22,15,384,485,13,20,1363,2280,24,35,66,69,63,75,184,174,4235,5359,26,17
2016,Virginia Tech,ACC,330,240,9,10,16,21,18,9,7,15,14,0,0,40,72,8,16,0,0,943,376,45,21,3666,2803,449,431,279,216,16,8,31,18,71,114,656,830,26255,24145,1,0,337,59,43,13,638,524,27,22,2563,1967,32,32,113,86,90,56,212,204,6229,4770,26,25
2016,Wake Forest,ACC,225,251,7,9,17,21,6,15,15,6,13,2,1,213,93,13,12,0,0,647,691,35,30,2154,2966,353,418,190,241,12,13,9,16,61,70,501,618,24038,22762,0,0,70,274,25,32,533,485,17,20,1895,1851,41,39,94,77,71,62,204,183,4049,4817,19,27
2016,Washington,Pac-12,314,245,5,18,10,37,6,14,15,7,14,2,1,222,156,9,19,2,0,650,1103,31,63,3623,2561,408,449,254,257,19,9,47,13,72,85,628,704,26064,24336,2,0,292,113,27,12,529,514,24,16,2774,1875,40,26,91,68,75,63,170,207,6397,4436,15,33
2016,Washington State,Pac-12,340,264,17,6,31,16,5,11,11,5,13,0,2,160,170,12,12,1,1,768,1039,37,53,4713,3532,664,445,467,278,12,12,40,20,103,98,896,948,25202,21606,1,1,283,106,23,12,362,428,23,21,1561,1745,19,29,68,61,90,69,191,174,6274,5277,17,23
2016,West Virginia,Big 12,314,286,8,7,16,20,10,11,11,9,13,1,1,134,185,11,14,0,1,677,1125,32,51,3343,3350,409,478,249,271,14,11,26,21,85,95,823,891,22707,24093,0,0,39,108,21,18,574,517,24,15,2969,2187,23,25,62,75,80,83,188,206,6312,5537,21,25
2016,Western Kentucky,Conference USA,344,282,7,11,17,28,11,7,9,11,14,1,2,252,135,8,14,1,0,1280,1494,56,80,4715,3911,471,558,305,328,14,8,42,25,93,96,931,780,24224,26176,3,0,269,49,16,10,487,456,35,16,2609,1361,34,22,88,54,78,81,168,217,7324,5272,19,21
2016,Western Michigan,Mid-American,353,252,15,10,17,18,4,11,11,4,14,4,0,372,30,4,15,1,0,894,1494,43,76,3533,2801,378,395,263,223,15,4,33,17,69,83,629,683,28593,21807,1,0,225,33,22,6,634,455,36,16,3194,2150,28,16,78,57,102,69,189,174,6727,4951,8,26
2016,Wisconsin,Big Ten,284,229,6,7,12,19,6,6,6,5,14,1,1,252,44,10,22,0,0,527,562,28,29,2507,2836,323,436,202,229,22,10,14,13,48,62,455,488,29375,21025,0,1,143,168,22,23,658,421,31,9,2843,1383,34,24,74,83,90,50,204,179,5350,4219,16,28
2016,Wyoming,Mountain West,312,290,10,5,18,13,9,12,11,8,14,3,1,349,138,15,15,0,2,734,1363,34,54,3207,3493,379,425,210,241,15,15,29,23,66,84,604,770,26522,23878,1,0,203,97,32,22,628,537,31,34,2865,2851,30,26,79,72,88,86,202,202,6072,6344,24,27
