season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2021,Rice,Conference USA,234,262,16,12,29,18,7,5,7,7,12,0,3,55,274,15,14,0,1,660,659,31,31,2540,3285,344,377,205,239,14,15,16,23,89,81,763,792,23952,19241,0,0,102,232,11,31,476,406,19,30,1789,1953,27,28,60,67,62,55,176,141,4329,5238,22,19
2021,Rutgers,Big Ten,227,252,14,8,39,19,4,11,11,8,13,1,2,88,54,10,7,0,0,813,334,39,22,2229,3054,394,368,231,206,7,10,9,25,65,70,529,615,23635,23165,1,0,255,41,24,14,500,498,20,16,1799,2097,22,22,73,81,61,60,193,177,4028,5151,14,18
2021,SMU,American Athletic,297,240,16,13,24,30,6,5,5,8,12,0,0,120,107,12,10,2,1,956,572,36,27,3654,3337,468,404,313,239,10,12,39,27,67,88,627,654,21041,22137,0,0,75,119,14,13,422,438,20,15,1937,1650,27,16,67,71,73,68,168,179,5591,4987,18,15
2021,San Diego State,Mountain West,261,244,12,12,19,24,9,5,9,11,14,2,0,177,49,5,17,1,0,890,299,39,13,2351,3417,361,546,209,310,17,6,16,25,103,92,950,819,26942,23458,2,1,248,249,31,22,571,413,26,7,2448,1126,41,24,95,75,62,70,193,221,4799,4543,14,22
2021,San José State,Mountain West,202,246,4,11,12,18,14,6,7,20,12,1,3,99,201,10,6,0,0,577,400,36,24,2636,2833,402,408,207,256,6,10,15,23,87,56,782,525,19252,23948,0,0,138,37,18,11,352,459,12,9,1446,1622,27,21,80,63,57,75,163,190,4082,4455,24,12
2021,South Alabama,Sun Belt,228,218,28,14,46,24,9,10,11,10,12,1,3,173,198,11,15,0,2,311,782,25,31,3072,2501,407,346,273,206,15,11,22,13,58,78,526,683,23265,19932,0,0,55,177,12,21,439,441,15,21,1337,1755,32,29,68,98,54,53,176,159,4409,4256,20,25
2021,South Carolina,SEC,227,241,14,5,28,10,13,9,13,13,13,3,0,296,63,11,15,0,0,479,443,21,26,2615,2350,360,337,211,196,15,11,22,16,76,60,597,554,23417,23383,0,1,80,127,12,11,467,485,9,18,1773,2275,26,30,63,85,60,68,170,169,4388,4625,24,24
2021,South Florida,American Athletic,243,284,16,14,30,22,9,7,8,11,12,1,1,249,136,12,10,3,0,803,432,36,22,2309,3170,354,379,191,249,10,12,6,26,60,61,548,539,21948,21252,0,0,120,132,10,12,487,429,25,28,1898,2487,9,25,49,75,58,59,169,147,4207,5657,21,17
2021,Southern Miss,Conference USA,191,196,7,6,17,14,14,12,12,18,12,3,2,137,279,17,11,1,2,722,428,32,17,1746,2424,287,312,160,189,11,17,14,16,98,83,750,741,22229,20981,0,2,225,164,21,13,465,431,8,15,1449,1857,23,44,68,105,48,63,165,167,3195,4281,31,23
2021,Stanford,Pac-12,200,278,9,14,15,24,7,3,3,8,12,1,1,84,67,12,6,0,0,764,69,32,7,2582,2587,372,341,239,212,6,12,16,15,76,78,534,767,19730,23470,0,0,180,213,13,19,325,490,13,33,1051,2827,15,30,52,77,49,69,145,158,3633,5414,19,9
2021,Syracuse,ACC,234,222,9,10,17,19,6,3,3,7,12,0,2,32,87,6,4,0,1,752,669,36,34,1836,2451,287,338,156,223,4,6,10,22,84,56,692,535,21063,22137,1,0,241,228,23,28,491,438,28,12,2562,1513,37,32,84,75,51,61,156,163,4398,3964,12,7
2021,TCU,Big 12,252,261,7,10,18,18,10,4,3,9,12,1,1,83,84,6,10,1,0,804,474,30,26,2838,2877,310,308,200,198,10,6,19,20,85,52,737,473,21223,21977,0,0,92,18,10,7,473,460,21,34,2330,2664,15,28,49,72,76,67,166,146,5168,5541,16,14
2021,Temple,American Athletic,177,267,11,24,26,31,12,8,14,19,12,1,1,56,162,9,6,0,0,580,543,33,23,2126,2135,363,305,213,186,6,9,10,25,70,45,538,434,19811,23389,0,0,53,251,15,22,361,555,12,33,1316,2646,15,29,76,66,43,68,155,163,3442,4781,21,14
2021,Tennessee,SEC,316,292,15,19,31,36,10,3,3,11,13,3,0,256,85,3,13,1,1,813,550,33,29,3342,3551,375,490,243,300,13,3,33,23,89,89,788,779,19116,27684,0,0,306,14,26,8,577,521,30,24,2832,1931,34,44,103,72,80,91,178,216,6174,5482,13,16
2021,Texas,Big 12,244,261,9,11,20,19,7,7,8,10,12,1,2,91,197,10,7,0,0,504,498,28,20,2705,2688,346,376,217,254,7,10,29,16,69,53,579,442,20217,22983,0,0,174,40,17,14,457,470,25,26,2392,2419,20,26,72,65,70,72,160,171,5097,5107,17,14
2021,Texas A&M,SEC,251,226,6,6,10,17,3,5,5,3,12,1,1,115,179,13,10,1,0,336,275,13,13,2503,2312,370,401,208,232,10,13,19,13,76,71,656,563,21740,21466,1,1,320,122,30,21,418,443,17,6,2196,1618,39,19,89,69,58,61,155,186,4699,3930,16,15
2021,Texas State,Sun Belt,241,298,16,15,24,21,8,9,10,10,12,0,2,20,209,12,3,0,0,769,283,44,17,2317,2962,387,390,223,255,3,12,15,27,70,78,705,685,20382,22818,1,1,86,86,11,14,443,502,17,20,1790,2203,18,27,56,89,56,83,169,179,4107,5165,20,12
2021,Texas Tech,Big 12,254,273,14,22,29,30,9,5,5,10,13,2,3,28,159,11,10,0,0,368,503,20,28,3344,3487,388,454,245,300,10,11,18,29,68,78,580,660,21820,24980,0,0,148,76,22,9,436,444,30,18,2068,1787,20,24,61,69,67,85,157,190,5412,5274,20,15
2021,Toledo,Mid-American,270,254,10,11,23,24,4,10,11,4,13,1,0,185,40,3,8,1,0,898,649,36,38,3108,2574,390,407,226,227,8,3,22,17,130,82,1172,727,22102,24899,3,1,232,170,27,17,472,525,29,11,2553,1969,38,35,89,80,62,80,175,211,5661,4543,7,18
2021,Troy,Sun Belt,219,224,15,23,24,32,11,8,12,17,12,3,2,198,210,10,16,0,0,275,552,24,33,2864,2339,419,307,265,189,16,10,15,19,60,85,534,739,19895,23305,0,0,63,128,8,19,366,492,18,15,1197,1709,38,32,90,74,67,57,167,171,4061,4048,21,24
2021,Tulane,American Athletic,234,272,19,23,38,29,12,6,9,14,12,1,0,156,62,13,10,0,0,693,474,34,23,2661,3255,376,404,213,268,10,13,23,28,72,63,614,578,20094,23118,0,0,144,49,18,7,447,484,19,25,1979,1901,34,32,88,78,61,74,169,185,4640,5156,25,16
2021,Tulsa,American Athletic,294,254,9,11,19,23,8,7,7,7,13,1,3,115,279,16,11,1,4,516,1236,33,47,3254,2957,410,406,243,240,11,16,18,15,97,94,930,823,24073,22727,0,1,76,229,23,16,549,480,20,19,2496,1844,25,25,73,75,73,70,189,182,5750,4801,24,18
2021,UAB,Conference USA,232,236,10,13,14,27,7,10,12,7,13,2,1,218,91,10,10,0,0,259,522,24,29,2682,2825,286,402,182,235,10,10,20,24,115,76,1126,645,24851,21961,1,0,125,110,12,14,513,449,27,16,2342,1448,32,35,80,85,69,64,169,185,5024,4273,17,20
2021,UCF,American Athletic,259,274,11,14,14,29,6,9,12,8,13,0,3,114,268,9,11,0,0,554,615,28,29,2680,2731,390,466,252,269,11,9,29,12,80,80,696,635,22303,24497,0,1,186,148,24,18,476,479,27,24,2552,2072,36,25,89,84,65,76,174,200,5232,4803,15,20
2021,UCLA,Pac-12,281,257,20,10,30,24,6,7,9,8,12,0,0,144,47,8,12,1,0,657,571,25,23,2714,3122,335,445,207,278,12,8,23,15,86,72,774,528,21431,21769,2,0,268,36,16,8,518,397,31,24,2582,1492,27,23,71,63,74,71,162,163,5296,4614,14,19
2021,UConn,FBS Independents,173,280,11,18,29,25,5,4,6,8,12,1,1,49,119,17,10,2,0,1125,482,57,28,1966,3079,407,403,208,245,10,17,11,30,80,71,585,712,18592,24618,0,0,150,97,13,22,377,512,8,27,1215,2354,13,39,63,101,42,77,179,185,3181,5433,22,14
2021,UL Monroe,Sun Belt,223,267,14,12,27,31,6,6,8,9,12,1,1,177,70,9,11,0,0,303,479,22,23,2328,3484,354,417,200,281,11,9,15,30,45,70,391,694,20751,22456,0,1,20,158,6,20,500,439,13,21,1613,1953,23,38,58,105,65,73,191,169,3941,5437,15,17
2021,UNLV,Mountain West,186,259,4,11,16,21,8,8,8,8,12,0,3,81,175,14,9,0,1,387,668,27,38,2430,2853,331,343,193,239,9,14,11,26,54,66,455,542,21348,21862,0,0,49,182,7,23,395,457,18,19,1317,2063,21,41,60,94,57,56,164,137,3747,4916,22,17
2021,USC,Pac-12,309,253,10,13,15,17,7,5,5,7,12,1,2,60,242,13,14,0,1,617,409,28,17,3580,2902,500,331,318,216,14,13,21,20,95,86,895,818,22656,20544,0,0,76,66,16,11,401,436,16,28,1747,2006,21,18,52,61,80,59,179,138,5327,4908,20,19
2021,UTEP,Conference USA,234,248,19,16,24,32,10,6,9,11,13,0,0,55,185,14,8,0,0,626,309,37,15,3278,2740,366,406,200,223,8,14,19,16,110,93,972,880,24875,21925,0,2,136,132,26,14,481,461,18,22,1820,1799,25,19,72,59,57,59,180,185,5098,4539,24,14
2021,UTSA,Conference USA,320,279,13,11,23,21,7,14,19,11,14,3,1,200,118,6,12,0,0,198,1004,11,46,3577,3612,446,435,289,257,12,6,31,27,71,112,713,906,24841,25559,1,0,294,70,27,13,556,489,26,15,2569,1606,33,21,88,74,85,70,197,189,6146,5218,13,26
2021,Utah,Pac-12,339,257,11,17,24,32,7,6,8,9,14,3,0,149,143,8,10,1,2,413,1062,16,46,3000,3112,401,454,254,279,10,8,24,22,67,103,623,919,25898,24502,2,2,454,117,30,16,545,460,37,11,3035,1703,42,13,98,54,82,74,170,199,6035,4815,15,16
2021,Utah State,Mountain West,332,287,16,5,30,20,8,11,14,11,14,0,1,112,240,15,12,2,1,912,781,42,45,4248,3232,504,430,303,268,12,15,41,16,87,113,778,1046,24586,25814,0,0,121,65,14,16,564,517,13,20,2013,2266,32,32,106,91,98,63,222,182,6261,5498,23,23
2021,Vanderbilt,SEC,211,261,19,13,30,21,5,3,3,7,12,0,2,74,294,14,13,0,0,324,487,24,20,2272,3171,408,392,226,257,13,14,13,29,66,91,508,803,22239,20961,0,0,45,274,8,19,423,420,8,22,1482,2321,9,28,51,65,60,51,188,142,3754,5492,19,16
2021,Virginia,ACC,318,279,8,11,20,18,6,6,6,6,12,0,0,126,96,12,8,0,1,206,286,14,13,4706,2882,554,376,351,225,8,12,31,26,77,78,681,711,22110,21090,0,0,94,157,17,16,339,468,21,21,1483,2710,19,38,54,72,73,67,159,162,6189,5592,18,14
2021,Virginia Tech,ACC,245,267,9,16,18,26,7,4,5,7,13,1,0,97,13,5,10,0,0,875,426,37,20,2293,2909,316,393,173,233,10,5,17,20,70,83,597,731,23367,23433,1,1,331,211,27,14,531,481,16,20,2412,2196,25,30,68,74,74,60,181,171,4705,5105,12,14
2021,Wake Forest,ACC,354,313,12,9,20,23,5,14,16,5,14,1,1,177,151,15,15,1,1,567,980,28,47,4303,3049,519,425,302,249,15,15,39,24,81,106,737,938,24118,26282,0,0,286,138,25,15,565,563,31,25,2247,2737,38,34,97,74,115,74,231,191,6550,5786,20,29
2021,Washington,Pac-12,216,219,10,10,23,17,7,6,6,9,12,0,2,171,152,16,10,0,0,491,308,26,16,2700,1720,409,317,243,194,10,14,15,6,51,82,474,735,20614,22586,0,0,106,300,19,26,370,488,16,21,1181,2319,19,23,61,62,75,62,169,170,3881,4039,23,16
2021,Washington State,Pac-12,263,265,9,10,24,22,5,14,18,6,13,1,1,183,140,13,15,0,0,439,707,27,32,3345,2818,452,434,281,260,15,13,26,16,69,75,603,569,23826,22990,0,0,148,157,14,16,403,455,19,20,1587,2087,21,30,69,86,67,66,170,174,4932,4905,18,29
2021,West Virginia,Big 12,278,225,19,10,28,28,8,4,5,9,13,0,2,104,73,12,9,1,1,672,891,29,42,3223,2750,447,368,290,236,9,12,19,17,67,57,561,470,24457,22343,0,1,59,80,19,13,452,452,19,15,1601,1808,27,38,82,80,74,60,186,173,4824,4558,20,13
2021,Western Kentucky,Conference USA,385,330,11,19,22,41,8,10,13,8,14,2,1,213,117,12,21,2,0,1046,613,50,35,6072,3753,697,519,480,316,21,12,63,23,95,101,758,874,23244,27156,0,1,142,260,16,15,349,564,13,28,1435,2348,36,17,83,53,81,91,174,211,7507,6101,20,31
2021,Western Michigan,Mid-American,322,222,12,15,26,22,10,9,13,10,13,0,1,22,50,6,4,2,1,536,1095,30,52,3297,2423,368,321,233,177,4,6,23,23,89,79,766,734,27532,19268,0,2,27,318,10,16,590,420,31,17,2783,1890,43,27,97,55,84,41,181,153,6080,4313,16,13
2021,Wisconsin,Big Ten,261,168,11,11,20,27,10,8,11,10,13,2,3,235,309,13,16,1,1,377,594,23,41,2082,2266,300,348,177,193,16,13,11,9,70,60,567,527,26357,20443,0,0,92,163,19,21,567,398,26,10,2742,842,39,17,91,47,57,48,169,167,4824,3108,23,24
2021,Wyoming,Mountain West,241,262,7,8,20,25,6,5,8,7,13,3,0,138,145,12,10,1,0,460,651,20,33,2115,2467,297,378,162,220,10,12,15,21,66,61,584,511,23353,23447,0,0,46,146,12,16,543,514,24,17,2752,2348,24,22,57,55,75,79,173,189,4867,4815,18,15
