season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2012,TCU,Big 12,245,223,10,9,20,16,17,11,11,17,13,2,1,276,213,12,21,0,0,807,709,35,38,3075,2841,402,434,237,231,21,12,26,22,89,60,819,556,27069,21322,1,1,322,178,27,19,512,422,13,11,1977,1370,64,56,191,187,5052,4211,29,32
2012,Temple,Big East,181,237,5,4,16,8,13,13,13,13,11,1,1,71,68,6,4,1,0,1126,293,47,17,1329,2611,221,297,116,178,4,6,10,21,59,68,509,618,20234,20371,0,0,271,122,27,24,468,468,21,21,2213,2193,57,66,152,151,3542,4804,19,17
2012,Tennessee,SEC,289,247,9,12,19,22,8,4,4,8,12,1,1,113,138,14,11,1,1,1046,861,52,41,3787,3214,477,405,285,254,12,13,35,26,82,58,630,462,19175,21510,1,0,261,133,22,16,413,436,18,24,1924,2179,62,69,166,172,5711,5393,22,15
2012,Texas,Big 12,281,268,13,17,23,24,5,6,6,5,13,2,0,107,111,11,15,1,1,996,1137,44,51,3421,2756,399,351,268,208,15,11,25,16,67,67,555,622,24164,22694,0,0,123,172,14,17,492,538,33,29,2229,2498,87,63,179,172,5650,5254,16,21
2012,Texas A&M,SEC,357,273,7,13,12,28,11,4,4,11,13,2,1,196,39,10,12,0,0,697,708,32,38,4114,3259,492,485,329,281,12,10,28,17,80,90,735,744,22693,24851,1,0,452,70,35,13,533,487,46,18,3147,1814,106,66,194,204,7261,5073,21,16
2012,Texas State,Western Athletic,233,309,8,7,22,18,8,12,12,8,12,0,1,92,157,8,14,0,0,1356,734,54,34,2405,3035,361,408,217,248,14,8,17,26,87,70,791,720,21352,22113,1,1,363,140,18,16,413,490,24,25,2122,2782,62,73,159,157,4527,5817,16,26
2012,Texas Tech,Big 12,350,262,10,10,16,21,8,3,3,8,13,1,4,200,348,16,8,2,1,812,1129,35,53,4627,2496,594,366,418,199,8,16,44,25,100,72,981,689,23467,23738,0,1,176,142,17,13,399,522,15,20,1819,2279,85,76,174,188,6446,4775,24,11
2012,Toledo,Mid-American,293,308,8,5,17,17,9,10,10,9,13,4,1,394,64,11,17,3,0,1170,1207,53,59,3268,3781,442,501,272,309,17,11,19,26,89,73,884,675,24863,22046,1,0,226,108,22,16,521,445,21,19,2512,2370,82,73,193,181,5780,6151,20,27
2012,Troy,Sun Belt,308,257,6,11,14,17,15,14,14,15,12,1,1,123,201,12,6,0,0,721,903,39,46,3978,3101,509,372,337,211,6,12,22,26,92,87,811,747,21979,22354,0,0,141,32,18,16,457,469,22,17,2007,2214,94,59,193,165,5985,5315,27,20
2012,Tulane,Conference USA,214,299,5,6,18,14,13,9,9,13,12,1,5,321,294,20,15,0,0,847,523,44,23,3359,3116,536,380,310,212,15,20,23,23,76,68,647,652,21994,22149,0,0,144,202,13,37,280,528,3,30,479,2675,71,78,184,170,3838,5791,33,24
2012,Tulsa,Conference USA,324,247,21,6,37,21,11,15,15,11,14,1,4,67,225,13,12,1,0,959,893,36,48,2960,3195,471,481,248,269,12,13,19,19,63,88,586,748,25677,24796,1,1,247,226,30,23,689,520,41,20,3440,1674,91,84,237,231,6400,4869,24,27
2012,UAB,Conference USA,269,260,10,3,28,12,14,12,12,14,12,1,1,71,164,13,6,0,0,687,816,33,33,3681,2935,479,356,279,232,6,13,21,22,86,70,746,680,22622,20897,2,0,261,358,27,22,416,477,19,33,1323,2192,70,70,177,161,5004,5127,27,18
2012,UCF,Conference USA,301,292,9,13,15,32,8,16,16,8,14,2,0,246,45,7,11,3,0,943,1094,38,55,3158,3048,412,480,257,288,11,7,28,16,60,55,507,438,26636,24293,0,2,266,151,25,16,527,544,33,21,2545,2182,91,86,186,214,5703,5230,15,27
2012,UCLA,Pac-12,329,300,11,8,22,20,14,17,17,14,14,0,0,129,170,11,15,0,0,967,459,46,22,3837,3508,497,479,325,303,15,11,29,27,130,92,1253,884,26095,25382,0,0,302,119,34,17,599,561,29,20,2671,2315,83,67,218,204,6508,5823,25,32
2012,UConn,Big East,203,195,1,4,7,13,8,6,6,8,12,1,1,36,231,18,6,0,0,587,676,31,31,2760,2544,388,381,219,207,6,18,10,15,56,73,466,624,22406,20912,3,0,274,214,23,32,419,430,10,10,1055,1173,64,64,177,189,3815,3717,26,12
2012,UL Monroe,Sun Belt,309,279,24,18,35,28,4,10,10,4,13,1,0,137,194,15,16,0,0,933,1001,43,48,3779,3595,539,457,343,286,16,15,33,29,70,85,567,760,23763,23013,0,0,149,87,26,14,450,467,24,21,1847,1849,98,80,209,187,5626,5444,19,26
2012,UNLV,Mountain West,252,296,10,13,26,25,6,8,8,6,13,0,2,97,160,17,9,0,0,1077,827,56,40,2845,3096,468,375,250,224,9,17,18,19,67,80,678,781,22602,24405,0,1,103,253,17,21,452,585,16,29,1938,2692,82,88,200,192,4783,5788,23,17
2012,USC,Pac-12,280,294,13,11,27,20,14,13,13,14,13,2,1,256,153,20,19,1,0,976,955,37,44,3670,2951,461,434,284,262,19,20,39,20,100,112,808,988,23221,24425,1,0,158,160,27,14,392,533,12,17,1958,2171,52,71,152,187,5628,5122,34,32
2012,UTEP,Conference USA,232,268,8,9,21,15,10,12,12,10,12,0,2,20,237,13,7,2,1,1096,472,47,23,2688,2952,376,386,198,231,7,13,16,18,58,55,501,488,21093,22931,1,0,191,65,20,21,455,479,13,24,1782,2334,62,73,174,170,4470,5286,23,19
2012,UTSA,Western Athletic,233,215,5,14,13,18,8,14,14,8,12,1,0,112,83,7,7,0,1,810,764,45,32,2772,2706,368,328,221,221,13,7,23,22,93,64,898,610,22778,17216,1,0,281,99,18,19,430,320,21,16,1911,1168,73,57,163,127,4683,3874,15,21
2012,Utah,Pac-12,213,235,13,4,26,13,9,14,14,9,12,1,1,96,96,9,8,4,1,803,673,31,35,2288,2823,351,401,220,240,8,9,16,18,83,87,740,708,23877,20519,0,1,150,161,31,19,446,415,17,19,1605,1532,57,61,170,168,3893,4355,18,22
2012,Utah State,Western Athletic,271,240,5,8,10,18,11,6,6,11,13,1,0,191,24,10,14,0,2,816,1128,37,52,3445,2708,420,475,285,257,14,10,27,12,90,79,936,675,21738,24838,1,1,308,116,32,15,473,493,30,6,2653,1479,82,73,181,222,6098,4187,21,20
2012,Vanderbilt,SEC,241,242,17,9,30,27,13,7,7,13,13,2,0,320,89,5,11,0,1,874,1050,41,54,2774,2493,350,432,207,232,11,5,17,7,77,89,584,716,23419,23077,3,1,373,214,36,20,524,482,25,17,2162,1848,63,71,188,207,4936,4341,18,18
2012,Virginia,ACC,228,223,15,15,27,21,11,8,8,11,12,0,2,77,259,15,4,0,2,1152,797,55,30,3216,2501,474,395,276,227,4,15,23,23,82,66,706,508,23830,20537,0,0,89,175,23,19,417,436,10,17,1542,1739,70,55,192,179,4758,4240,26,12
2012,Virginia Tech,ACC,250,232,7,8,20,18,8,8,8,8,13,0,2,100,169,17,13,1,1,1082,1045,45,45,3002,2588,437,421,224,211,13,17,18,17,78,91,663,710,23548,23988,1,0,383,257,36,37,507,485,18,13,1896,1738,81,57,212,202,4898,4326,25,21
2012,Wake Forest,ACC,188,257,10,10,21,19,8,12,12,8,12,1,0,45,51,7,11,0,1,644,441,39,19,2410,3201,427,411,239,255,11,7,13,22,53,68,461,549,21660,23087,0,3,156,402,16,41,402,489,15,22,1206,1993,63,89,198,196,3616,5194,15,23
2012,Washington,Pac-12,248,239,10,9,24,23,14,16,16,14,13,1,2,204,262,14,17,0,0,909,1083,43,50,2767,2565,438,394,266,217,17,14,19,17,108,77,969,667,25060,22890,0,2,135,128,22,20,466,471,19,17,1851,2081,67,69,188,186,4618,4646,28,33
2012,Washington State,Pac-12,250,274,12,7,27,15,9,6,6,9,12,0,2,202,327,21,15,0,1,942,619,43,29,3965,3152,624,409,363,268,15,21,23,26,86,102,789,952,19905,22870,0,0,89,182,13,27,252,490,6,21,349,1959,59,83,186,183,4314,5111,30,21
2012,West Virginia,Big 12,330,303,17,15,34,26,6,10,10,6,13,0,0,123,83,7,10,1,1,1118,1556,57,66,4292,4063,537,434,378,277,10,7,44,38,72,88,665,785,22274,24668,1,0,165,143,15,19,461,548,21,23,2234,2079,80,89,182,195,6526,6142,13,20
2012,Western Kentucky,Sun Belt,264,256,7,8,18,21,12,10,10,12,13,1,0,141,137,12,13,0,1,1083,1368,48,60,2667,2727,335,394,213,234,13,12,24,24,80,75,765,645,25239,21278,1,0,234,181,22,17,506,456,21,15,2318,1802,80,72,166,175,4985,4529,24,23
2012,Western Michigan,Mid-American,284,250,6,6,12,17,10,9,9,10,12,0,2,8,341,21,8,0,0,1033,996,53,51,3477,2889,511,387,304,234,8,21,28,19,76,81,611,694,20996,23049,0,0,190,224,17,20,404,462,17,21,1794,1862,84,70,182,179,5271,4751,31,17
2012,Wisconsin,Big Ten,267,234,9,13,18,21,6,7,7,6,14,1,0,180,30,6,8,0,0,489,898,23,46,2197,2711,291,464,170,255,8,6,15,18,53,64,506,554,27517,23225,1,1,212,180,26,30,635,472,38,14,3309,1805,69,69,194,212,5506,4516,12,15
2012,Wyoming,Mountain West,248,294,12,14,20,21,5,14,14,5,12,1,1,264,130,8,6,0,0,541,644,30,31,3180,2847,411,373,249,244,6,8,29,26,54,72,507,642,20293,22726,0,1,188,293,14,27,441,531,13,23,1492,2788,75,93,179,183,4672,5635,13,20
