season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2009,Tennessee,SEC,272,230,13,5,25,13,7,14,14,7,13,2,2,86,159,14,10,0,2,1369,1436,58,65,3088,2353,401,393,233,220,10,14,28,5,63,67,516,581,14673,13817,0,0,112,267,27,35,476,459,19,20,2045,1944,70,66,176,184,4987,4144,21,24
2009,Texas,Big 12,332,217,8,10,14,21,11,12,12,11,14,4,2,349,126,16,25,3,1,1119,1838,43,85,4018,2852,540,460,362,255,25,16,29,14,93,105,802,921,16430,15303,3,0,370,236,68,29,513,458,28,9,2066,1013,94,53,209,201,5897,3527,27,37
2009,Texas A&M,Big 12,338,285,8,14,19,24,16,9,9,16,13,0,0,192,104,8,12,1,3,1580,1569,72,68,3886,3566,509,449,302,277,12,8,30,22,99,105,901,936,14861,14957,0,0,161,130,34,34,544,485,25,29,2394,2231,104,69,207,184,6055,5542,24,21
2009,Texas Tech,Big 12,335,258,22,11,32,23,13,14,14,13,13,0,3,49,198,17,10,0,0,1148,1291,47,66,5337,3203,669,466,448,281,10,17,38,12,117,96,1064,801,13743,15246,0,1,245,162,36,37,319,483,24,18,1092,1648,71,80,173,202,6120,4581,30,24
2009,Toledo,Mid-American,254,265,16,6,20,14,15,9,9,15,12,0,1,69,205,16,12,1,0,1527,1149,71,56,3451,3055,444,427,270,245,12,16,21,26,97,63,841,552,14061,12723,0,0,119,227,30,29,409,421,23,33,1918,1992,72,74,175,161,5255,4889,31,21
2009,Troy,Sun Belt,311,282,4,10,17,18,17,11,11,17,13,1,1,131,103,10,10,1,1,1305,1461,62,64,4506,3926,529,507,333,313,10,10,24,29,106,107,888,844,13802,15312,0,0,106,105,47,37,444,430,29,19,1939,1791,80,73,184,189,6314,5519,27,21
2009,Tulane,Conference USA,207,273,7,10,18,16,12,5,5,12,12,0,0,54,213,14,5,1,0,1486,857,76,39,2686,2716,373,302,234,204,5,14,13,19,59,54,497,470,13060,13084,0,1,52,442,19,38,395,502,10,33,1264,2458,73,69,167,140,3750,5074,26,10
2009,Tulsa,Conference USA,248,234,3,9,16,18,12,12,12,12,12,0,2,121,214,10,9,0,1,1424,1160,63,57,3395,3171,389,392,228,227,9,10,25,23,58,75,582,624,12687,13739,1,0,282,175,25,42,480,457,19,9,1809,1764,68,66,175,186,4921,4766,22,21
2009,UAB,Conference USA,229,290,0,10,10,18,5,12,12,5,12,2,0,244,162,8,11,0,2,1078,1403,52,58,2496,3863,291,446,169,290,11,8,22,27,89,79,773,616,12759,13770,0,0,59,220,19,27,463,411,17,21,2759,1724,52,75,141,167,5111,5462,13,23
2009,UCF,Conference USA,249,245,9,5,13,14,8,16,16,8,13,1,1,138,209,13,12,1,2,1314,1068,54,56,2935,3772,379,455,223,281,12,13,21,20,51,72,473,554,14592,14040,0,0,311,32,40,35,480,416,20,12,1697,1076,67,80,178,189,4431,4557,21,28
2009,UCLA,Pac-10,226,227,8,4,15,13,12,10,10,12,13,3,3,248,221,12,20,0,1,1140,1091,48,44,3069,2698,436,367,244,215,20,11,10,16,81,78,711,622,13687,14248,0,0,309,170,46,41,421,469,12,14,1490,1856,63,59,185,178,4386,4342,24,30
2009,UConn,Big East,254,226,12,9,16,16,9,13,13,9,13,1,0,77,164,13,12,3,2,1365,1338,53,59,2958,3281,375,405,214,261,12,13,16,17,51,58,386,513,13892,13876,1,0,412,132,46,35,528,458,30,19,2219,1734,79,73,194,190,5034,4800,22,25
2009,UL Monroe,Sun Belt,239,227,7,9,9,17,9,9,9,9,12,0,3,116,380,20,13,0,2,1138,1159,59,53,2598,3024,329,422,185,246,13,20,18,16,90,87,733,729,14619,12200,0,1,108,160,48,31,488,397,21,20,2207,1321,73,64,170,170,4708,4164,29,22
2009,UNLV,Mountain West,252,269,8,5,16,18,5,11,11,5,12,1,2,40,175,14,5,1,0,1411,1044,64,43,2806,2946,417,357,248,232,5,14,17,21,63,92,579,825,13473,13421,0,0,59,122,23,34,389,467,20,27,1522,2647,77,75,166,152,4215,5474,19,16
2009,USC,Pac-10,237,253,7,13,17,21,7,11,11,7,13,2,1,230,208,15,11,0,0,943,1254,51,51,2997,2975,379,463,228,241,11,15,16,12,90,83,798,591,13841,14640,2,0,381,35,52,41,438,456,24,18,2168,1666,56,74,157,196,5058,4426,22,22
2009,UTEP,Conference USA,262,285,8,11,15,18,8,7,7,8,12,1,1,198,212,13,11,0,2,1274,1299,61,58,3522,3073,422,401,229,247,11,13,17,25,91,83,842,724,12597,13314,0,0,110,213,21,30,401,479,27,25,1813,2410,65,80,158,171,5144,5363,21,18
2009,Utah,Mountain West,245,230,5,9,16,21,11,8,8,11,13,3,2,215,182,9,17,0,0,1188,859,53,41,3101,2515,405,397,245,201,17,9,19,12,100,72,871,573,15050,14021,0,1,339,261,53,53,485,479,23,17,2084,1792,70,59,186,195,5064,4080,20,25
2009,Utah State,Western Athletic,255,268,13,9,19,14,11,9,9,11,12,0,0,103,13,4,12,0,1,1345,873,58,40,3175,3118,376,392,218,214,12,4,19,28,89,94,853,812,12863,13570,0,0,135,185,37,34,496,466,25,25,2311,2466,65,71,181,168,5272,5461,15,21
2009,Vanderbilt,SEC,194,220,6,9,13,18,6,7,7,6,12,0,1,93,127,10,12,3,0,1180,889,54,44,1924,2101,352,305,170,171,12,10,6,13,75,66,590,567,11406,14896,0,0,149,359,47,42,451,540,12,19,1920,2374,68,74,192,193,3676,4353,16,19
2009,Virginia,ACC,184,227,2,6,14,14,12,8,8,12,12,2,1,171,133,8,12,0,1,1171,853,66,44,2365,2342,363,352,189,197,12,8,8,10,68,78,659,729,12105,14383,1,1,155,216,42,37,410,500,15,22,1189,2086,60,66,178,181,3235,4301,20,20
2009,Virginia Tech,ACC,231,194,4,8,12,17,10,13,13,10,13,1,0,80,29,5,11,1,0,994,1274,42,63,2574,2448,249,367,137,174,11,5,14,9,75,80,634,611,14314,14004,2,0,373,172,51,34,573,468,33,10,2706,1669,74,69,172,197,5097,3841,15,24
2009,Wake Forest,ACC,267,230,7,7,13,14,7,6,6,7,12,1,0,154,119,12,9,0,0,1086,1128,49,51,3431,2797,417,367,273,209,9,12,26,21,70,69,580,684,14014,12523,0,1,59,128,33,29,429,433,13,17,1582,1972,77,71,175,169,4841,4597,19,15
2009,Washington,Pac-10,245,233,9,4,15,11,8,15,15,8,12,1,1,169,72,11,8,0,1,1173,1198,63,59,3011,3077,397,363,231,228,8,11,21,16,83,73,704,663,13245,13292,0,1,104,139,26,40,390,395,13,17,1668,1786,78,59,169,146,4506,4674,19,23
2009,Washington State,Pac-10,159,304,7,12,15,18,15,14,14,15,12,2,0,209,127,16,10,0,2,1168,804,63,29,2453,3363,372,388,195,259,10,16,11,21,80,94,681,884,11448,14784,0,2,62,496,19,60,354,477,5,35,848,2837,40,60,168,144,2983,6144,31,24
2009,West Virginia,Big East,243,220,3,7,12,16,15,6,6,15,13,1,1,182,88,10,17,1,1,1209,1380,55,57,2705,2910,347,423,220,224,17,10,12,19,67,72,574,593,15038,14579,0,0,231,245,37,40,509,442,29,9,2409,1646,73,63,173,195,4893,4374,25,23
2009,Western Kentucky,Sun Belt,214,279,6,8,17,15,16,10,10,16,12,0,0,74,146,12,6,0,0,1797,983,82,43,2061,2858,313,307,181,208,6,12,11,27,85,89,682,813,13697,13313,0,0,60,285,17,36,446,522,17,35,2074,2938,46,78,147,149,3849,5739,28,16
2009,Western Michigan,Mid-American,255,260,11,9,25,14,14,12,12,14,12,0,1,98,252,14,10,0,0,1153,690,53,42,3464,2999,528,388,317,229,10,14,24,20,56,82,487,660,12750,13488,0,1,172,260,42,34,344,454,13,19,1348,2140,74,65,178,169,4654,5026,28,22
2009,Wisconsin,Big Ten,274,206,8,8,12,20,12,12,12,12,13,0,2,26,152,12,15,0,1,999,1689,50,65,2924,3073,340,385,218,215,15,12,16,21,69,65,616,489,16101,12318,2,0,175,124,45,25,581,397,33,8,2650,1147,85,61,180,174,5420,3974,24,27
2009,Wyoming,Mountain West,227,288,11,6,26,22,7,10,10,7,13,0,1,14,121,7,12,0,1,959,1016,43,45,2512,3015,410,401,225,257,12,7,11,18,82,100,732,836,13657,14858,0,0,206,202,33,49,496,511,14,24,1770,2243,72,70,206,179,4022,5113,14,22
