season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2014,South Florida,American Athletic,182,258,9,10,19,12,9,14,14,9,12,1,2,46,145,11,6,0,0,866,522,43,24,2361,2642,364,363,179,250,6,11,11,16,75,69,728,622,20251,23722,0,1,126,213,20,26,376,487,11,22,1295,2195,65,78,174,173,3656,4837,20,20
2014,Southern Miss,Conference USA,249,279,3,9,13,15,11,9,9,11,12,0,1,53,123,15,7,1,2,1063,1091,48,37,3231,2821,482,363,277,231,7,15,14,24,77,72,731,652,21291,21858,0,0,152,121,17,18,376,482,9,29,1149,2596,63,72,184,162,4380,5417,26,16
2014,Stanford,Pac-12,266,219,3,12,10,27,13,4,4,13,13,0,0,68,33,8,12,0,1,651,529,30,25,2988,2313,381,430,248,245,12,8,20,12,75,81,630,699,25697,21537,2,0,403,159,23,29,477,443,22,12,2064,1358,70,72,165,201,5052,3671,21,16
2014,Syracuse,ACC,202,239,6,7,12,11,4,12,12,4,12,2,2,91,296,17,8,0,1,713,611,38,32,2209,2519,383,345,207,225,8,17,6,19,86,79,709,672,19200,24652,0,1,167,329,20,23,424,493,12,9,1742,1671,61,70,179,179,3951,4190,21,20
2014,TCU,Big 12,331,218,7,12,14,22,11,14,14,11,13,5,1,378,99,11,26,1,0,735,1151,35,57,4240,3029,529,445,325,216,26,11,37,17,82,71,752,650,24565,22685,1,0,345,-9,35,9,509,508,32,9,2689,1414,85,61,198,219,6929,4443,22,40
2014,Temple,American Athletic,182,233,11,6,22,18,11,19,19,11,12,2,2,315,101,16,11,0,0,652,911,33,49,2408,2243,403,367,214,216,11,16,13,9,78,74,653,721,19995,24181,3,0,221,65,20,24,369,509,11,12,1293,1922,39,64,166,183,3701,4165,27,30
2014,Tennessee,SEC,277,244,7,6,12,15,8,8,8,8,13,1,1,157,163,14,16,0,0,817,1016,36,55,2914,2551,453,377,281,201,16,14,23,16,54,78,444,620,23507,23849,1,0,213,77,22,21,524,515,20,23,1903,2189,81,65,208,190,4817,4740,22,24
2014,Texas,Big 12,232,251,7,13,14,24,14,7,7,14,13,2,2,183,239,11,15,0,1,763,451,39,15,2599,2395,418,419,243,247,15,11,14,13,77,71,664,655,23142,23578,0,0,177,340,22,33,474,549,18,17,1786,2136,69,76,201,215,4385,4531,25,22
2014,Texas A&M,SEC,299,302,11,12,19,20,5,8,8,5,13,0,2,45,178,15,5,0,0,1170,709,52,37,3971,3052,514,431,332,242,5,15,39,19,68,77,663,624,20423,26221,0,0,274,97,21,13,421,561,20,23,1949,2808,73,82,179,204,5920,5860,20,13
2014,Texas State,Sun Belt,278,263,12,16,20,26,5,6,6,5,12,1,2,225,181,7,13,0,0,618,508,34,24,2711,2919,382,416,250,262,13,7,22,18,75,73,708,560,20374,22934,1,0,155,82,15,18,538,522,29,21,2862,2422,69,80,179,200,5573,5341,12,19
2014,Texas Tech,Big 12,296,324,10,13,23,21,10,9,9,10,12,0,0,42,149,18,6,0,0,840,734,45,35,4213,3038,559,386,332,228,6,18,40,27,112,69,1070,642,18742,24354,0,0,65,50,18,14,355,599,8,36,1836,3114,76,91,174,194,6049,6152,28,15
2014,Toledo,Mid-American,322,282,9,10,14,16,8,4,4,8,13,0,1,93,242,9,10,0,0,957,888,46,47,3053,3792,398,481,244,293,10,9,24,37,78,62,678,542,25250,22107,0,0,169,59,26,9,576,431,35,13,3333,1511,86,82,187,190,6386,5303,17,14
2014,Troy,Sun Belt,220,280,13,10,26,17,10,7,7,10,12,1,0,95,26,4,11,2,0,1157,851,54,34,2381,2482,357,333,238,205,11,4,12,19,74,54,713,462,21085,22019,0,1,59,172,9,20,460,521,18,35,1971,2950,70,84,182,166,4352,5432,14,18
2014,Tulane,American Athletic,226,246,7,7,27,18,7,11,11,7,12,0,5,86,231,18,17,0,0,637,538,38,21,2415,2759,443,377,240,220,17,18,13,18,89,76,813,703,22688,21135,0,0,41,168,9,24,419,447,11,16,1746,1895,62,61,187,161,4161,4654,25,28
2014,Tulsa,American Athletic,270,261,11,11,28,16,5,7,7,5,12,1,3,116,202,18,8,0,0,876,578,43,37,3176,3265,481,374,263,232,8,18,23,29,78,71,768,643,22840,20350,1,0,127,134,18,20,477,467,11,30,1774,2576,78,75,203,180,4950,5841,23,15
2014,UAB,Conference USA,265,245,12,10,28,20,9,10,10,9,12,2,4,99,287,12,9,4,1,1323,902,47,36,2637,2772,328,384,203,204,9,12,17,24,77,64,674,552,22402,22433,0,0,305,189,32,23,613,474,27,18,2545,2101,83,63,193,179,5182,4873,21,19
2014,UCF,American Athletic,265,225,13,6,25,21,14,10,10,14,13,0,0,115,180,15,18,1,0,957,1182,37,56,3059,2525,416,441,233,243,18,15,23,17,76,114,706,1037,25414,22515,0,1,241,132,28,22,526,428,19,10,1668,1356,85,73,205,194,4727,3881,29,28
2014,UCLA,Pac-12,304,295,9,15,16,22,10,5,5,10,13,3,3,231,131,6,11,1,1,916,646,48,30,3358,3258,435,497,298,306,11,6,24,22,104,74,979,664,22561,23907,0,0,199,72,22,16,557,505,26,19,2724,1923,87,83,202,209,6082,5181,16,16
2014,UConn,American Athletic,178,243,8,11,14,19,16,7,7,16,12,1,3,174,279,12,8,0,0,949,573,48,37,2032,2505,340,389,185,229,8,12,12,21,74,85,708,828,20934,23533,1,0,81,106,13,23,396,482,8,18,1283,2038,50,74,164,187,3315,4543,28,15
2014,UL Monroe,Sun Belt,221,227,11,13,22,24,10,5,5,10,12,1,2,103,103,7,11,0,0,867,476,44,23,3359,2279,529,337,317,196,11,7,15,16,53,75,425,682,21512,21682,1,1,151,266,16,31,363,507,9,22,834,2200,69,58,200,178,4193,4479,17,16
2014,UNLV,Mountain West,267,314,14,15,27,23,3,10,10,3,13,0,1,72,225,22,7,0,0,1157,832,53,49,3357,2855,498,337,268,194,7,22,16,25,80,84,692,812,21397,26224,0,0,124,106,21,22,466,677,18,37,1679,3820,76,87,215,203,5036,6675,25,17
2014,USC,Pac-12,308,302,15,15,24,26,7,9,9,7,13,2,0,212,11,5,14,2,1,974,1326,44,59,3856,3569,460,548,318,322,14,5,39,20,115,81,1023,720,23741,22773,2,0,214,195,23,12,524,453,18,20,2092,1734,97,70,208,200,5948,5303,12,23
2014,UTEP,Conference USA,225,210,5,4,15,14,6,10,10,6,13,2,1,138,110,6,11,2,0,926,332,42,19,1858,2492,287,322,159,167,11,6,12,19,65,72,508,570,27523,19499,0,1,142,374,28,40,572,439,27,26,2701,2299,81,59,192,161,4559,4791,12,21
2014,UTSA,Conference USA,200,238,10,4,16,11,10,10,10,10,12,0,3,95,219,12,9,0,0,933,737,44,35,2104,2754,356,377,203,217,9,12,8,18,85,75,789,636,23162,22636,0,0,144,115,36,24,440,471,15,14,1466,1682,50,82,177,193,3570,4436,22,19
2014,Utah,Pac-12,253,270,7,9,13,21,8,9,9,8,13,3,2,172,77,8,12,1,1,736,727,32,35,2570,3206,378,450,229,267,12,8,20,23,77,75,702,662,22925,23679,3,0,386,121,28,18,565,507,21,12,2475,1909,89,74,218,199,5045,5115,16,21
2014,Utah State,Mountain West,243,267,2,13,13,29,10,11,11,10,14,2,1,298,215,11,19,0,0,656,737,32,42,2782,3156,389,488,243,264,19,11,20,16,101,111,918,944,24737,25532,2,0,296,76,33,22,512,559,22,16,2521,1829,63,83,191,233,5303,4985,21,30
2014,Vanderbilt,SEC,193,263,9,9,18,18,10,7,7,10,12,1,3,75,289,19,6,2,0,1113,561,56,26,2149,2620,357,346,180,215,6,19,13,19,73,77,630,615,21323,22391,1,1,111,178,18,23,383,498,7,23,1311,2205,46,70,155,166,3460,4825,29,13
2014,Virginia,ACC,241,225,8,4,17,10,8,14,14,8,12,3,2,130,134,16,15,0,1,885,587,35,31,2837,2790,432,394,248,218,15,16,18,19,78,87,693,711,23112,20389,0,2,115,265,28,26,451,431,13,11,1653,1448,82,67,196,173,4490,4238,24,29
2014,Virginia Tech,ACC,261,216,7,5,14,18,11,10,10,11,13,2,2,228,94,15,12,0,0,702,937,36,46,2826,2587,456,384,271,183,12,15,19,13,98,91,770,768,24441,22906,1,0,315,89,47,29,507,484,12,15,1923,1882,83,57,213,198,4749,4469,26,22
2014,Wake Forest,ACC,172,231,8,6,20,13,7,13,13,7,12,1,3,136,204,14,6,0,0,664,461,36,23,2116,2239,385,348,225,211,6,14,12,12,60,68,574,542,21407,23018,1,0,165,89,21,15,383,501,4,20,479,2192,52,78,184,191,2595,4431,21,19
2014,Washington,Pac-12,280,317,11,20,22,34,11,16,16,11,14,4,1,289,104,6,13,2,0,982,1279,44,64,2801,4012,400,539,255,343,13,6,19,26,98,85,865,738,24600,26127,1,0,302,50,33,12,607,529,23,14,2640,1737,88,82,216,218,5441,5749,17,29
2014,Washington State,Pac-12,326,256,18,10,40,18,7,5,5,7,12,0,2,19,173,18,3,0,3,970,1156,50,53,5732,3559,771,429,510,276,3,18,45,33,94,95,812,839,22447,20469,0,3,165,329,23,19,243,430,5,18,478,1748,78,68,188,173,6210,5307,25,8
2014,West Virginia,Big 12,337,258,10,7,22,23,19,2,2,19,13,2,0,106,110,10,12,2,1,1101,1094,46,49,4121,3006,534,455,340,241,12,10,26,18,85,108,757,1072,24350,23296,0,3,82,232,25,17,563,502,18,20,2376,2186,97,65,229,208,6497,5192,29,14
2014,Western Kentucky,Conference USA,350,340,5,15,12,27,8,10,10,8,13,4,1,414,143,10,13,1,3,1166,1675,55,85,4866,3759,557,420,378,267,13,10,49,33,76,84,743,743,22576,24831,0,0,80,90,12,14,429,576,21,33,2084,2870,92,85,180,177,6950,6629,18,23
2014,Western Michigan,Mid-American,270,249,4,11,12,20,10,10,10,10,13,1,1,167,240,10,13,1,0,949,1230,39,58,3475,2838,372,413,253,223,13,10,26,18,69,72,665,631,25718,21755,0,0,26,179,17,21,503,470,29,19,2221,1996,85,78,178,195,5696,4834,20,23
2014,Wisconsin,Big Ten,308,206,14,6,18,13,10,11,11,10,14,0,0,121,103,16,6,0,0,671,1254,31,63,2082,2352,322,347,177,170,6,16,15,15,65,82,607,645,28207,22037,0,0,277,145,25,18,648,492,46,19,4482,1765,68,54,178,190,6564,4117,26,17
2014,Wyoming,Mountain West,221,252,9,5,20,15,8,13,13,8,12,0,2,51,152,10,3,0,1,581,830,29,34,2733,2733,375,325,212,214,3,10,12,22,63,56,520,519,23325,19738,0,2,163,311,16,17,448,465,17,24,1838,2436,76,69,191,161,4571,5169,18,16
