season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2024,Penn State,Big Ten,367,283,18,15,25,27,5,6,6,8,16,4,0,310,117,10,20,0,0,382,515,18,27,3646,3086,437,475,292,285,20,10,30,18,85,70,804,542,29152,28448,0,0,136,78,23,10,614,531,35,10,3239,1634,44,20,113,60,89,81,194,220,6885,4720,15,26
2024,Pittsburgh,ACC,298,266,11,20,22,33,4,5,5,4,13,4,4,191,364,16,13,0,0,713,372,35,16,3467,3435,499,476,301,283,13,16,29,22,91,102,813,965,20916,25884,2,0,269,121,28,26,421,472,16,18,1843,1474,40,43,106,100,67,67,176,197,5310,4909,20,18
2024,Purdue,Big Ten,175,287,5,12,18,16,10,1,1,10,12,0,3,0,111,9,4,0,0,300,217,15,12,2207,3019,329,330,189,217,4,9,13,27,66,62,622,572,19330,23870,0,0,103,144,15,20,346,466,9,33,1386,2411,22,32,62,79,46,71,147,147,3593,5430,19,5
2024,Rice,American Athletic,219,214,7,10,20,19,9,4,4,9,12,1,2,72,186,13,8,1,0,708,265,27,10,2868,2086,477,325,292,180,8,13,17,18,85,74,689,708,20648,22552,0,1,223,113,30,12,298,468,14,17,1374,1935,32,11,75,58,58,67,166,177,4242,4021,22,12
2024,Rutgers,Big Ten,293,256,13,13,28,26,2,5,5,2,13,1,0,114,29,7,8,0,0,39,428,4,20,2696,3004,395,426,213,256,8,7,18,18,52,84,444,682,24760,22040,0,0,176,92,11,8,514,403,28,26,2294,2143,22,20,52,57,79,75,182,174,4990,5147,9,13
2024,SMU,ACC,317,255,10,18,20,42,12,6,6,11,14,2,2,307,131,12,16,0,0,477,589,23,36,3681,3161,437,494,279,278,16,12,28,24,114,92,1088,817,23909,26472,1,0,239,165,26,15,536,482,29,13,2365,1412,43,18,95,71,81,68,183,205,6046,4573,24,22
2024,Sam Houston,Conference USA,245,238,14,12,21,31,6,11,11,6,13,2,0,182,91,9,16,0,0,439,728,22,32,2186,2301,349,399,217,229,16,9,15,14,60,87,493,727,25110,21690,0,0,93,279,17,34,553,475,21,17,2344,1879,28,30,73,76,76,72,195,189,4530,4180,15,27
2024,San Diego State,Mountain West,222,278,17,14,32,25,1,6,5,1,12,2,1,213,48,8,7,0,0,561,305,29,19,2468,2559,375,343,234,223,7,8,15,21,109,78,981,763,19542,23658,0,0,108,115,17,20,424,505,13,25,1547,2496,31,31,65,89,64,80,177,169,4015,5055,9,13
2024,San José State,Mountain West,282,278,9,16,17,32,13,7,7,13,13,2,1,145,342,16,21,0,1,389,668,23,32,4183,3027,550,435,316,268,21,16,31,16,91,106,799,992,20570,26246,0,0,52,110,8,15,320,538,13,25,1143,1975,25,11,93,59,67,97,168,211,5326,5002,29,28
2024,South Alabama,Sun Belt,280,274,13,13,19,24,6,4,4,8,13,3,1,367,91,6,16,0,0,246,900,16,45,3161,3235,390,430,253,278,16,6,21,18,106,69,922,629,22951,23849,1,1,203,108,13,17,445,454,32,19,2587,1877,21,16,73,71,60,71,154,186,5748,5112,12,20
2024,South Carolina,SEC,280,235,12,7,25,23,14,10,10,14,13,2,0,173,73,7,14,0,0,308,400,17,25,2897,2657,342,396,225,229,14,7,21,10,87,77,754,644,24296,22504,0,0,125,72,19,18,547,451,26,18,2407,1465,41,40,87,95,77,63,179,178,5304,4122,21,24
2024,South Florida,American Athletic,265,294,15,15,27,30,8,14,14,8,13,1,0,161,142,10,12,1,0,445,735,20,31,2957,3624,443,471,262,277,13,10,16,23,105,110,922,951,19655,27145,0,0,300,58,28,13,492,504,34,25,2351,2072,32,36,105,74,77,67,198,197,5308,5696,18,26
2024,Southern Miss,Sun Belt,186,261,12,13,27,18,12,4,4,12,12,1,2,115,199,17,6,0,1,414,387,22,17,2099,2598,318,321,166,209,6,17,7,24,72,74,579,659,19712,21992,1,0,39,132,11,25,410,470,13,31,1308,2811,20,45,65,112,39,66,155,159,3407,5409,29,10
2024,Stanford,ACC,222,254,23,9,41,16,5,8,7,5,12,1,0,168,64,17,9,0,0,245,666,15,30,2295,3367,370,397,224,263,9,17,18,31,65,81,588,742,22812,20388,1,0,166,159,15,17,435,369,11,21,1606,1606,25,39,63,104,56,67,162,147,3901,4973,22,17
2024,Syracuse,ACC,338,254,20,10,30,15,3,5,5,3,13,1,4,102,218,12,11,0,0,402,342,20,17,4810,2955,598,404,393,267,11,12,34,22,92,66,769,593,25793,21007,0,2,166,143,16,19,394,389,22,19,1285,1946,27,29,70,64,94,58,191,154,6095,4901,15,16
2024,TCU,Big 12,292,263,18,13,23,25,11,6,6,11,13,0,1,49,159,11,10,0,0,338,484,19,29,4068,2407,488,403,326,232,10,11,29,14,73,69,691,601,22270,24530,1,1,286,80,25,6,392,493,26,21,1493,2089,26,16,66,58,72,87,166,201,5561,4496,22,16
2024,Temple,American Athletic,187,240,10,9,24,21,10,6,6,10,12,0,2,79,136,14,9,0,1,673,300,35,12,2592,2300,412,333,242,196,9,14,16,20,67,65,541,565,21751,21458,1,0,79,57,14,10,385,489,10,30,1120,2722,14,37,46,86,59,60,184,164,3712,5022,24,15
2024,Tennessee,SEC,303,225,11,7,18,22,8,9,9,8,13,1,1,247,256,7,12,0,1,290,229,14,10,2875,2461,373,381,236,224,12,7,21,11,105,89,869,691,23086,23718,1,0,424,115,28,17,581,453,34,13,2949,1355,29,30,101,62,93,53,197,176,5824,3816,15,21
2024,Texas,SEC,353,263,18,18,33,37,12,9,9,12,16,1,1,182,130,14,22,0,0,294,381,15,23,4459,2781,541,489,357,292,22,14,40,9,102,90,829,765,28667,28933,1,0,315,150,30,16,580,538,26,15,2546,1764,45,37,113,113,91,71,216,226,7005,4545,26,31
2024,Texas A&M,SEC,279,256,8,15,18,29,4,4,4,4,13,2,0,249,45,11,16,0,0,308,534,16,23,2734,3018,361,428,216,228,16,11,19,20,98,80,862,668,24704,22096,0,0,86,33,14,4,522,439,27,14,2550,1760,24,24,92,52,79,64,176,181,5284,4778,15,20
2024,Texas State,Sun Belt,339,256,16,15,24,28,9,9,9,7,13,1,1,120,170,14,9,0,0,570,225,28,12,3488,2790,428,401,298,230,9,14,31,13,88,82,829,632,24329,22466,1,0,351,5,21,1,526,472,27,24,2719,1887,34,18,97,59,77,69,170,186,6207,4677,23,18
2024,Texas Tech,Big 12,320,300,14,16,29,27,10,7,8,10,13,2,0,126,161,11,14,0,0,892,327,46,23,3860,4015,536,476,336,305,14,11,31,28,94,85,787,703,23535,23256,0,0,67,166,11,14,469,441,26,28,2162,2033,21,24,67,69,102,65,210,172,6022,6048,21,21
2024,Toledo,Mid-American,257,264,18,12,34,25,11,7,7,11,13,3,1,230,98,8,13,1,0,674,710,28,38,3290,2703,453,424,276,245,13,8,28,16,82,90,724,844,21006,25794,0,0,294,88,28,22,435,520,13,16,1527,1979,32,19,89,70,65,78,186,204,4817,4682,19,20
2024,Troy,Sun Belt,244,228,8,5,17,12,7,3,2,7,12,1,1,80,100,9,6,0,1,300,488,20,17,2557,2659,339,332,213,222,6,9,21,13,80,69,706,623,21806,21394,1,0,158,77,13,6,433,403,17,24,1888,1745,18,20,75,65,81,54,161,144,4445,4404,16,9
2024,Tulane,American Athletic,291,244,10,12,22,29,6,8,8,6,14,5,0,244,28,9,14,2,0,696,471,29,23,2931,2488,329,402,207,235,14,9,25,13,86,79,701,643,27072,23328,0,0,60,84,12,10,561,452,32,20,2752,2050,33,18,78,53,86,58,172,175,5683,4538,15,22
2024,Tulsa,American Athletic,245,266,10,10,31,20,11,7,7,10,12,1,1,66,136,12,9,1,0,711,453,25,25,2863,3792,437,396,248,261,9,12,23,38,71,97,612,959,21409,21791,1,2,189,432,23,27,450,442,11,27,1817,2182,18,25,79,85,72,69,196,161,4680,5974,23,16
2024,UAB,American Athletic,259,262,12,10,26,18,10,5,5,10,12,1,2,181,213,16,8,0,1,651,540,31,24,3139,2164,445,317,284,174,8,16,24,18,98,76,886,715,21198,22002,2,0,339,169,17,20,391,505,9,31,1572,2561,18,30,48,79,64,65,168,159,4711,4725,26,13
2024,UCF,Big 12,283,230,15,12,28,17,8,2,2,8,12,1,3,231,88,11,9,0,0,385,423,23,20,2396,2624,310,375,181,244,9,11,14,21,78,76,653,588,20394,22806,0,1,189,175,19,9,516,404,33,14,2977,1453,22,27,83,64,64,74,154,173,5373,4077,19,11
2024,UCLA,Big Ten,216,241,8,5,16,14,6,3,3,6,12,2,0,177,9,11,10,0,0,280,306,15,17,2906,2936,398,410,259,269,10,11,17,19,98,58,827,496,22414,20786,0,0,56,81,5,13,336,341,4,17,1043,1160,22,34,64,65,67,75,156,156,3950,4096,17,13
2024,UConn,FBS Independents,268,235,8,11,16,23,7,5,5,7,13,1,0,146,56,9,10,1,2,524,731,19,30,2579,2795,396,434,222,268,10,9,25,16,69,99,685,835,23370,23430,0,1,261,220,35,28,510,444,23,16,2603,1746,25,15,77,53,71,58,186,196,5182,4541,16,15
2024,UL Monroe,Sun Belt,184,255,16,11,24,23,3,7,7,3,12,1,0,56,115,12,6,0,0,121,727,8,36,1617,2207,246,327,134,192,6,12,11,15,71,79,519,637,22161,21039,0,1,61,59,6,11,454,486,17,27,2074,2426,18,19,50,59,51,67,156,153,3691,4633,15,13
2024,UNLV,Mountain West,296,277,16,21,23,35,3,6,6,3,14,1,1,198,119,6,17,1,0,580,456,30,23,2417,3302,309,517,178,296,17,6,25,20,78,90,689,844,25318,25082,2,0,385,74,33,14,611,451,29,17,3467,1631,41,32,96,80,79,65,197,202,5884,4933,9,23
2024,USC,Big Ten,302,262,8,20,17,35,6,6,6,6,13,1,4,178,440,15,12,0,0,659,370,27,14,3795,3062,533,436,335,295,12,15,29,15,75,78,668,648,23691,23109,0,0,74,90,13,13,359,402,20,19,1904,1846,20,15,53,61,74,56,165,167,5699,4908,21,18
2024,UTEP,Conference USA,200,246,8,10,27,20,7,7,7,7,12,0,0,164,134,12,11,1,1,496,595,24,23,2400,2678,365,351,223,216,11,12,15,23,68,69,611,629,20125,23075,1,0,311,235,17,24,437,499,9,25,1450,2162,35,27,85,88,59,74,179,186,3850,4840,19,18
2024,UTSA,American Athletic,280,243,10,11,28,33,8,10,10,8,13,0,1,25,247,13,11,2,0,492,311,15,17,3685,3456,509,416,317,242,11,13,27,28,113,88,1054,725,24322,22478,0,0,88,31,19,15,490,457,21,19,2197,1432,42,26,113,85,88,57,217,186,5882,4888,21,21
2024,Utah,Big 12,199,198,9,16,20,28,5,6,6,6,12,3,0,248,77,17,12,0,1,351,561,17,25,2393,2403,358,380,199,199,12,17,20,15,65,74,555,525,23117,20083,1,1,124,182,22,19,403,394,7,13,1565,1571,23,25,77,76,56,48,171,175,3958,3974,22,18
2024,Utah State,Mountain West,270,281,14,12,28,17,5,3,3,5,12,1,0,112,120,17,13,0,1,479,440,25,21,3229,3067,458,393,294,267,13,17,29,28,94,90,885,713,19671,23529,0,0,139,63,16,13,421,473,21,27,2392,2581,28,19,72,59,70,74,176,170,5621,5648,22,16
2024,Vanderbilt,SEC,236,268,8,8,14,16,3,6,6,3,13,2,0,126,16,4,10,1,0,448,575,19,32,2322,3064,304,389,179,265,10,4,21,24,73,88,707,759,24221,22579,1,0,265,178,18,16,468,421,18,13,1825,1837,25,18,70,59,75,77,169,163,4147,4901,7,16
2024,Virginia,ACC,232,238,15,15,29,24,5,6,6,5,12,0,1,80,229,14,9,0,0,324,262,19,17,2748,3157,401,391,246,243,9,14,16,20,62,85,544,729,21526,21674,0,0,120,108,19,21,431,418,14,20,1594,1749,21,47,57,80,62,64,182,166,4342,4906,19,15
2024,Virginia Tech,ACC,242,246,8,11,21,24,8,10,10,8,13,0,0,206,87,9,15,0,0,445,378,22,21,2462,2807,339,400,200,219,15,9,15,20,74,78,635,693,22782,24018,1,0,291,160,28,23,487,488,28,17,2325,1912,36,34,81,89,65,74,179,190,4787,4719,17,25
2024,Wake Forest,ACC,261,305,16,10,25,14,8,6,6,8,12,0,2,70,140,13,11,1,0,377,341,18,14,2881,3334,403,454,248,320,11,13,17,23,61,74,551,702,20774,22426,1,0,247,63,15,10,437,409,18,20,1577,1909,20,42,59,71,67,67,171,155,4458,5243,21,17
2024,Washington,Big Ten,269,256,12,13,25,23,4,6,7,4,13,0,2,131,149,8,8,0,0,564,809,25,36,3402,2165,417,377,302,210,8,8,22,16,76,65,673,546,23615,23185,0,0,93,301,14,22,420,458,14,20,1679,2108,20,39,48,80,57,78,156,178,5081,4273,12,14
2024,Washington State,Pac-12,298,296,15,16,27,29,4,8,8,7,13,3,0,263,76,9,14,0,0,612,497,27,26,3589,3517,399,486,263,307,14,9,33,25,80,95,752,753,22603,24197,1,0,106,113,14,9,468,426,28,23,2173,2239,22,28,65,74,65,66,155,171,5762,5756,13,22
2024,West Virginia,Big 12,294,283,26,13,42,20,5,6,8,5,13,1,1,101,74,14,5,0,0,530,648,24,38,2734,3521,372,386,226,247,5,14,20,26,56,77,441,664,24650,22150,0,1,123,104,15,11,521,438,27,28,2548,1881,20,26,62,74,75,77,179,157,5282,5402,19,11
2024,Western Kentucky,Conference USA,270,282,19,13,32,25,12,10,11,12,14,0,0,109,116,12,10,0,1,502,831,26,39,3705,2464,469,321,309,195,10,12,28,18,58,71,578,628,23412,26988,0,0,57,163,16,19,436,617,14,26,1536,3103,22,26,68,75,78,84,188,190,5241,5567,24,20
2024,Western Michigan,Mid-American,252,275,19,14,32,17,4,13,15,4,13,1,0,139,69,9,8,0,2,863,1034,41,50,2431,2894,323,344,212,211,8,9,18,20,53,60,509,503,23382,23418,0,1,90,49,19,14,479,500,28,28,2387,2502,19,23,53,58,56,70,160,165,4818,5396,13,21
2024,Wisconsin,Big Ten,225,219,12,8,20,15,8,8,8,8,12,0,2,18,134,10,4,0,0,636,262,26,13,2360,2132,365,323,208,202,4,10,14,12,63,68,450,559,21132,22068,0,0,97,89,16,19,419,424,19,20,1849,1988,17,13,42,47,57,62,159,158,4209,4120,18,12
2024,Wyoming,Mountain West,208,239,15,11,25,22,5,5,5,5,12,1,2,37,142,11,6,1,1,532,434,21,19,2263,2627,347,342,181,211,6,11,11,16,66,85,595,706,22225,20975,0,0,29,102,10,19,458,420,14,21,1657,2300,15,27,60,69,66,37,181,144,3920,4927,16,11
