season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2010,Tennessee,SEC,230,255,7,8,17,15,9,10,10,9,13,4,2,294,197,15,18,0,0,1133,1158,53,61,3597,3164,419,439,238,252,18,15,26,14,76,88,573,663,14623,15035,0,1,73,218,34,40,408,474,14,23,1420,1983,69,75,189,191,4729,4968,24,28
2010,Texas,Big 12,241,194,10,4,17,12,13,10,10,13,12,1,1,151,254,17,8,0,0,720,953,39,47,2917,2201,445,305,262,173,8,17,10,13,75,73,664,677,14317,13485,0,1,302,215,36,33,433,478,19,21,1806,1663,77,66,192,179,4590,3602,30,18
2010,Texas A&M,Big 12,309,263,10,8,20,27,15,9,9,15,13,1,1,209,182,15,16,2,0,1206,1374,51,64,3873,3284,515,510,311,308,16,15,28,19,101,94,812,779,15168,14440,1,0,247,75,49,39,519,481,19,14,2145,1692,84,80,201,223,5744,4736,30,25
2010,Texas Tech,Big 12,323,306,11,19,25,36,16,8,8,16,13,1,1,250,234,11,15,0,2,1319,1057,60,51,4335,3997,617,520,406,317,15,11,39,28,77,95,776,868,13617,15586,0,0,119,127,34,37,437,509,17,20,1837,2113,93,73,210,204,5983,5932,27,23
2010,Toledo,Mid-American,231,254,7,14,19,26,9,14,14,9,13,1,1,226,107,14,20,3,2,1471,1255,59,61,2737,3206,365,453,228,285,20,14,23,16,102,73,834,665,15078,14691,0,2,99,303,39,36,495,438,22,27,2176,1735,75,65,188,174,4750,4742,23,34
2010,Troy,Sun Belt,303,257,2,11,13,24,15,16,16,15,13,0,2,128,150,15,14,1,0,957,1398,54,73,4025,3460,528,427,340,247,14,15,33,23,110,97,945,829,13818,14604,1,2,309,233,41,34,469,487,21,26,2036,2148,86,63,199,189,5895,5328,30,30
2010,Tulane,Conference USA,256,232,7,6,15,10,13,13,13,13,12,0,3,102,355,12,10,0,1,1309,1635,71,60,3144,2508,465,319,268,172,10,12,19,21,61,80,438,726,14158,12548,0,1,97,263,38,42,434,466,17,31,1530,2346,71,67,183,159,4479,4681,25,23
2010,Tulsa,Conference USA,332,293,7,10,13,17,8,13,13,8,13,4,1,444,175,11,24,1,2,1097,1641,50,87,3917,4351,469,507,280,306,24,11,32,33,57,66,544,542,14514,14548,1,0,296,29,29,37,537,435,32,17,2820,1714,87,73,181,175,6573,5861,19,37
2010,UAB,Conference USA,256,248,13,7,28,11,10,9,9,10,12,0,3,184,190,14,9,0,0,1339,1027,65,52,3284,3132,465,400,254,232,9,14,28,24,63,79,610,614,12987,13408,0,0,83,189,39,24,417,431,14,19,1870,1807,78,67,186,170,5074,4786,24,18
2010,UCF,Conference USA,290,244,10,11,15,22,7,7,7,7,14,5,1,351,97,11,17,2,0,1250,1346,44,77,2728,3101,296,475,191,258,17,11,16,21,71,61,566,523,17456,13796,0,0,394,80,47,24,602,451,36,9,2626,1517,90,90,177,207,5236,4415,18,24
2010,UCLA,Pac-10,221,260,6,7,16,18,15,11,11,15,12,0,1,132,60,14,7,0,1,1121,914,53,35,1881,2715,318,360,162,225,7,14,9,19,80,82,725,771,13101,13501,0,0,121,213,33,46,484,473,20,23,2107,2466,59,74,167,168,3800,5041,29,18
2010,UConn,Big East,210,244,11,3,19,16,10,12,12,10,13,5,2,486,142,9,20,3,0,1487,1329,55,59,2047,3096,357,445,188,261,20,9,10,16,63,76,522,582,14443,15565,0,1,229,362,36,45,501,478,20,13,2271,1862,60,82,192,204,4235,4768,19,32
2010,UL Monroe,Sun Belt,223,238,16,7,33,16,11,7,7,11,12,1,2,145,303,14,12,0,2,1432,897,68,42,2921,2769,401,366,247,199,12,14,18,21,96,66,790,523,14551,12446,0,0,71,209,27,38,473,438,13,23,1444,1933,67,62,189,164,4164,4564,25,19
2010,UNLV,Mountain West,205,291,10,13,27,20,7,11,11,7,13,1,1,67,187,13,7,0,0,1719,724,75,35,2458,3047,352,325,191,208,7,12,18,25,75,78,699,675,14608,15344,1,1,88,203,28,54,453,554,9,39,1343,2895,61,75,179,160,3565,5856,20,18
2010,USC,Pac-10,301,281,18,7,32,12,9,11,11,9,13,2,2,152,142,13,15,1,1,1248,1429,51,61,3256,3562,453,464,279,278,15,13,28,30,90,68,766,584,15695,14341,1,0,364,84,34,27,477,415,20,12,2461,1829,77,78,178,178,5609,5203,22,26
2010,UTEP,Conference USA,262,294,6,5,15,14,7,5,5,7,13,0,0,203,141,14,11,2,1,1538,1182,62,52,3064,3065,432,442,228,274,11,14,23,24,77,81,668,717,13935,14597,0,0,321,254,30,24,412,493,18,20,1782,2393,84,91,178,185,4685,5364,21,16
2010,Utah,Mountain West,243,219,11,4,17,19,14,13,13,14,13,1,0,194,167,12,12,1,0,1100,1122,46,61,3148,3118,398,380,248,233,12,12,24,20,76,61,665,505,13988,15504,3,2,616,106,40,33,428,451,27,9,1988,1452,74,67,175,182,5057,4379,26,25
2010,Utah State,Western Athletic,230,266,8,11,14,17,7,3,3,7,12,0,1,13,95,14,13,1,0,1561,1019,62,52,2324,3081,324,410,172,235,13,14,8,20,78,78,696,724,12823,13477,0,0,72,209,27,36,528,438,24,30,2024,2151,74,74,186,173,4168,5146,21,16
2010,Vanderbilt,SEC,180,238,4,9,19,18,9,6,6,9,12,1,2,67,222,11,9,0,0,1369,785,65,38,2159,2837,360,349,169,221,9,11,11,18,65,72,526,607,12524,14726,1,1,181,176,46,50,421,519,13,25,1666,2316,46,73,172,191,3579,5031,20,15
2010,Virginia,ACC,256,234,16,8,28,13,6,5,5,6,12,0,1,165,221,17,11,2,0,1107,864,51,39,3333,2440,443,304,262,172,11,17,20,14,97,87,865,738,13436,13142,0,0,133,160,30,27,419,480,17,28,1672,2444,64,69,172,166,4858,4753,23,16
2010,Virginia Tech,ACC,290,244,5,12,12,24,8,9,9,8,14,2,0,364,67,5,23,2,0,1136,1461,50,62,3071,3094,343,429,200,224,23,5,24,19,67,93,602,783,16481,14863,1,0,261,125,43,37,570,465,30,18,2782,2183,80,71,180,197,5632,5061,13,32
2010,Wake Forest,ACC,190,278,10,13,15,25,7,6,6,7,12,1,2,113,145,10,11,0,0,1420,1139,69,52,1927,3009,302,393,166,241,11,10,9,29,59,66,544,601,12553,14515,0,0,133,266,20,49,459,491,23,24,1902,2310,61,84,179,178,3628,5168,17,17
2010,Washington,Pac-10,240,265,10,6,24,13,8,7,7,8,13,1,1,51,61,9,12,0,0,1148,1301,56,54,2619,2701,376,359,205,216,12,9,19,15,80,90,706,813,14560,15275,0,0,128,364,39,48,481,530,15,32,2240,2476,59,73,184,180,4715,5003,17,19
2010,Washington State,Pac-10,211,279,7,14,21,24,11,11,11,11,12,0,1,92,96,12,11,0,0,983,578,46,35,3147,3141,384,359,227,238,11,12,19,25,76,77,714,665,13042,13634,0,2,113,236,29,42,417,473,11,30,1092,2643,70,65,179,152,3962,5604,23,22
2010,West Virginia,Big East,258,178,8,10,15,20,20,11,11,20,13,0,0,199,173,8,13,0,0,805,1140,42,55,2992,2532,382,393,245,228,12,8,24,12,62,79,530,752,14490,14236,0,1,185,157,46,37,526,410,18,3,2076,1124,89,49,199,186,4845,3394,28,24
2010,Western Kentucky,Sun Belt,215,232,11,10,20,20,8,10,10,8,12,1,1,109,104,6,8,1,1,1306,1035,61,44,1888,2495,295,337,151,210,8,6,11,16,73,88,555,694,14318,12007,1,1,130,365,28,39,500,426,21,34,2106,2127,72,57,184,142,3828,4562,14,18
2010,Western Michigan,Mid-American,249,227,17,12,30,26,15,15,15,15,12,2,1,111,128,12,15,1,1,1038,944,47,51,3609,2831,475,353,298,207,15,12,30,20,69,84,614,720,12563,14456,0,0,144,175,42,28,385,461,18,13,1511,1999,73,67,183,179,4940,4654,27,30
2010,Wisconsin,Big Ten,310,220,7,11,10,17,3,9,9,3,13,3,1,250,79,6,14,1,2,1208,2005,54,83,2688,2663,276,367,202,209,14,6,17,20,41,61,399,506,15518,13152,0,1,202,156,39,24,584,423,48,9,3194,1662,73,72,145,178,5787,4183,9,23
2010,Wyoming,Mountain West,174,268,7,9,17,19,9,5,5,9,12,1,0,144,56,9,9,0,0,1016,908,47,41,2223,2604,289,317,174,188,9,9,12,18,65,87,561,741,12745,14739,0,0,46,346,30,35,402,540,17,27,1434,2469,45,72,146,167,3426,4964,18,14
