season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2011,Tennessee,SEC,216,207,11,9,28,18,6,7,7,6,12,2,1,250,289,12,9,0,0,976,724,43,41,3060,2229,400,307,223,178,9,12,18,14,69,78,561,657,13393,12857,0,1,130,143,28,33,392,445,11,17,1081,1952,70,63,171,162,3992,4086,18,16
2011,Texas,Big 12,262,230,9,5,18,17,11,14,14,11,13,1,1,125,227,15,12,2,1,1276,1378,53,58,2715,2920,358,456,207,258,12,15,16,13,84,69,722,642,16036,13106,1,0,269,161,42,45,589,409,24,15,2634,1251,90,62,206,183,5103,3979,26,26
2011,Texas A&M,Big 12,345,287,2,9,10,21,9,8,8,9,13,0,1,216,171,15,7,0,0,909,1238,42,61,3825,3934,537,511,331,319,7,15,29,19,91,97,855,746,14183,15012,1,0,435,207,53,32,507,508,29,25,2589,1324,88,91,191,225,6373,4916,24,15
2011,Texas Tech,Big 12,314,275,9,10,20,17,8,12,12,8,12,0,2,76,232,10,5,0,1,1299,1338,60,57,4273,2813,600,314,409,190,5,10,31,24,92,74,778,640,13713,13355,0,0,91,109,28,33,391,590,20,33,1502,3106,92,76,191,157,5647,5827,18,17
2011,Toledo,Mid-American,282,248,8,16,14,27,7,12,12,7,13,1,1,141,88,7,12,1,3,1036,1743,55,77,3284,3371,392,404,264,249,12,7,30,32,83,69,707,538,13972,12531,1,1,239,125,43,24,505,416,31,15,2537,1648,83,57,172,164,5750,4825,14,24
2011,Troy,Sun Belt,214,244,7,10,19,20,14,11,11,14,12,1,2,135,196,13,7,0,0,1055,884,53,44,3354,2871,479,353,300,219,7,13,19,20,77,53,603,431,10969,14435,0,0,224,172,45,24,311,497,12,24,1002,2310,65,78,170,185,4187,5091,27,18
2011,Tulane,Conference USA,228,272,10,11,21,15,11,7,7,11,13,3,1,214,250,15,12,0,1,1667,1284,83,51,2924,3373,461,422,248,260,12,15,13,20,72,64,642,519,14861,13868,0,3,205,388,38,47,429,467,17,37,1642,2144,75,75,200,171,4424,5334,26,19
2011,Tulsa,Conference USA,287,288,6,12,14,23,17,11,11,17,13,3,0,347,134,17,18,1,1,1115,1219,51,59,3359,3902,421,516,256,307,18,17,31,25,52,70,466,646,13284,15572,0,0,82,154,36,34,521,509,20,20,2492,1670,75,93,180,220,5725,5392,34,29
2011,UAB,Conference USA,242,311,2,13,13,21,10,14,14,10,12,2,5,165,320,15,9,1,0,1458,1212,72,50,2918,3452,440,403,246,286,9,15,12,26,59,72,509,649,12972,13050,0,0,143,66,18,30,402,466,13,26,1553,2440,67,67,166,144,4368,5827,25,23
2011,UCF,Conference USA,252,188,10,11,21,20,10,5,5,10,12,1,0,117,50,8,9,1,1,1131,1003,42,55,3010,2427,346,385,235,208,9,8,11,12,68,51,587,412,15212,11430,0,1,201,204,37,21,466,347,27,9,2025,1306,70,53,158,168,4881,3640,18,14
2011,UCLA,Pac-12,261,311,10,15,23,28,17,7,7,17,14,1,2,140,155,9,14,0,0,1317,914,63,38,2933,3254,346,471,193,298,14,9,18,28,91,80,811,762,15340,16196,0,1,49,283,29,43,552,518,23,26,2497,2668,65,96,180,202,5273,5840,26,21
2011,UConn,Big East,207,215,4,3,10,10,14,12,12,14,12,1,2,168,120,9,18,0,1,1039,1139,43,46,2594,3602,359,429,182,248,18,9,14,22,63,96,502,819,13565,13217,1,0,132,214,40,56,466,384,13,11,1422,1055,49,56,172,172,3758,4427,23,30
2011,UL Monroe,Sun Belt,243,201,11,7,26,14,9,8,8,9,12,0,1,71,65,9,11,2,1,1212,834,49,43,2857,2789,448,390,257,233,11,9,14,23,62,66,521,540,13377,11505,0,1,64,348,30,42,414,355,20,13,1605,1131,71,72,182,170,4263,3766,18,19
2011,UNLV,Mountain West,181,266,12,7,26,13,7,13,13,7,12,0,5,67,209,10,7,2,1,1685,781,71,34,1502,3083,269,345,144,210,7,10,10,27,78,52,729,428,13685,13881,0,1,63,337,25,39,500,477,14,30,1971,2332,49,75,175,151,3286,5320,17,20
2011,USC,Pac-12,295,259,9,6,16,17,11,8,8,11,12,1,1,95,113,7,9,1,2,870,1551,42,66,3581,3356,447,457,309,292,9,7,39,17,71,88,600,734,14159,11898,0,0,267,104,39,22,392,369,12,17,1951,1337,72,67,149,167,5481,4497,18,17
2011,UTEP,Conference USA,237,260,14,3,22,8,12,7,7,12,12,1,3,169,138,17,12,0,1,1291,964,50,41,2956,3190,399,404,225,242,12,17,14,16,55,63,460,571,13486,12905,1,0,220,150,34,28,410,433,24,24,1859,2279,63,72,162,162,4566,5299,29,19
2011,Utah,Pac-12,213,251,9,5,15,19,13,16,16,13,13,2,2,313,151,10,19,0,1,946,1009,41,57,2470,3332,334,464,188,260,19,10,19,18,74,100,672,837,14247,14693,0,1,298,65,42,40,472,455,16,7,1789,1476,59,80,176,207,4041,4562,23,35
2011,Utah State,Western Athletic,273,284,10,9,18,18,19,10,10,19,13,0,2,19,112,6,4,0,2,1363,1593,61,62,2364,3291,290,474,186,287,4,6,23,17,80,77,778,640,14500,14733,0,0,125,204,37,27,623,480,37,22,3675,1661,90,69,186,195,5945,4761,25,14
2011,Vanderbilt,SEC,223,231,15,9,20,22,10,10,10,10,13,4,2,400,309,18,19,1,1,1189,1063,55,53,2456,2675,346,398,179,216,19,18,15,16,80,79,648,671,14120,14464,0,1,171,89,44,37,497,473,26,12,2138,1697,63,71,185,194,4408,4196,28,29
2011,Virginia,ACC,272,225,10,11,22,20,12,8,8,12,13,1,2,100,117,16,12,0,0,1138,1111,55,51,3210,2884,443,408,255,219,12,16,17,19,68,66,535,620,15941,14001,0,1,150,164,42,35,496,460,18,15,2107,1813,79,64,193,192,5197,4572,28,20
2011,Virginia Tech,ACC,294,219,9,7,20,20,8,6,6,8,14,0,0,203,189,10,16,0,0,937,951,48,46,3284,3092,405,413,243,206,16,10,21,16,82,55,737,477,17323,13200,1,0,334,70,50,25,590,452,26,15,2616,1457,94,62,205,192,5782,4265,18,22
2011,Wake Forest,ACC,262,256,13,12,25,21,4,8,8,4,13,0,0,241,47,8,13,0,0,1195,1199,62,55,3540,3070,457,444,278,254,13,8,22,22,63,70,566,601,14297,14001,1,0,148,151,35,44,464,480,18,21,1490,2209,67,77,189,193,4781,5172,12,21
2011,Washington,Pac-12,274,297,9,12,16,20,9,11,11,9,13,0,3,51,322,13,10,0,1,1751,1634,76,69,3513,3888,406,486,267,305,10,13,36,22,78,90,773,720,13923,14538,1,0,194,88,35,31,452,431,19,32,2006,2193,79,88,172,179,5328,5893,22,21
2011,Washington State,Pac-12,279,235,7,5,19,17,9,8,8,9,12,2,0,173,170,12,8,0,4,1348,1563,59,66,4104,3131,492,358,297,230,8,12,30,24,77,96,731,824,13136,13042,0,2,46,159,31,33,392,429,13,19,1202,1886,75,70,180,164,5069,4915,21,16
2011,West Virginia,Big East,301,241,9,8,18,17,13,9,9,13,13,2,2,190,158,9,14,2,2,1349,1882,57,80,4713,2829,542,447,353,255,14,9,32,15,80,87,697,723,13822,14361,0,1,294,169,47,22,417,471,25,21,1595,1894,73,73,180,204,6104,4539,22,23
2011,Western Kentucky,Sun Belt,218,226,6,8,15,17,10,7,7,10,12,0,1,75,154,13,13,1,0,1409,825,54,45,2148,3063,301,392,168,218,13,13,11,20,89,86,732,736,15743,11686,0,0,130,135,32,39,544,369,25,18,2179,1619,81,53,187,151,4187,4486,23,20
2011,Western Michigan,Mid-American,303,274,17,4,25,19,16,18,18,16,13,1,1,101,206,15,12,0,1,1221,857,56,45,4377,2865,523,384,347,237,12,15,40,18,82,84,666,709,12967,15466,0,0,203,54,27,19,366,503,16,20,1479,2666,66,66,158,170,5681,5363,31,30
2011,Wisconsin,Big Ten,326,222,7,12,10,23,5,11,11,5,14,0,0,100,52,5,16,0,1,1072,1825,49,80,3454,2431,328,352,233,214,16,5,34,15,66,77,545,680,16808,14265,1,1,332,138,47,37,609,498,48,17,3298,2139,93,73,170,192,6578,4430,10,27
2011,Wyoming,Mountain West,254,274,10,9,19,18,8,17,17,8,13,1,0,150,63,11,13,0,0,958,1239,46,58,2781,2730,430,330,260,201,13,11,21,18,63,81,613,717,13810,13609,1,0,179,101,20,35,485,591,20,29,2361,3057,85,70,198,162,5050,5652,19,30
