season,team,conference,firstDowns,firstDownsOpponent,fourthDownConversions,fourthDownConversionsOpponent,fourthDowns,fourthDownsOpponent,fumblesLost,fumblesLostOpponent,fumblesRecovered,fumblesRecoveredOpponent,games,interceptionTDs,interceptionTDsOpponent,interceptionYards,interceptionYardsOpponent,interceptions,interceptionsOpponent,kickReturnTDs,kickReturnTDsOpponent,kickReturnYards,kickReturnYardsOpponent,kickReturns,kickReturnsOpponent,netPassingYards,netPassingYardsOpponent,passAttempts,passAttemptsOpponent,passCompletions,passCompletionsOpponent,passesIntercepted,passesInterceptedOpponent,passingTDs,passingTDsOpponent,penalties,penaltiesOpponent,penaltyYards,penaltyYardsOpponent,possessionTime,possessionTimeOpponent,puntReturnTDs,puntReturnTDsOpponent,puntReturnYards,puntReturnYardsOpponent,puntReturns,puntReturnsOpponent,rushingAttempts,rushingAttemptsOpponent,rushingTDs,rushingTDsOpponent,rushingYards,rushingYardsOpponent,sacks,sacksOpponent,tacklesForLoss,tacklesForLossOpponent,thirdDownConversions,thirdDownConversionsOpponent,thirdDowns,thirdDownsOpponent,totalYards,totalYardsOpponent,turnovers,turnoversOpponent
2019,Rice,Conference USA,204,225,8,9,18,15,12,5,8,20,12,0,1,7,34,4,6,0,1,530,492,28,24,1992,2900,320,348,180,224,6,4,13,18,45,73,345,754,22472,20526,0,0,138,67,15,18,433,416,14,19,1538,1660,20,48,97,95,66,75,175,166,3530,4560,16,11
2019,Rutgers,Big Ten,160,271,6,10,14,20,8,4,4,9,12,0,2,8,159,15,6,0,1,727,599,39,27,1672,2790,278,343,154,209,6,15,7,25,76,67,709,586,21627,21254,0,0,35,134,13,20,457,487,11,29,1605,2384,23,31,69,85,61,71,178,162,3277,5174,23,10
2019,SMU,American Athletic,322,300,22,15,30,33,5,12,20,7,13,1,0,91,150,11,9,2,1,1113,1135,46,67,4018,3718,503,482,313,289,9,11,35,34,83,101,743,964,22509,24269,0,0,186,67,23,17,534,522,35,16,2317,2033,71,22,138,93,94,78,212,209,6335,5751,16,21
2019,San Diego State,Mountain West,259,197,13,9,23,21,2,9,15,3,13,0,1,58,90,6,18,1,0,503,202,23,13,2634,2759,397,447,253,264,18,6,15,10,78,73,655,577,26459,20333,1,0,181,183,28,24,536,356,12,8,1827,980,41,26,97,126,79,61,207,180,4461,3739,8,27
2019,San José State,Mountain West,257,278,7,16,16,26,5,7,13,9,12,0,1,116,47,7,16,0,1,492,704,27,39,4056,2540,497,340,305,208,16,7,24,16,73,101,603,868,19030,23934,0,1,63,134,10,11,308,568,19,29,1073,2752,29,17,91,60,65,82,159,176,5129,5292,12,23
2019,South Alabama,Sun Belt,216,255,12,10,26,17,11,7,10,15,12,0,2,37,125,11,9,0,0,712,624,40,23,1906,2599,282,325,149,210,9,11,14,22,69,79,541,687,20556,22644,0,1,41,267,12,21,509,524,15,17,2058,2306,25,45,88,111,51,71,169,171,3964,4905,22,16
2019,South Carolina,SEC,232,245,13,5,27,14,7,5,8,13,12,1,2,102,168,7,12,0,0,425,375,22,17,2667,2823,466,404,268,239,12,7,12,23,79,72,656,563,19453,23743,0,2,146,249,12,18,396,450,18,9,1796,1896,35,35,95,80,59,69,186,180,4463,4719,14,17
2019,South Florida,American Athletic,200,274,7,10,17,18,9,12,20,14,12,0,0,279,116,10,12,0,1,609,650,33,34,2035,2274,328,325,177,203,12,10,18,15,101,73,854,655,20047,23132,0,0,125,362,15,39,445,562,15,27,1935,2503,30,64,154,118,70,88,177,191,3970,4777,19,24
2019,Southern Miss,Conference USA,246,225,8,11,17,16,9,5,7,13,13,1,1,159,217,17,10,3,1,779,800,37,41,3764,3077,438,366,291,217,10,17,20,27,81,61,716,549,24465,22295,1,0,156,90,17,13,434,437,17,14,1527,1507,55,26,111,109,68,52,176,169,5291,4584,26,15
2019,Stanford,Pac-12,236,274,5,10,14,16,5,4,7,8,12,0,0,15,55,8,8,0,0,770,525,32,31,3122,3354,442,413,274,270,8,8,18,27,75,74,591,699,23174,20026,1,0,93,103,14,11,348,405,8,17,1286,1809,39,36,93,89,64,71,166,157,4408,5163,13,12
2019,Syracuse,ACC,239,283,11,7,28,19,9,12,19,14,12,1,0,163,16,7,13,0,0,649,460,35,19,2887,3150,408,425,250,227,13,7,23,21,107,72,887,625,21110,22090,0,0,137,17,16,11,501,493,16,26,1848,2419,32,61,84,120,78,82,206,192,4735,5569,16,25
2019,TCU,Big 12,257,195,5,6,11,15,9,4,4,15,12,1,0,228,60,10,16,0,0,535,639,33,42,2444,2396,394,360,211,199,16,10,15,22,78,66,736,570,23704,19465,2,0,319,70,18,11,510,409,23,16,2448,1647,33,38,79,103,94,59,201,169,4892,4043,19,20
2019,Temple,American Athletic,263,281,15,18,36,36,7,12,19,14,13,1,3,110,104,13,8,0,0,781,352,40,19,3312,2846,472,455,282,242,8,13,25,21,92,69,801,596,22807,23845,0,0,68,105,13,14,479,541,16,19,1784,2066,48,30,116,80,76,80,201,211,5096,4912,20,20
2019,Tennessee,SEC,241,257,2,13,12,28,7,4,5,8,13,0,1,174,92,13,15,0,0,290,195,19,11,2878,2522,360,375,200,216,15,13,19,14,83,83,683,737,22904,23896,3,0,235,87,17,14,462,493,13,17,1874,1826,45,24,90,85,76,72,176,183,4752,4348,20,19
2019,Texas,Big 12,324,292,7,8,19,21,4,7,10,8,13,0,0,100,107,10,12,1,1,450,472,26,25,3761,3803,470,481,306,305,12,10,32,28,95,64,890,562,24006,22793,0,0,155,30,17,9,480,437,26,13,2295,1806,27,38,103,105,90,72,185,185,6056,5609,14,19
2019,Texas A&M,SEC,287,251,7,9,11,14,10,4,8,15,13,0,1,87,94,10,10,0,0,431,656,26,29,3060,2724,452,425,273,232,10,10,22,19,87,81,719,633,25827,20929,0,1,330,281,26,19,429,417,24,13,2069,1699,36,38,98,79,64,55,160,174,5129,4423,20,14
2019,Texas State,Sun Belt,203,259,4,9,13,15,4,8,14,7,12,0,2,38,260,20,7,0,0,899,658,41,31,2893,2391,441,324,278,206,7,20,17,24,66,66,617,582,19248,23944,0,0,124,129,15,19,327,551,8,25,921,2601,16,39,65,113,58,85,170,184,3814,4992,24,15
2019,Texas Tech,Big 12,298,265,12,8,25,15,8,5,8,9,12,0,0,162,71,8,14,0,1,779,636,37,24,3896,3694,531,403,342,247,14,8,24,21,75,82,695,777,20323,22877,0,0,88,47,15,9,404,471,20,24,1795,2070,35,25,108,81,68,75,178,180,5691,5764,16,19
2019,Toledo,Mid-American,261,275,18,10,31,23,12,4,7,19,12,0,0,54,12,7,7,0,0,957,505,46,22,2515,3097,339,379,193,237,7,7,15,19,67,71,603,634,21437,21558,0,0,154,139,20,17,516,483,27,31,2689,2611,20,37,96,94,65,72,171,170,5204,5708,19,11
2019,Troy,Sun Belt,295,263,13,9,23,17,7,5,9,11,12,2,1,130,136,11,11,1,1,929,607,45,38,3758,3316,491,394,316,262,11,11,30,26,64,89,597,781,20726,22474,0,0,16,47,11,9,402,446,19,24,1717,1894,45,33,88,76,83,81,177,174,5475,5210,18,16
2019,Tulane,American Athletic,299,250,20,14,34,26,8,4,5,12,13,2,1,129,47,10,12,1,0,980,508,43,33,2679,2869,336,422,197,228,12,10,19,22,103,69,883,591,23801,22933,0,0,168,134,17,11,612,470,33,18,3162,2032,23,33,95,96,70,76,181,196,5841,4901,18,16
2019,Tulsa,American Athletic,263,233,13,21,23,31,10,12,18,14,12,0,2,37,120,9,5,0,1,495,985,29,51,3376,2516,444,339,254,191,5,9,20,14,109,101,949,875,22070,21130,0,0,58,208,14,24,503,496,18,29,1660,2221,17,48,80,114,88,61,207,180,5036,4737,19,17
2019,UAB,Conference USA,252,239,8,13,20,29,8,13,24,12,14,1,1,87,184,20,7,1,0,534,376,28,17,2812,2571,338,421,192,217,7,20,20,22,101,81,989,759,26475,22916,0,1,44,109,13,19,558,477,16,13,2111,1655,56,26,146,113,57,52,182,186,4923,4226,28,20
2019,UCF,American Athletic,332,260,19,16,33,25,7,8,12,12,13,2,2,239,190,8,13,0,1,327,743,22,33,4117,2593,457,439,271,230,13,8,36,17,111,102,959,895,20660,26108,1,1,285,137,27,12,559,546,34,14,2909,1896,38,32,142,94,81,64,201,218,7026,4489,15,21
2019,UCLA,Pac-12,269,263,13,7,29,17,10,9,16,17,12,0,0,76,56,12,5,1,0,416,171,29,8,3066,3729,426,405,260,269,5,12,22,32,81,78,663,616,21861,21339,1,1,180,138,8,14,490,411,18,21,1802,1746,32,50,88,132,77,69,185,156,4868,5475,22,14
2019,UConn,American Athletic,223,285,10,6,25,15,7,7,13,11,12,1,5,147,347,15,7,0,0,790,736,43,33,2592,2919,382,343,228,219,7,15,14,28,74,67,618,592,23354,19713,0,0,107,108,10,21,428,457,13,34,1544,2683,27,37,57,100,48,67,165,134,4136,5602,22,14
2019,UL Monroe,Sun Belt,272,282,16,11,28,21,6,8,13,10,12,1,3,167,238,12,10,0,1,621,524,40,26,3041,2770,411,336,245,207,10,12,21,25,95,76,773,645,21183,22017,0,1,52,144,10,16,457,530,29,31,2490,3023,24,21,80,46,70,72,175,170,5531,5793,18,18
2019,UNLV,Mountain West,232,261,17,9,33,21,6,5,8,14,12,0,2,95,195,12,9,0,1,454,695,27,37,2474,3074,388,413,208,245,9,12,20,16,65,76,536,746,21614,21490,0,1,49,482,20,44,443,435,17,28,2018,2234,18,31,72,68,48,67,169,172,4492,5308,18,14
2019,USC,Pac-12,299,295,6,10,10,19,11,7,13,15,13,0,2,81,188,15,9,1,2,844,1102,40,40,4365,3200,514,460,365,281,9,15,35,24,90,101,877,845,22458,24341,0,0,112,57,21,10,391,471,18,19,1540,2110,38,35,94,98,77,73,168,179,5905,5310,26,16
2019,UTEP,Conference USA,214,250,18,9,25,10,6,5,8,16,12,0,1,0,46,8,5,1,0,630,419,31,21,2292,2755,330,334,177,218,5,8,9,27,80,62,738,568,23126,20074,0,0,88,56,18,13,438,431,18,25,1662,2418,12,45,47,101,57,79,162,151,3954,5173,14,10
2019,UTSA,Conference USA,216,271,17,10,31,19,12,11,17,19,12,2,1,91,101,11,6,0,0,652,521,35,27,2189,2770,366,339,213,215,6,12,13,21,89,60,829,555,21119,22081,0,1,52,154,24,14,452,451,15,28,1950,2379,33,39,117,105,65,55,181,145,4139,5149,23,17
2019,Utah,Pac-12,300,207,11,12,26,22,9,8,11,15,14,4,0,273,25,4,14,0,0,176,630,11,38,3187,2624,321,436,233,247,14,4,20,16,103,85,870,727,28820,21568,1,0,249,135,26,11,591,377,34,9,2819,1145,40,34,81,90,81,53,176,176,6006,3769,13,22
2019,Utah State,Mountain West,289,304,3,6,9,18,8,13,20,12,13,1,3,161,191,18,11,2,0,749,679,35,33,3628,3102,504,405,315,241,11,18,22,20,74,86,615,758,19415,27385,1,1,138,207,12,19,461,611,18,29,1979,2625,30,29,89,87,84,94,197,203,5607,5727,26,24
2019,Vanderbilt,SEC,190,264,8,6,21,14,3,5,6,3,12,1,0,69,141,10,6,0,0,423,279,24,15,2064,2734,381,325,202,200,6,10,10,23,76,90,649,811,21067,22133,0,1,158,166,17,26,363,473,11,25,1496,2505,25,39,90,93,48,59,166,153,3560,5239,13,11
2019,Virginia,ACC,296,266,9,13,16,25,6,6,10,11,14,2,1,279,115,15,12,2,0,1204,498,42,20,3748,3272,520,409,337,231,12,15,23,23,66,83,612,733,27768,22627,0,0,158,129,27,10,442,497,28,23,1697,1934,60,46,116,102,92,67,203,186,5445,5206,21,18
2019,Virginia Tech,ACC,257,234,9,17,13,30,14,5,7,16,13,1,0,88,6,8,14,0,0,540,346,28,20,2715,2912,317,441,184,238,14,8,24,21,69,93,680,740,24034,22761,0,0,242,155,25,18,565,457,22,18,2289,1811,46,40,110,94,69,76,179,205,5004,4723,22,19
2019,Wake Forest,ACC,307,271,7,15,17,24,4,11,14,6,13,0,1,10,89,13,14,0,3,424,1039,26,44,3748,3286,469,434,282,270,14,13,31,26,57,84,460,737,23609,23191,0,0,211,313,28,21,586,502,18,16,2282,2128,36,28,94,83,108,60,230,192,6030,5414,17,25
2019,Washington,Pac-12,264,258,23,14,32,23,6,9,14,11,13,0,2,139,129,8,13,0,0,388,608,21,32,3164,2889,411,456,263,288,13,8,24,13,79,69,639,575,23490,23298,1,0,268,44,25,9,461,431,24,15,1922,1643,34,26,89,87,61,67,171,180,5086,4532,14,22
2019,Washington State,Pac-12,335,297,13,13,22,23,9,9,11,13,13,0,1,126,111,16,10,0,1,858,526,41,31,5679,3461,710,397,505,249,10,16,50,23,84,88,779,764,23144,23654,0,1,97,116,6,8,210,489,12,27,885,2421,36,22,84,53,60,68,141,162,6564,5882,25,19
2019,West Virginia,Big 12,212,270,10,12,19,20,5,6,9,7,12,1,1,102,183,15,8,1,0,656,380,35,22,2984,2879,454,372,289,233,8,15,21,20,71,77,586,716,20418,22777,0,2,55,100,12,18,334,502,7,20,879,1913,40,25,102,138,62,68,179,172,3863,4792,20,14
2019,Western Kentucky,Conference USA,267,224,15,18,25,36,9,4,5,14,13,1,2,49,237,12,11,0,0,671,525,36,28,3371,2599,469,362,313,193,11,12,20,17,53,67,514,676,24956,21706,0,0,65,130,16,19,431,473,18,11,1670,1762,29,31,76,89,75,51,184,172,5041,4361,21,15
2019,Western Michigan,Mid-American,288,293,16,8,28,21,6,9,14,9,13,2,0,220,16,8,13,0,1,882,857,36,53,3128,3095,413,433,246,290,13,8,21,21,82,87,759,770,23655,23115,0,0,51,154,15,18,503,498,35,18,2666,2361,54,19,123,81,86,76,190,184,5794,5456,14,22
2019,Wisconsin,Big Ten,320,227,18,12,23,27,17,10,17,24,14,2,0,200,34,5,12,2,0,766,272,28,18,2802,2623,351,415,246,214,12,5,18,18,69,52,636,382,29957,20399,0,0,259,104,32,15,612,424,38,11,3262,1397,78,25,120,91,91,48,189,177,6064,4020,22,22
2019,Wyoming,Mountain West,230,266,6,12,12,25,6,8,12,6,13,2,0,199,99,9,12,0,0,305,340,11,17,1770,3337,256,464,120,266,12,9,11,15,67,69,634,606,23865,22935,0,0,366,146,34,21,575,477,27,10,2792,1392,44,26,104,68,81,75,188,200,4562,4729,15,20
